"datum";"okres";"orp";"pohlavi";"vek_kat";"pocet_pozitivni";"pocet_vyleceni";"pocet_zemreli";"pocet_umrti_hospitalizace";"pocet_umrti_komplikovany"
"2020-10-02";"CZ0203";"2009";"Z";"0-19";"3";"";"";"";""
"2020-10-02";"CZ0204";"2010";"Z";"20-64";"16";"9";"";"";""
"2020-10-02";"CZ0205";"2012";"M";"0-19";"2";"";"";"";""
"2020-10-02";"CZ0206";"2011";"Z";"20-64";"10";"3";"";"";""
"2020-10-02";"CZ0206";"2014";"Z";"20-64";"8";"1";"";"";""
"2020-10-02";"CZ0206";"9999";"Z";"20-64";"1";"";"";"";""
"2020-10-02";"CZ0207";"2015";"M";"65+";"5";"";"";"";""
"2020-10-04";"CZ0206";"2017";"M";"65+";"1";"";"";"";""
"2020-10-04";"CZ0207";"2015";"Z";"65+";"1";"";"";"";""
"2020-10-04";"CZ0207";"2016";"Z";"0-19";"1";"";"";"";""
"2020-10-04";"CZ0208";"2013";"Z";"20-64";"";"1";"";"";""
"2020-10-04";"CZ0208";"2019";"Z";"20-64";"3";"3";"";"";""
"2020-10-04";"CZ020A";"2005";"M";"0-19";"4";"4";"";"";""
"2020-10-04";"CZ0311";"3102";"M";"0-19";"1";"3";"";"";""
"2020-10-04";"CZ0313";"3105";"M";"20-64";"";"1";"";"";""
"2020-10-04";"CZ0313";"3114";"M";"20-64";"";"1";"";"";""
"2020-10-04";"CZ0314";"3107";"M";"20-64";"1";"2";"";"";""
"2020-10-04";"CZ0314";"3108";"Z";"65+";"1";"";"";"";""
"2020-10-04";"CZ0315";"3109";"Z";"20-64";"3";"";"";"";""
"2020-10-04";"CZ0316";"3111";"Z";"20-64";"";"1";"";"";""
"2020-10-04";"CZ0317";"9999";"Z";"20-64";"1";"";"";"";""
"2020-10-04";"CZ0322";"3203";"Z";"20-64";"1";"";"";"";""
"2020-10-04";"CZ0323";"3209";"Z";"0-19";"4";"8";"";"";""
"2020-10-04";"CZ0323";"9999";"M";"20-64";"1";"";"";"";""
"2020-10-04";"CZ0327";"3213";"M";"20-64";"";"1";"";"";""
"2020-10-04";"CZ0327";"3215";"Z";"20-64";"";"3";"";"";""
"2020-10-04";"CZ0411";"4102";"M";"20-64";"1";"6";"";"";""
"2020-10-04";"CZ0411";"4105";"M";"20-64";"1";"1";"";"";""
"2020-10-04";"CZ0412";"4103";"Z";"20-64";"11";"1";"";"";""
"2020-10-04";"CZ0412";"4106";"Z";"20-64";"";"1";"";"";""
"2020-10-04";"CZ0413";"4107";"M";"0-19";"";"2";"";"";""
"2020-10-04";"CZ0421";"4215";"M";"65+";"";"1";"";"";""
"2020-10-04";"CZ0422";"4203";"M";"0-19";"1";"1";"";"";""
"2020-10-04";"CZ0423";"4205";"Z";"20-64";"";"3";"";"";""
"2020-10-04";"CZ0424";"4216";"M";"0-19";"";"1";"";"";""
"2020-10-04";"CZ0425";"4206";"M";"20-64";"1";"";"";"";""
"2020-10-04";"CZ0425";"4209";"M";"20-64";"5";"3";"";"";""
"2020-10-04";"CZ0426";"4201";"M";"0-19";"";"1";"";"";""
"2020-10-04";"CZ0426";"4213";"Z";"20-64";"5";"12";"";"";""
"2020-10-04";"CZ0512";"5109";"M";"65+";"";"1";"";"";""
"2020-10-04";"CZ0513";"5105";"Z";"0-19";"13";"5";"";"";""
"2020-10-04";"CZ0514";"5109";"M";"20-64";"1";"4";"";"";""
"2020-10-04";"CZ0521";"5205";"Z";"0-19";"2";"";"";"";""
"2020-10-04";"CZ0523";"5201";"Z";"20-64";"1";"";"";"";""
"2020-10-04";"CZ0531";"5304";"Z";"0-19";"1";"";"";"";""
"2020-10-04";"CZ0532";"5309";"Z";"65+";"";"1";"";"";""
"2020-10-04";"CZ0532";"5311";"M";"0-19";"";"1";"";"";""
"2020-10-04";"CZ0533";"5307";"M";"20-64";"2";"5";"";"";""
"2020-10-04";"CZ0534";"5301";"M";"0-19";"";"1";"";"";""
"2020-10-04";"CZ0534";"5306";"Z";"0-19";"";"1";"";"";""
"2020-10-04";"CZ0534";"5313";"Z";"20-64";"1";"2";"";"";""
"2020-10-04";"CZ0534";"5314";"M";"20-64";"2";"5";"";"";""
"2020-10-04";"CZ0534";"5314";"Z";"65+";"";"1";"";"";""
"2020-10-04";"CZ0631";"6311";"M";"65+";"";"1";"";"";""
"2020-10-04";"CZ0632";"6305";"Z";"0-19";"1";"1";"";"";""
"2020-10-04";"CZ0632";"6312";"Z";"20-64";"1";"";"";"";""
"2020-10-04";"CZ0633";"6310";"M";"0-19";"";"2";"";"";""
"2020-10-04";"CZ0634";"6313";"Z";"20-64";"2";"";"";"";""
"2020-10-04";"CZ0635";"6308";"M";"20-64";"";"3";"";"";""
"2020-10-04";"CZ0635";"6314";"M";"20-64";"4";"5";"";"";""
"2020-10-04";"CZ0641";"6402";"Z";"0-19";"";"1";"";"";""
"2020-10-04";"CZ0641";"9999";"M";"20-64";"";"1";"";"";""
"2020-10-04";"CZ0642";"6403";"M";"0-19";"3";"7";"";"";""
"2020-10-04";"CZ0642";"9999";"M";"20-64";"1";"1";"";"";""
"2020-10-04";"CZ0643";"6409";"M";"65+";"";"1";"";"";""
"2020-10-04";"CZ0643";"6413";"Z";"20-64";"";"4";"";"";""
"2020-10-04";"CZ0643";"6414";"M";"20-64";"5";"3";"";"";""
"2020-10-04";"CZ0643";"6416";"Z";"20-64";"6";"9";"";"";""
"2020-10-04";"CZ0643";"6417";"M";"20-64";"3";"1";"";"";""
"2020-10-04";"CZ0644";"6404";"Z";"20-64";"1";"8";"";"";""
"2020-10-04";"CZ0644";"6407";"Z";"20-64";"";"1";"";"";""
"2020-10-04";"CZ0644";"6411";"M";"20-64";"1";"";"";"";""
"2020-10-04";"CZ0645";"6406";"M";"65+";"";"2";"";"";""
"2020-10-04";"CZ0645";"6410";"Z";"20-64";"3";"10";"";"";""
"2020-10-04";"CZ0647";"6412";"M";"0-19";"";"1";"";"";""
"2020-10-04";"CZ0647";"6420";"M";"65+";"";"1";"";"";""
"2020-10-04";"CZ0711";"7102";"Z";"20-64";"1";"1";"";"";""
"2020-10-04";"CZ0712";"7107";"M";"20-64";"";"14";"";"";""
"2020-10-04";"CZ0713";"7103";"M";"65+";"";"1";"";"";""
"2020-10-04";"CZ0713";"7108";"M";"20-64";"";"7";"";"";""
"2020-10-04";"CZ0722";"7207";"Z";"65+";"8";"2";"";"";""
"2020-10-04";"CZ0724";"7205";"Z";"20-64";"";"1";"";"";""
"2020-10-04";"CZ0724";"7209";"M";"20-64";"2";"1";"";"";""
"2020-10-04";"CZ0802";"8021";"M";"0-19";"1";"";"";"";""
"2020-10-04";"CZ0803";"8018";"M";"65+";"1";"";"";"";""
"2020-10-04";"CZ0804";"8001";"M";"0-19";"2";"1";"";"";""
"2020-10-04";"CZ0804";"8016";"Z";"20-64";"3";"";"";"";""
"2020-10-04";"CZ0805";"8009";"M";"0-19";"1";"1";"";"";""
"2020-10-04";"CZ0805";"8013";"Z";"65+";"1";"1";"";"";""
"2020-10-04";"CZ0805";"8017";"M";"65+";"";"1";"";"";""
"2020-10-04";"CZ0805";"8022";"M";"20-64";"";"1";"";"";""
"2020-10-04";"CZ0806";"8019";"M";"0-19";"6";"4";"";"";""
"2020-10-05";"CZ0202";"2002";"M";"65+";"2";"";"";"";""
"2020-10-05";"CZ0206";"2011";"Z";"20-64";"1";"10";"";"";""
"2020-10-05";"CZ0207";"2016";"Z";"20-64";"1";"1";"";"";""
"2020-10-05";"CZ0207";"9999";"M";"20-64";"1";"";"";"";""
"2020-08-03";"CZ0512";"5108";"Z";"20-64";"";"1";"";"";""
"2020-08-03";"CZ0523";"5201";"M";"20-64";"1";"";"";"";""
"2020-08-03";"CZ0632";"6305";"M";"0-19";"1";"";"";"";""
"2020-08-03";"CZ0632";"6312";"M";"20-64";"";"1";"";"";""
"2020-08-03";"CZ0634";"6306";"Z";"20-64";"1";"";"";"";""
"2020-08-03";"CZ0644";"6404";"M";"20-64";"";"1";"";"";""
"2020-08-03";"CZ0644";"6404";"Z";"65+";"";"1";"";"";""
"2020-08-03";"CZ0644";"6407";"M";"20-64";"";"1";"";"";""
"2020-08-03";"CZ0722";"7208";"Z";"20-64";"";"1";"";"";""
"2020-08-03";"CZ0802";"8021";"Z";"65+";"2";"1";"";"";""
"2020-08-03";"CZ0803";"8008";"Z";"0-19";"";"1";"";"";""
"2020-08-03";"CZ0803";"8011";"Z";"0-19";"";"1";"";"";""
"2020-08-03";"CZ0803";"8018";"Z";"20-64";"";"1";"";"";""
"2020-08-03";"CZ0804";"8001";"Z";"65+";"";"1";"";"";""
"2020-08-03";"CZ0804";"8012";"Z";"20-64";"1";"";"";"";""
"2020-08-03";"CZ0806";"8019";"Z";"65+";"1";"";"";"";""
"2020-08-04";"CZ0205";"2012";"M";"65+";"";"1";"";"";""
"2020-08-04";"CZ0206";"2011";"M";"20-64";"";"1";"";"";""
"2020-08-04";"CZ0209";"2022";"Z";"0-19";"";"1";"";"";""
"2020-08-04";"CZ0316";"3117";"Z";"20-64";"";"1";"";"";""
"2020-08-04";"CZ0323";"3209";"M";"20-64";"";"4";"";"";""
"2020-08-04";"CZ0421";"4202";"Z";"20-64";"";"1";"";"";""
"2020-08-04";"CZ0424";"4210";"M";"65+";"";"1";"";"";""
"2020-08-04";"CZ0521";"5205";"M";"20-64";"2";"";"";"";""
"2020-08-04";"CZ0522";"5207";"Z";"20-64";"1";"";"";"";""
"2020-08-04";"CZ0525";"5214";"M";"20-64";"1";"";"";"";""
"2020-08-04";"CZ0531";"5304";"M";"20-64";"1";"";"";"";""
"2020-08-04";"CZ0532";"5303";"Z";"20-64";"1";"";"";"";""
"2020-08-04";"CZ0532";"5309";"Z";"20-64";"2";"";"";"";""
"2020-08-04";"CZ0631";"6302";"M";"20-64";"1";"";"";"";""
"2020-08-04";"CZ0632";"6305";"M";"20-64";"1";"";"";"";""
"2020-08-04";"CZ0645";"6406";"Z";"0-19";"1";"";"";"";""
"2020-08-04";"CZ0647";"6420";"M";"20-64";"4";"1";"";"";""
"2020-08-04";"CZ0712";"7107";"Z";"65+";"1";"";"";"";""
"2020-08-04";"CZ0714";"7109";"M";"20-64";"";"1";"";"";""
"2020-08-04";"CZ0723";"7206";"M";"20-64";"1";"";"";"";""
"2020-08-04";"CZ0802";"8010";"Z";"20-64";"20";"";"";"";""
"2020-08-04";"CZ0803";"8008";"Z";"20-64";"1";"3";"";"";""
"2020-08-04";"CZ0803";"8011";"Z";"20-64";"2";"1";"";"";""
"2020-08-05";"CZ0100";"0";"M";"65+";"1";"2";"";"";""
"2020-08-05";"CZ0100";"0";"Z";"0-19";"3";"2";"";"";""
"2020-08-05";"CZ0204";"2010";"M";"0-19";"1";"";"";"";""
"2020-08-05";"CZ0205";"2004";"Z";"65+";"1";"";"";"";""
"2020-08-05";"CZ0205";"2012";"Z";"20-64";"1";"";"";"";""
"2020-08-05";"CZ0207";"2015";"Z";"0-19";"1";"";"";"";""
"2020-08-05";"CZ0209";"2022";"Z";"20-64";"1";"";"";"";""
"2020-08-05";"CZ0322";"3205";"Z";"20-64";"";"1";"";"";""
"2020-08-05";"CZ0421";"4212";"M";"0-19";"";"1";"";"";""
"2020-08-05";"CZ0426";"4213";"M";"20-64";"";"1";"";"";""
"2020-08-05";"CZ0426";"4213";"Z";"65+";"";"1";"";"";""
"2020-08-05";"CZ0534";"5314";"M";"65+";"1";"";"";"";""
"2020-08-05";"CZ0534";"5315";"Z";"20-64";"1";"";"";"";""
"2020-08-05";"CZ0643";"6416";"M";"20-64";"1";"";"";"";""
"2020-08-05";"CZ0645";"6410";"M";"20-64";"1";"";"";"";""
"2020-08-05";"CZ0714";"7109";"M";"0-19";"";"1";"";"";""
"2020-08-05";"CZ0801";"8014";"Z";"65+";"1";"";"";"";""
"2020-08-05";"CZ0802";"8006";"Z";"20-64";"2";"7";"";"";""
"2020-08-05";"CZ0803";"8002";"M";"20-64";"2";"";"";"";""
"2020-08-05";"CZ0803";"8011";"Z";"0-19";"";"1";"";"";""
"2020-08-05";"CZ0806";"8019";"Z";"65+";"";"2";"";"";""
"2020-08-06";"CZ0100";"0";"Z";"20-64";"21";"16";"";"";""
"2020-08-06";"CZ0204";"2010";"M";"20-64";"2";"";"";"";""
"2020-08-06";"CZ0209";"2003";"M";"0-19";"";"2";"";"";""
"2020-08-06";"CZ020B";"2007";"Z";"20-64";"1";"";"";"";""
"2020-08-06";"CZ0312";"3103";"Z";"20-64";"1";"";"";"";""
"2020-08-06";"CZ0314";"3107";"Z";"20-64";"";"1";"";"";""
"2020-08-06";"CZ0323";"3209";"M";"20-64";"3";"";"";"";""
"2020-08-06";"CZ0423";"4205";"M";"0-19";"";"1";"";"";""
"2020-08-06";"CZ0511";"5101";"Z";"20-64";"1";"";"";"";""
"2020-08-06";"CZ0514";"5104";"M";"20-64";"3";"";"";"";""
"2020-08-06";"CZ0531";"5304";"Z";"65+";"";"1";"";"";""
"2020-08-06";"CZ0534";"5306";"M";"20-64";"1";"6";"";"";""
"2020-08-06";"CZ0632";"6305";"M";"20-64";"2";"2";"";"";""
"2020-08-06";"CZ0632";"6305";"Z";"65+";"1";"";"";"";""
"2020-08-06";"CZ0633";"6303";"M";"20-64";"";"1";"";"";""
"2020-08-06";"CZ0642";"6403";"M";"65+";"";"1";"";"";""
"2020-08-06";"CZ0643";"6409";"M";"20-64";"1";"";"";"";""
"2020-08-06";"CZ0647";"6420";"M";"20-64";"";"2";"";"";""
"2020-08-06";"CZ0722";"7207";"Z";"20-64";"1";"1";"";"";""
"2020-08-06";"CZ0802";"8006";"Z";"0-19";"";"1";"";"";""
"2020-08-06";"CZ0803";"8011";"Z";"20-64";"1";"";"";"";""
"2020-08-06";"CZ0803";"8018";"M";"20-64";"";"1";"";"";""
"2020-08-06";"CZ0805";"8013";"Z";"20-64";"2";"";"";"";""
"2020-08-07";"CZ0100";"0";"Z";"0-19";"3";"8";"";"";""
"2020-08-07";"CZ0201";"2001";"M";"0-19";"";"1";"";"";""
"2020-08-07";"CZ0202";"2002";"M";"20-64";"";"1";"";"";""
"2020-08-07";"CZ0205";"2012";"Z";"20-64";"1";"";"";"";""
"2020-08-07";"CZ0206";"2014";"M";"0-19";"1";"";"";"";""
"2020-08-07";"CZ0209";"2003";"M";"20-64";"1";"5";"";"";""
"2020-08-07";"CZ020C";"2021";"Z";"20-64";"1";"";"";"";""
"2020-08-07";"CZ0317";"3112";"M";"20-64";"";"1";"";"";""
"2020-08-07";"CZ0322";"3203";"M";"20-64";"3";"";"";"";""
"2020-08-07";"CZ0322";"3203";"Z";"65+";"13";"";"";"";""
"2020-08-07";"CZ0324";"3207";"M";"20-64";"1";"";"";"";""
"2020-08-07";"CZ0423";"4205";"M";"20-64";"";"1";"";"";""
"2020-08-07";"CZ0423";"4208";"M";"20-64";"1";"";"";"";""
"2020-10-03";"CZ0208";"2018";"M";"0-19";"3";"";"";"";""
"2020-10-03";"CZ0209";"2003";"Z";"20-64";"11";"8";"";"";""
"2020-10-03";"CZ0209";"2022";"M";"0-19";"2";"1";"";"";""
"2020-10-03";"CZ0209";"2022";"M";"65+";"1";"";"";"";""
"2020-10-03";"CZ020B";"2020";"M";"0-19";"";"1";"";"";""
"2020-10-03";"CZ020B";"2020";"M";"65+";"";"2";"";"";""
"2020-10-03";"CZ0313";"3105";"Z";"0-19";"2";"2";"";"";""
"2020-10-03";"CZ0313";"3114";"M";"20-64";"6";"";"";"";""
"2020-10-03";"CZ0313";"3114";"Z";"0-19";"1";"";"";"";""
"2020-10-03";"CZ0316";"3111";"M";"65+";"3";"";"";"";""
"2020-10-03";"CZ0316";"3111";"Z";"20-64";"4";"2";"";"";""
"2020-10-03";"CZ0316";"3117";"Z";"20-64";"4";"";"";"";""
"2020-10-03";"CZ0317";"3110";"M";"20-64";"1";"";"";"";""
"2020-10-03";"CZ0317";"3112";"M";"65+";"2";"1";"";"";""
"2020-10-03";"CZ0317";"3112";"Z";"20-64";"14";"7";"";"";""
"2020-10-03";"CZ0321";"3202";"M";"0-19";"1";"1";"";"";""
"2020-10-03";"CZ0321";"3204";"M";"20-64";"2";"";"";"";""
"2020-10-03";"CZ0322";"3203";"Z";"20-64";"1";"";"";"";""
"2020-10-03";"CZ0324";"3201";"Z";"20-64";"1";"1";"";"";""
"2020-10-03";"CZ0325";"3208";"M";"20-64";"9";"7";"";"";""
"2020-10-03";"CZ0412";"4106";"M";"65+";"";"1";"";"";""
"2020-10-03";"CZ0412";"4106";"Z";"20-64";"2";"3";"";"";""
"2020-10-03";"CZ0421";"4202";"Z";"20-64";"7";"4";"";"";""
"2020-10-03";"CZ0423";"4205";"Z";"20-64";"2";"5";"";"";""
"2020-10-03";"CZ0423";"4208";"Z";"20-64";"2";"5";"";"";""
"2020-10-03";"CZ0423";"4211";"Z";"20-64";"6";"5";"";"";""
"2020-10-03";"CZ0425";"4209";"Z";"0-19";"";"1";"";"";""
"2020-10-03";"CZ0513";"5102";"M";"20-64";"";"2";"";"";""
"2020-10-03";"CZ0513";"5105";"M";"20-64";"23";"12";"";"";""
"2020-10-03";"CZ0514";"5107";"M";"0-19";"";"2";"";"";""
"2020-10-03";"CZ0514";"5109";"Z";"0-19";"4";"";"";"";""
"2020-10-03";"CZ0521";"5205";"M";"20-64";"5";"1";"";"";""
"2020-10-03";"CZ0522";"5207";"Z";"20-64";"3";"";"";"";""
"2020-10-03";"CZ0523";"5209";"M";"65+";"1";"1";"";"";""
"2020-10-03";"CZ0523";"5211";"Z";"0-19";"";"3";"";"";""
"2020-10-03";"CZ0532";"5303";"Z";"20-64";"";"3";"";"";""
"2020-10-03";"CZ0533";"5307";"M";"20-64";"1";"";"";"";""
"2020-10-03";"CZ0533";"5307";"Z";"65+";"3";"1";"";"";""
"2020-10-03";"CZ0533";"5310";"M";"20-64";"";"2";"";"";""
"2020-10-03";"CZ0533";"5312";"Z";"20-64";"2";"1";"";"";""
"2020-10-03";"CZ0534";"5314";"Z";"65+";"1";"1";"";"";""
"2020-10-03";"CZ0534";"5315";"M";"65+";"1";"";"";"";""
"2020-10-03";"CZ0631";"6302";"M";"20-64";"1";"3";"";"";""
"2020-10-03";"CZ0635";"6314";"Z";"0-19";"";"7";"";"";""
"2020-10-03";"CZ0635";"6315";"M";"0-19";"";"1";"";"";""
"2020-10-03";"CZ0642";"9999";"Z";"65+";"1";"";"";"";""
"2020-10-03";"CZ0643";"6409";"M";"65+";"2";"";"";"";""
"2020-10-03";"CZ0643";"6414";"Z";"0-19";"";"1";"";"";""
"2020-10-03";"CZ0643";"6414";"Z";"65+";"2";"3";"";"";""
"2020-10-03";"CZ0643";"6416";"Z";"20-64";"7";"1";"";"";""
"2020-10-03";"CZ0643";"6417";"M";"20-64";"1";"1";"";"";""
"2020-10-03";"CZ0643";"6421";"M";"0-19";"2";"";"";"";""
"2020-10-03";"CZ0645";"6406";"M";"0-19";"1";"3";"";"";""
"2020-10-03";"CZ0645";"6410";"Z";"20-64";"5";"5";"";"";""
"2020-10-03";"CZ0712";"7105";"M";"0-19";"";"1";"";"";""
"2020-10-03";"CZ0712";"7107";"M";"20-64";"10";"15";"";"";""
"2020-10-03";"CZ0712";"7107";"Z";"0-19";"";"2";"";"";""
"2020-10-03";"CZ0712";"7110";"M";"20-64";"";"2";"";"";""
"2020-10-03";"CZ0712";"7112";"Z";"20-64";"";"1";"";"";""
"2020-10-03";"CZ0713";"7108";"M";"20-64";"5";"8";"";"";""
"2020-10-03";"CZ0713";"7108";"Z";"65+";"1";"";"";"";""
"2020-10-03";"CZ0715";"7111";"M";"20-64";"";"2";"";"";""
"2020-10-03";"CZ0715";"7113";"Z";"20-64";"2";"2";"";"";""
"2020-10-03";"CZ0715";"9999";"Z";"20-64";"";"1";"";"";""
"2020-10-03";"CZ0721";"7201";"M";"20-64";"";"3";"";"";""
"2020-10-03";"CZ0721";"7203";"Z";"20-64";"7";"4";"";"";""
"2020-10-03";"CZ0724";"7204";"M";"0-19";"1";"";"";"";""
"2020-10-03";"CZ0724";"7204";"M";"65+";"1";"";"";"";""
"2020-10-03";"CZ0724";"7209";"M";"20-64";"5";"";"";"";""
"2020-10-03";"CZ0802";"8006";"M";"0-19";"";"3";"";"";""
"2020-10-03";"CZ0802";"8006";"M";"65+";"";"1";"";"";""
"2020-10-03";"CZ0802";"8007";"Z";"20-64";"5";"";"";"";""
"2020-10-03";"CZ0802";"8010";"Z";"20-64";"";"1";"";"";""
"2020-10-03";"CZ0802";"9999";"Z";"20-64";"1";"";"";"";""
"2020-10-03";"CZ0803";"8002";"Z";"20-64";"3";"";"";"";""
"2020-10-03";"CZ0803";"8004";"M";"0-19";"";"1";"";"";""
"2020-10-03";"CZ0803";"8008";"Z";"20-64";"6";"4";"";"";""
"2020-10-03";"CZ0804";"8012";"M";"65+";"1";"1";"";"";""
"2020-10-03";"CZ0804";"8016";"Z";"20-64";"3";"1";"";"";""
"2020-10-03";"CZ0805";"8017";"M";"65+";"";"1";"";"";""
"2020-10-03";"CZ0805";"8022";"Z";"0-19";"";"1";"";"";""
"2020-10-03";"CZ099Y";"9999";"Z";"20-64";"3";"";"";"";""
"2020-10-04";"CZ0201";"2001";"M";"20-64";"6";"4";"";"";""
"2020-10-04";"CZ0201";"2001";"Z";"65+";"2";"";"";"";""
"2020-10-04";"CZ0202";"2002";"Z";"0-19";"1";"3";"";"";""
"2020-10-04";"CZ0202";"2008";"Z";"0-19";"1";"";"";"";""
"2020-10-04";"CZ0204";"2010";"Z";"65+";"2";"1";"";"";""
"2020-10-05";"CZ0424";"4210";"M";"20-64";"";"1";"";"";""
"2020-10-05";"CZ0425";"4206";"Z";"20-64";"";"2";"";"";""
"2020-10-05";"CZ0425";"4209";"Z";"20-64";"1";"";"";"";""
"2020-10-05";"CZ0426";"4213";"M";"65+";"";"1";"";"";""
"2020-10-05";"CZ0512";"9999";"M";"65+";"1";"";"";"";""
"2020-10-05";"CZ0513";"5102";"M";"65+";"";"1";"";"";""
"2020-10-05";"CZ0513";"5102";"Z";"20-64";"";"2";"";"";""
"2020-10-05";"CZ0513";"5105";"M";"0-19";"5";"6";"";"";""
"2020-10-05";"CZ0514";"5109";"Z";"20-64";"6";"3";"";"";""
"2020-10-05";"CZ0521";"5205";"M";"0-19";"3";"";"";"";""
"2020-10-05";"CZ0522";"5207";"Z";"0-19";"";"2";"";"";""
"2020-10-05";"CZ0522";"5210";"Z";"0-19";"1";"";"";"";""
"2020-10-05";"CZ0523";"5206";"Z";"65+";"3";"1";"";"";""
"2020-10-05";"CZ0523";"5209";"M";"20-64";"35";"9";"";"";""
"2020-10-05";"CZ0523";"5209";"Z";"65+";"14";"1";"";"";""
"2020-10-05";"CZ0523";"5211";"Z";"20-64";"5";"1";"";"";""
"2020-10-05";"CZ0523";"9999";"M";"20-64";"2";"";"";"";""
"2020-10-05";"CZ0524";"5202";"M";"20-64";"2";"";"";"";""
"2020-10-05";"CZ0525";"5203";"M";"20-64";"1";"";"";"";""
"2020-10-05";"CZ0525";"5214";"M";"0-19";"";"1";"";"";""
"2020-10-05";"CZ0531";"5304";"M";"0-19";"3";"2";"";"";""
"2020-10-05";"CZ0532";"5309";"Z";"0-19";"2";"2";"";"";""
"2020-10-05";"CZ0533";"5307";"Z";"20-64";"6";"3";"";"";""
"2020-10-05";"CZ0533";"5308";"M";"20-64";"2";"";"";"";""
"2020-10-05";"CZ0533";"5310";"Z";"20-64";"1";"5";"";"";""
"2020-10-05";"CZ0534";"5315";"Z";"65+";"1";"";"";"";""
"2020-10-05";"CZ0631";"6302";"M";"65+";"";"2";"";"";""
"2020-10-05";"CZ0631";"6304";"Z";"65+";"";"1";"";"";""
"2020-10-05";"CZ0632";"6305";"M";"65+";"5";"";"";"";""
"2020-10-05";"CZ0632";"6312";"Z";"20-64";"1";"";"";"";""
"2020-10-05";"CZ0633";"6310";"Z";"20-64";"3";"7";"";"";""
"2020-10-05";"CZ0634";"6307";"Z";"20-64";"2";"";"";"";""
"2020-10-05";"CZ0634";"6313";"M";"0-19";"2";"4";"";"";""
"2020-10-05";"CZ0635";"6301";"Z";"20-64";"1";"2";"";"";""
"2020-10-05";"CZ0635";"6308";"M";"20-64";"1";"1";"";"";""
"2020-10-05";"CZ0641";"9999";"M";"20-64";"1";"";"";"";""
"2020-10-05";"CZ0642";"6403";"Z";"20-64";"30";"26";"";"";""
"2020-10-05";"CZ0643";"6408";"M";"20-64";"1";"4";"";"";""
"2020-10-05";"CZ0643";"6416";"M";"0-19";"";"4";"";"";""
"2020-10-05";"CZ0644";"6404";"Z";"20-64";"";"2";"";"";""
"2020-10-05";"CZ0644";"6407";"M";"0-19";"1";"";"";"";""
"2020-10-05";"CZ0645";"6406";"Z";"0-19";"";"2";"";"";""
"2020-10-05";"CZ0646";"6415";"M";"20-64";"1";"2";"";"";""
"2020-10-05";"CZ0646";"6419";"Z";"0-19";"1";"";"";"";""
"2020-10-05";"CZ0712";"7105";"M";"20-64";"8";"2";"";"";""
"2020-10-05";"CZ0712";"7105";"Z";"65+";"1";"";"";"";""
"2020-10-05";"CZ0712";"7107";"Z";"20-64";"45";"22";"";"";""
"2020-10-05";"CZ0712";"7110";"Z";"20-64";"3";"2";"";"";""
"2020-10-05";"CZ0712";"7112";"Z";"0-19";"1";"1";"";"";""
"2020-10-05";"CZ0712";"9999";"Z";"20-64";"6";"";"";"";""
"2020-10-05";"CZ0713";"7103";"Z";"65+";"2";"";"";"";""
"2020-10-05";"CZ0713";"7108";"Z";"20-64";"10";"12";"";"";""
"2020-10-05";"CZ0714";"7101";"M";"20-64";"1";"6";"";"";""
"2020-10-05";"CZ0714";"7109";"M";"0-19";"";"5";"";"";""
"2020-10-05";"CZ0715";"7106";"M";"20-64";"3";"1";"";"";""
"2020-10-05";"CZ0715";"7106";"Z";"65+";"1";"";"";"";""
"2020-10-05";"CZ0715";"7111";"Z";"20-64";"4";"8";"";"";""
"2020-10-05";"CZ0715";"7113";"Z";"0-19";"2";"1";"";"";""
"2020-10-05";"CZ0721";"7201";"Z";"20-64";"";"7";"";"";""
"2020-10-05";"CZ0721";"7202";"M";"20-64";"2";"3";"";"";""
"2020-10-05";"CZ0721";"7203";"Z";"0-19";"8";"2";"";"";""
"2020-10-05";"CZ0723";"7209";"M";"0-19";"";"1";"";"";""
"2020-10-05";"CZ0723";"7212";"Z";"65+";"2";"1";"";"";""
"2020-10-05";"CZ0724";"7204";"Z";"65+";"1";"";"";"";""
"2020-10-05";"CZ0724";"7205";"M";"65+";"";"1";"";"";""
"2020-10-05";"CZ0724";"7209";"Z";"20-64";"3";"4";"";"";""
"2020-10-05";"CZ0724";"7213";"M";"20-64";"16";"5";"";"";""
"2020-10-05";"CZ0801";"8003";"Z";"0-19";"1";"1";"";"";""
"2020-10-05";"CZ0801";"8020";"M";"65+";"1";"";"";"";""
"2020-10-05";"CZ0802";"8006";"M";"20-64";"9";"";"";"";""
"2020-10-05";"CZ0803";"8004";"M";"20-64";"3";"1";"";"";""
"2020-10-05";"CZ0803";"8008";"Z";"0-19";"";"1";"";"";""
"2020-10-05";"CZ0803";"8011";"Z";"0-19";"1";"";"";"";""
"2020-10-05";"CZ0804";"8015";"M";"20-64";"2";"1";"";"";""
"2020-10-05";"CZ0805";"8017";"Z";"65+";"2";"";"";"";""
"2020-10-05";"CZ0805";"8022";"Z";"20-64";"1";"2";"";"";""
"2020-10-06";"CZ0100";"0";"M";"0-19";"51";"41";"";"";""
"2020-10-06";"CZ0201";"2026";"M";"0-19";"";"1";"";"";""
"2020-10-06";"CZ0202";"2002";"Z";"20-64";"2";"2";"";"";""
"2020-10-06";"CZ0202";"2008";"Z";"20-64";"5";"2";"";"";""
