"datum_vysledku";"okres";"orp";"pohlavi";"vek_kat";"pocet_pozitivni_primarni";"pocet_testu_u_pozitivnich";"pocet_opakovanych"
"2020-08-29";"CZ0643";"éidlochovice";"Z";"20-64";"2";"4";"2"
"2020-10-12";"CZ0203";"Slan˝";"Z";"20-64";"4";"9";"5"
"2020-05-06";"CZ0805";"Krava¯e";"M";"65+";"";"1";""
"2020-07-05";"CZ0323";"PlzeÚ";"Z";"20-64";"";"2";""
"2020-09-19";"CZ0512";"Jablonec nad Nisou";"Z";"0-19";"5";"10";"5"
"2020-09-10";"CZ0724";"ZlÌn";"Z";"0-19";"1";"2";"1"
"2020-07-01";"CZ0802";"Jablunkov";"M";"20-64";"";"4";""
"2020-07-21";"CZ0714";"P¯erov";"Z";"20-64";"";"1";""
"2020-10-09";"CZ0723";"N/A";"M";"20-64";"2";"4";"2"
"2020-09-24";"CZ0206";"Kralupy nad Vltavou";"M";"0-19";"2";"4";"2"
"2020-07-08";"CZ0423";"Lovosice";"Z";"20-64";"";"1";""
"2020-07-30";"CZ0645";"HodonÌn";"M";"20-64";"";"1";""
"2020-09-17";"CZ0411";"Mari·nskÈ L·znÏ";"M";"20-64";"";"1";""
"2020-05-25";"CZ0208";"Lys· nad Labem";"M";"20-64";"";"2";""
"2020-10-03";"CZ0634";"MoravskÈ BudÏjovice";"Z";"65+";"1";"2";"1"
"2020-09-08";"CZ0635";"éÔ·r nad S·zavou";"M";"65+";"1";"5";"4"
"2020-04-17";"CZ0722";"UherskÈ HradiötÏ";"M";"20-64";"";"3";""
"2020-05-08";"CZ0802";"T¯inec";"M";"65+";"";"1";""
"2020-06-25";"CZ0205";"Kutn· Hora";"Z";"65+";"";"1";""
"2020-10-07";"CZ0207";"Mlad· Boleslav";"M";"65+";"2";"4";"2"
"2020-05-26";"CZ0523";"N·chod";"M";"0-19";"";"2";""
"2020-09-23";"CZ0312";"»esk˝ Krumlov";"Z";"0-19";"1";"2";"1"
"2020-04-07";"CZ0511";"Nov˝ Bor";"M";"65+";"";"1";""
"2020-09-27";"CZ0425";"LitvÌnov";"M";"0-19";"5";"12";"7"
"2020-08-24";"CZ020B";"SedlËany";"Z";"65+";"";"1";""
"2020-09-13";"CZ0724";"N/A";"Z";"20-64";"";"1";""
"2020-09-22";"CZ0523";"N·chod";"Z";"0-19";"15";"36";"21"
"2020-06-02";"CZ0327";"Tachov";"Z";"65+";"";"1";""
"2020-05-13";"CZ0805";"Opava";"M";"65+";"";"1";""
"2020-09-25";"CZ0534";"Lanökroun";"Z";"20-64";"1";"2";"1"
"2020-05-21";"CZ0206";"Neratovice";"Z";"20-64";"";"4";""
"2020-07-21";"CZ0803";"HavÌ¯ov";"M";"0-19";"";"4";""
"2020-09-21";"CZ0531";"Chrudim";"Z";"20-64";"6";"14";"8"
"2020-08-24";"CZ0532";"Pardubice";"M";"65+";"1";"2";"1"
"2020-09-22";"";"";"";"";"";"1";""
"2020-09-15";"CZ0525";"VrchlabÌ";"M";"0-19";"5";"10";"5"
"2020-06-12";"CZ0803";"HavÌ¯ov";"M";"0-19";"";"4";""
"2020-09-11";"CZ0323";"PlzeÚ";"Z";"20-64";"10";"16";"6"
"2020-04-18";"CZ0722";"UherskÈ HradiötÏ";"Z";"20-64";"";"4";""
"2020-10-10";"CZ0645";"HodonÌn";"Z";"65+";"1";"2";"1"
"2020-10-07";"CZ0532";"Pardubice";"Z";"65+";"1";"4";"3"
"2020-09-22";"CZ0422";"Chomutov";"M";"65+";"1";"3";"2"
"2020-04-04";"CZ0711";"JesenÌk";"Z";"65+";"";"1";""
"2020-07-04";"CZ0803";"HavÌ¯ov";"Z";"0-19";"6";"15";"9"
"2020-07-29";"CZ0721";"KromÏ¯Ìû";"M";"65+";"1";"4";"3"
"2020-10-11";"CZ0647";"Znojmo";"M";"65+";"2";"5";"3"
"2020-08-05";"";"";"";"";"";"4";""
"2020-09-14";"CZ0534";"VysokÈ M˝to";"Z";"20-64";"2";"6";"4"
"2020-06-06";"CZ0712";"Olomouc";"Z";"0-19";"";"2";""
"2020-04-10";"CZ0201";"Beneöov";"Z";"65+";"1";"2";"1"
"2020-10-08";"CZ0531";"Chrudim";"M";"20-64";"18";"25";"7"
"2020-09-24";"CZ0634";"T¯ebÌË";"Z";"20-64";"10";"22";"12"
"2020-04-21";"CZ0712";"Litovel";"Z";"0-19";"";"4";""
"2020-09-10";"CZ0413";"Sokolov";"Z";"20-64";"5";"10";"5"
"2020-06-10";"CZ0641";"Blansko";"M";"0-19";"";"1";""
"2020-09-29";"CZ0712";"UniËov";"M";"65+";"2";"4";"2"
"2020-10-06";"CZ0723";"VsetÌn";"Z";"65+";"3";"6";"3"
"2020-04-18";"CZ0522";"JiËÌn";"M";"20-64";"";"1";""
"2020-09-16";"CZ0802";"Fr˝dek-MÌstek";"Z";"0-19";"1";"2";"1"
"2020-05-12";"CZ0643";"éidlochovice";"M";"20-64";"";"2";""
"2020-05-07";"CZ0525";"Trutnov";"Z";"20-64";"";"2";""
"2020-06-01";"CZ0714";"P¯erov";"Z";"20-64";"";"1";""
"2020-10-06";"CZ0724";"Otrokovice";"Z";"20-64";"6";"16";"10"
"2020-09-11";"CZ0523";"NovÈ MÏsto nad MetujÌ";"Z";"20-64";"";"5";""
"2020-04-14";"CZ0722";"UherskÈ HradiötÏ";"M";"65+";"";"2";""
"2020-09-14";"CZ0511";"»esk· LÌpa";"Z";"0-19";"1";"2";"1"
"2020-03-13";"CZ0642";"Brno";"M";"65+";"";"4";""
"2020-06-15";"CZ0100";"Praha";"M";"0-19";"";"5";""
"2020-09-11";"CZ0317";"N/A";"Z";"20-64";"1";"1";"0"
"2020-09-15";"CZ0324";"Nepomuk";"M";"65+";"1";"2";"1"
"2020-04-01";"CZ0631";"SvÏtl· nad S·zavou";"M";"65+";"";"3";""
"2020-04-21";"CZ0805";"HluËÌn";"M";"20-64";"";"4";""
"2020-03-27";"CZ0645";"HodonÌn";"Z";"20-64";"";"1";""
"2020-08-20";"CZ0804";"Kop¯ivnice";"Z";"65+";"";"2";""
"2020-04-28";"CZ0644";"B¯eclav";"M";"20-64";"";"3";""
"2020-04-28";"CZ0724";"Otrokovice";"M";"20-64";"";"4";""
"2020-08-05";"CZ0514";"Turnov";"M";"20-64";"1";"5";"4"
"2020-09-24";"CZ0421";"Rumburk";"M";"20-64";"2";"4";"2"
"2020-07-26";"CZ0803";"Orlov·";"M";"20-64";"";"3";""
"2020-09-02";"CZ0722";"UherskÈ HradiötÏ";"M";"0-19";"";"1";""
"2020-09-28";"CZ0203";"Kladno";"M";"20-64";"5";"12";"7"
"2020-09-25";"CZ0806";"N/A";"M";"20-64";"1";"2";"1"
"2020-09-22";"CZ0208";"Nymburk";"Z";"0-19";"1";"2";"1"
"2020-04-02";"CZ0514";"Jilemnice";"Z";"20-64";"1";"3";"2"
"2020-04-04";"CZ0204";"KolÌn";"Z";"65+";"";"2";""
"2020-10-08";"CZ0534";"Lanökroun";"Z";"0-19";"1";"2";"1"
"2020-09-11";"CZ0806";"Ostrava";"M";"0-19";"2";"10";"8"
"2020-07-20";"CZ0644";"HustopeËe";"M";"20-64";"";"2";""
"2020-05-21";"CZ0201";"Beneöov";"M";"0-19";"";"2";""
"2020-10-05";"CZ0643";"Tiönov";"Z";"65+";"1";"2";"1"
"2020-10-11";"CZ0801";"Krnov";"M";"20-64";"3";"6";"3"
"2020-08-26";"CZ0512";"Jablonec nad Nisou";"M";"65+";"";"2";""
"2020-10-06";"CZ0803";"»esk˝ TÏöÌn";"M";"65+";"1";"2";"1"
"2020-04-21";"CZ0802";"T¯inec";"Z";"65+";"";"1";""
"2020-04-30";"CZ0522";"JiËÌn";"M";"65+";"";"2";""
"2020-05-22";"CZ0411";"Cheb";"M";"65+";"";"4";""
"2020-06-25";"CZ0208";"Lys· nad Labem";"Z";"0-19";"";"1";""
"2020-09-26";"CZ0531";"Hlinsko";"Z";"20-64";"2";"4";"2"
"2020-09-15";"CZ0724";"ValaöskÈ Klobouky";"M";"65+";"1";"4";"3"
"2020-07-07";"CZ0714";"P¯erov";"Z";"20-64";"";"2";""
"2020-03-31";"CZ0325";"N˝¯any";"Z";"20-64";"";"3";""
"2020-10-10";"CZ0208";"Nymburk";"Z";"20-64";"14";"18";"4"
"2020-09-14";"CZ0533";"Litomyöl";"M";"20-64";"";"5";""
"2020-04-16";"CZ0205";"Kutn· Hora";"M";"20-64";"";"1";""
"2020-04-30";"CZ0209";"Brand˝s n.L.- St.Boleslav";"M";"0-19";"";"2";""
"2020-08-25";"CZ0201";"Vlaöim";"Z";"65+";"1";"1";"0"
"2020-08-27";"CZ0644";"Mikulov";"Z";"20-64";"";"1";""
"2020-09-05";"CZ0326";"Rokycany";"Z";"0-19";"";"4";""
"2020-03-31";"CZ0413";"Sokolov";"M";"20-64";"1";"2";"1"
"2020-10-12";"CZ0327";"Tachov";"M";"65+";"3";"5";"2"
"2020-04-05";"CZ0327";"Tachov";"M";"20-64";"";"1";""
"2020-09-03";"CZ0324";"Stod";"Z";"20-64";"1";"2";"1"
"2020-09-25";"CZ0721";"Byst¯ice pod Host˝nem";"M";"0-19";"4";"10";"6"
"2020-05-26";"CZ0423";"Lovosice";"M";"20-64";"";"4";""
"2020-09-16";"CZ0632";"TelË";"M";"20-64";"";"2";""
"2020-10-12";"CZ0208";"N/A";"M";"0-19";"2";"2";"0"
"2020-10-05";"CZ0715";"Z·b¯eh";"Z";"20-64";"3";"9";"6"
"2020-03-30";"CZ0100";"Praha";"M";"65+";"4";"39";"35"
"2020-09-29";"CZ0324";"P¯eötice";"M";"20-64";"2";"6";"4"
"2020-09-20";"CZ0202";"Beroun";"Z";"65+";"1";"2";"1"
"2020-04-26";"CZ0802";"Fr˝dek-MÌstek";"M";"20-64";"";"3";""
"2020-05-14";"CZ0312";"Kaplice";"Z";"20-64";"";"4";""
"2020-09-18";"CZ0713";"ProstÏjov";"Z";"0-19";"2";"7";"5"
"2020-07-09";"CZ0803";"HavÌ¯ov";"M";"0-19";"3";"7";"4"
"2020-04-05";"CZ0203";"Kladno";"M";"20-64";"";"3";""
"2020-09-14";"CZ0203";"Kladno";"Z";"20-64";"5";"13";"8"
"2020-10-01";"CZ0201";"Vlaöim";"M";"20-64";"9";"19";"10"
"2020-09-21";"CZ0533";"Litomyöl";"M";"0-19";"2";"5";"3"
"2020-05-14";"CZ0802";"Jablunkov";"M";"20-64";"";"3";""
"2020-06-22";"CZ0411";"Cheb";"M";"20-64";"";"4";""
"2020-07-03";"CZ0806";"Ostrava";"Z";"65+";"";"2";""
"2020-04-23";"CZ0805";"HluËÌn";"Z";"20-64";"";"1";""
"2020-04-28";"CZ0321";"Domaûlice";"Z";"65+";"";"3";""
"2020-07-07";"CZ0209";"Brand˝s n.L.- St.Boleslav";"Z";"20-64";"";"2";""
"2020-03-31";"CZ0635";"VelkÈ Mezi¯ÌËÌ";"M";"20-64";"1";"4";"3"
"2020-08-19";"CZ0523";"JaromÏ¯";"Z";"20-64";"1";"2";"1"
"2020-04-09";"CZ0531";"Chrudim";"Z";"65+";"";"4";""
"2020-10-04";"CZ0645";"Kyjov";"Z";"0-19";"";"2";""
"2020-10-05";"CZ0322";"Suöice";"Z";"20-64";"3";"6";"3"
"2020-05-19";"CZ0100";"Praha";"M";"0-19";"";"8";""
"2020-03-23";"CZ0522";"JiËÌn";"M";"20-64";"";"1";""
"2020-10-01";"CZ0647";"Znojmo";"M";"65+";"4";"8";"4"
"2020-08-05";"CZ0803";"Orlov·";"M";"20-64";"";"4";""
"2020-09-30";"CZ0715";"Z·b¯eh";"M";"20-64";"8";"16";"8"
"2020-08-21";"CZ0711";"JesenÌk";"M";"20-64";"";"2";""
"2020-05-01";"CZ0802";"Fr˝dek-MÌstek";"Z";"20-64";"3";"10";"7"
"2020-08-28";"CZ0206";"Kralupy nad Vltavou";"M";"20-64";"1";"2";"1"
"2020-08-20";"CZ0426";"Teplice";"M";"20-64";"";"2";""
"2020-04-25";"CZ0722";"UherskÈ HradiötÏ";"Z";"20-64";"";"3";""
"2020-09-29";"CZ0512";"Jablonec nad Nisou";"Z";"65+";"1";"2";"1"
"2020-06-05";"CZ0712";"UniËov";"M";"20-64";"1";"3";"2"
"2020-09-08";"CZ0645";"Kyjov";"M";"20-64";"3";"12";"9"
"2020-10-06";"CZ0722";"UherskÈ HradiötÏ";"Z";"0-19";"10";"24";"14"
"2020-04-27";"CZ0321";"Horöovsk˝ T˝n";"M";"65+";"";"2";""
"2020-10-01";"CZ0803";"Karvin·";"Z";"20-64";"1";"5";"4"
"2020-10-08";"CZ0645";"VeselÌ nad Moravou";"Z";"65+";"3";"10";"7"
"2020-03-30";"CZ0100";"Praha";"M";"0-19";"2";"28";"26"
"2020-03-27";"CZ0631";"SvÏtl· nad S·zavou";"M";"20-64";"1";"2";"1"
"2020-08-25";"CZ0531";"Chrudim";"Z";"20-64";"";"1";""
"2020-08-04";"CZ0802";"T¯inec";"M";"20-64";"";"1";""
"2020-10-03";"CZ0209";"Brand˝s n.L.- St.Boleslav";"M";"0-19";"3";"11";"8"
"2020-03-27";"CZ0712";"Litovel";"Z";"20-64";"5";"4";"-1"
"2020-06-13";"CZ0803";"»esk˝ TÏöÌn";"M";"20-64";"";"2";""
"2020-10-11";"CZ0208";"PodÏbrady";"Z";"20-64";"7";"13";"6"
"2020-08-11";"CZ0316";"VodÚany";"M";"20-64";"";"1";""
"2020-06-10";"CZ0803";"Karvin·";"M";"20-64";"4";"54";"50"
"2020-10-06";"CZ0421";"Varnsdorf";"M";"20-64";"1";"4";"3"
"2020-04-26";"CZ0514";"Semily";"Z";"20-64";"";"2";""
"2020-04-16";"CZ0645";"VeselÌ nad Moravou";"Z";"20-64";"1";"6";"5"
"2020-07-21";"CZ0427";"⁄stÌ nad Labem";"Z";"65+";"1";"1";"0"
"2020-10-10";"CZ0522";"JiËÌn";"M";"20-64";"7";"14";"7"
"2020-05-06";"CZ0722";"UherskÈ HradiötÏ";"M";"65+";"";"2";""
"2020-08-20";"CZ0422";"KadaÚ";"M";"20-64";"";"1";""
"2020-08-17";"CZ0100";"Praha";"Z";"65+";"2";"5";"3"
"2020-06-08";"CZ0803";"BohumÌn";"Z";"65+";"";"2";""
"2020-05-03";"CZ0724";"ZlÌn";"M";"65+";"";"6";""
"2020-08-08";"CZ0805";"Krava¯e";"M";"20-64";"1";"3";"2"
"2020-09-01";"CZ0631";"HavlÌËk˘v Brod";"M";"0-19";"";"1";""
"2020-09-12";"CZ0724";"ZlÌn";"Z";"0-19";"1";"2";"1"
"2020-03-27";"CZ0715";"Z·b¯eh";"Z";"20-64";"1";"2";"1"
"2020-04-23";"CZ0715";"äumperk";"Z";"65+";"";"2";""
"2020-09-19";"CZ0533";"Litomyöl";"Z";"20-64";"3";"6";"3"
"2020-09-11";"CZ0323";"PlzeÚ";"M";"20-64";"15";"33";"18"
"2020-08-22";"CZ0723";"ValaöskÈ Mezi¯ÌËÌ";"M";"20-64";"";"4";""
"2020-09-10";"CZ0206";"Neratovice";"Z";"20-64";"7";"11";"4"
"2020-04-02";"CZ0524";"Rychnov nad KnÏûnou";"M";"65+";"1";"3";"2"
"2020-09-16";"CZ0722";"Uhersk˝ Brod";"Z";"20-64";"3";"7";"4"
"2020-10-06";"CZ0422";"KadaÚ";"Z";"20-64";"1";"2";"1"
"2020-05-25";"CZ0425";"Most";"M";"20-64";"";"1";""
"2020-08-05";"CZ0207";"Mlad· Boleslav";"M";"0-19";"1";"3";"2"
"2020-09-23";"CZ020A";"N/A";"Z";"65+";"1";"2";"1"
"2020-07-31";"CZ0209";"ÿÌËany";"Z";"20-64";"2";"4";"2"
"2020-09-18";"CZ0203";"Kladno";"M";"0-19";"6";"12";"6"
"2020-08-15";"CZ0643";"Poho¯elice";"Z";"20-64";"1";"3";"2"
"2020-07-24";"CZ0521";"Hradec Kr·lovÈ";"Z";"0-19";"1";"2";"1"
"2020-06-28";"CZ0803";"»esk˝ TÏöÌn";"M";"20-64";"10";"20";"10"
"2020-07-31";"CZ0534";"Lanökroun";"M";"20-64";"";"1";""
"2020-09-11";"CZ020B";"P¯Ìbram";"Z";"20-64";"6";"7";"1"
"2020-07-21";"CZ0714";"P¯erov";"M";"20-64";"1";"2";"1"
"2020-10-11";"CZ0313";"T¯eboÚ";"M";"20-64";"1";"2";"1"
"2020-09-26";"CZ0801";"R˝ma¯ov";"M";"20-64";"1";"2";"1"
"2020-08-31";"CZ0644";"B¯eclav";"M";"65+";"";"3";""
"2020-10-02";"CZ0425";"LitvÌnov";"Z";"20-64";"4";"6";"2"
"2020-09-07";"CZ0425";"LitvÌnov";"M";"20-64";"1";"2";"1"
"2020-04-25";"CZ0631";"HavlÌËk˘v Brod";"Z";"20-64";"";"6";""
"2020-04-30";"CZ0203";"Slan˝";"Z";"65+";"";"1";""
"2020-10-05";"CZ0311";"N/A";"Z";"20-64";"";"2";""
"2020-10-01";"CZ0802";"T¯inec";"M";"20-64";"9";"19";"10"
"2020-05-17";"CZ0633";"Humpolec";"M";"20-64";"";"1";""
"2020-04-09";"CZ0411";"Cheb";"M";"0-19";"";"1";""
"2020-10-08";"CZ0714";"P¯erov";"Z";"65+";"2";"2";"0"
"2020-04-25";"CZ0423";"LitomÏ¯ice";"Z";"0-19";"";"2";""
"2020-08-20";"CZ0534";"Lanökroun";"Z";"20-64";"1";"2";"1"
"2020-09-02";"CZ0643";"éidlochovice";"Z";"20-64";"2";"4";"2"
"2020-09-22";"CZ0646";"Slavkov u Brna";"Z";"20-64";"1";"1";"0"
"2020-09-21";"CZ0635";"VelkÈ Mezi¯ÌËÌ";"M";"20-64";"1";"6";"5"
"2020-09-10";"CZ099Y";"N/A";"M";"0-19";"1";"1";"0"
"2020-06-14";"CZ0326";"Rokycany";"Z";"20-64";"";"1";""
"2020-05-17";"CZ0805";"Opava";"Z";"65+";"";"2";""
"2020-10-01";"CZ0635";"Byst¯ice nad Pernötejnem";"M";"20-64";"1";"2";"1"
"2020-10-03";"CZ0315";"Prachatice";"M";"0-19";"1";"2";"1"
"2020-03-30";"CZ0512";"éelezn˝ Brod";"Z";"20-64";"";"1";""
"2020-09-08";"CZ0802";"T¯inec";"M";"65+";"";"1";""
"2020-09-16";"CZ0532";"Pardubice";"Z";"65+";"";"1";""
"2020-06-13";"CZ0208";"PodÏbrady";"Z";"65+";"";"11";""
"2020-08-18";"CZ0316";"Strakonice";"Z";"65+";"1";"1";"0"
"2020-04-22";"CZ0647";"Znojmo";"Z";"65+";"";"2";""
"2020-08-26";"CZ020B";"Dob¯Ìö";"M";"20-64";"";"4";""
"2020-04-08";"CZ0802";"Fr˝dek-MÌstek";"M";"20-64";"1";"5";"4"
"2020-09-14";"CZ0322";"Suöice";"M";"0-19";"1";"2";"1"
"2020-05-27";"CZ0805";"Opava";"Z";"20-64";"";"3";""
"2020-09-30";"CZ0324";"P¯eötice";"M";"20-64";"";"1";""
"2020-08-06";"CZ0534";"Lanökroun";"M";"20-64";"1";"4";"3"
"2020-07-17";"CZ0805";"Opava";"Z";"20-64";"1";"2";"1"
"2020-05-14";"CZ0521";"Hradec Kr·lovÈ";"M";"20-64";"";"1";""
"2020-08-18";"CZ0511";"»esk· LÌpa";"M";"20-64";"";"8";""
"2020-09-29";"CZ0525";"VrchlabÌ";"M";"20-64";"3";"8";"5"
"2020-07-23";"CZ0806";"Ostrava";"M";"0-19";"2";"4";"2"
"2020-09-22";"CZ0643";"Ku¯im";"M";"20-64";"3";"4";"1"
"2020-04-11";"CZ0534";"»esk· T¯ebov·";"Z";"20-64";"";"2";""
"2020-07-23";"CZ0323";"N/A";"M";"20-64";"";"2";""
"2020-05-02";"CZ0425";"Most";"Z";"65+";"";"1";""
"2020-08-14";"CZ0100";"Praha";"M";"65+";"2";"7";"5"
"2020-03-28";"CZ0316";"Strakonice";"Z";"20-64";"";"2";""
"2020-04-30";"CZ0722";"UherskÈ HradiötÏ";"M";"65+";"";"1";""
"2020-09-19";"CZ0713";"ProstÏjov";"Z";"0-19";"1";"3";"2"
"2020-09-14";"CZ0202";"Beroun";"M";"20-64";"4";"16";"12"
"2020-08-31";"CZ0209";"ÿÌËany";"M";"20-64";"1";"7";"6"
"2020-09-30";"CZ0801";"Brunt·l";"M";"20-64";"2";"4";"2"
"2020-05-19";"CZ0100";"Praha";"M";"65+";"";"12";""
"2020-06-14";"CZ0100";"Praha";"M";"0-19";"1";"2";"1"
"2020-09-22";"CZ0724";"Otrokovice";"Z";"20-64";"1";"3";"2"
"2020-08-26";"CZ0323";"PlzeÚ";"M";"65+";"2";"4";"2"
"2020-08-13";"CZ0322";"Klatovy";"Z";"20-64";"";"1";""
"2020-09-10";"CZ0411";"Aö";"Z";"20-64";"2";"4";"2"
"2020-09-26";"CZ0423";"Roudnice nad Labem";"M";"20-64";"1";"2";"1"
"2020-10-12";"CZ0325";"N˝¯any";"Z";"65+";"2";"4";"2"
"2020-05-25";"CZ0327";"Tachov";"M";"20-64";"";"2";""
"2020-06-07";"CZ0803";"Orlov·";"M";"0-19";"";"1";""
"2020-09-23";"CZ0534";"»esk· T¯ebov·";"Z";"0-19";"";"1";""
"2020-04-18";"CZ0514";"Jilemnice";"Z";"20-64";"";"1";""
"2020-09-13";"CZ0803";"N/A";"Z";"65+";"1";"2";"1"
"2020-03-24";"CZ0423";"Lovosice";"Z";"65+";"";"1";""
"2020-04-01";"CZ0647";"Znojmo";"M";"20-64";"3";"6";"3"
"2020-09-01";"CZ0715";"Mohelnice";"M";"20-64";"";"1";""
"2020-09-12";"CZ0523";"NovÈ MÏsto nad MetujÌ";"Z";"20-64";"1";"4";"3"
"2020-10-10";"CZ0206";"Kralupy nad Vltavou";"M";"20-64";"11";"24";"13"
"2020-08-03";"CZ0514";"Turnov";"M";"0-19";"";"1";""
"2020-05-07";"CZ0646";"Vyökov";"Z";"20-64";"";"5";""
"2020-08-23";"CZ0641";"Boskovice";"M";"20-64";"1";"1";"0"
"2020-09-22";"CZ0532";"Holice";"Z";"20-64";"1";"3";"2"
"2020-05-13";"CZ0532";"Pardubice";"M";"20-64";"";"1";""
"2020-06-22";"CZ0642";"Brno";"M";"65+";"";"2";""
"2020-08-24";"CZ0724";"Otrokovice";"M";"20-64";"";"2";""
"2020-10-11";"CZ0534";"⁄stÌ nad OrlicÌ";"Z";"20-64";"2";"4";"2"
"2020-10-11";"CZ0643";"Rosice";"M";"20-64";"2";"2";"0"
"2020-09-07";"CZ0411";"N/A";"M";"0-19";"";"1";""
"2020-10-12";"CZ0412";"Ostrov";"M";"20-64";"1";"2";"1"
"2020-09-07";"CZ0801";"Brunt·l";"Z";"0-19";"1";"3";"2"
"2020-08-01";"CZ0803";"Karvin·";"Z";"20-64";"";"2";""
"2020-09-03";"CZ0713";"ProstÏjov";"Z";"20-64";"2";"2";"0"
"2020-09-28";"CZ0641";"Boskovice";"Z";"0-19";"2";"4";"2"
"2020-04-23";"CZ0424";"éatec";"M";"20-64";"";"1";""
"2020-04-18";"CZ0806";"Ostrava";"Z";"0-19";"";"1";""
"2020-10-09";"CZ0803";"BohumÌn";"Z";"0-19";"2";"4";"2"
"2020-06-26";"CZ0532";"Pardubice";"M";"20-64";"1";"3";"2"
"2020-10-12";"CZ0803";"HavÌ¯ov";"M";"20-64";"3";"6";"3"
"2020-04-01";"CZ0802";"Fr˝dek-MÌstek";"M";"20-64";"2";"13";"11"
"2020-04-03";"CZ0713";"ProstÏjov";"M";"20-64";"";"2";""
"2020-04-25";"CZ0647";"Znojmo";"M";"0-19";"1";"4";"3"
"2020-08-23";"CZ0207";"Mlad· Boleslav";"M";"0-19";"";"1";""
"2020-09-04";"CZ0632";"Jihlava";"M";"20-64";"1";"2";"1"
"2020-05-04";"CZ0722";"UherskÈ HradiötÏ";"Z";"65+";"";"1";""
"2020-08-20";"CZ0321";"Domaûlice";"M";"20-64";"";"1";""
"2020-10-06";"CZ0423";"LitomÏ¯ice";"M";"20-64";"11";"35";"24"
"2020-05-11";"CZ0805";"HluËÌn";"Z";"20-64";"";"4";""
"2020-10-01";"CZ0209";"Brand˝s n.L.- St.Boleslav";"Z";"0-19";"4";"8";"4"
"2020-03-31";"CZ0803";"»esk˝ TÏöÌn";"Z";"20-64";"";"1";""
"2020-08-02";"CZ0805";"Krava¯e";"Z";"20-64";"";"1";""
"2020-10-07";"CZ0804";"BÌlovec";"M";"20-64";"4";"17";"13"
"2020-06-05";"CZ0806";"Ostrava";"Z";"20-64";"";"10";""
"2020-07-14";"CZ0411";"Cheb";"Z";"65+";"";"1";""
"2020-09-29";"CZ0635";"éÔ·r nad S·zavou";"Z";"20-64";"3";"7";"4"
"2020-06-04";"CZ0803";"Karvin·";"M";"65+";"1";"2";"1"
"2020-04-16";"CZ0802";"Fr˝dek-MÌstek";"M";"20-64";"";"7";""
"2020-05-11";"CZ0805";"Opava";"Z";"65+";"";"2";""
"2020-09-26";"CZ0202";"Ho¯ovice";"Z";"0-19";"1";"2";"1"
"2020-03-29";"CZ0209";"Brand˝s n.L.- St.Boleslav";"Z";"20-64";"";"4";""
"2020-07-19";"CZ0802";"Fr˝dlant nad OstravicÌ";"Z";"20-64";"";"1";""
"2020-08-06";"CZ0311";"»eskÈ BudÏjovice";"Z";"0-19";"1";"4";"3"
"2020-07-31";"CZ0313";"Jind¯ich˘v Hradec";"M";"20-64";"";"1";""
"2020-04-24";"CZ0201";"Beneöov";"M";"0-19";"";"2";""
"2020-07-31";"CZ0209";"Brand˝s n.L.- St.Boleslav";"M";"0-19";"";"3";""
"2020-05-24";"CZ0209";"Brand˝s n.L.- St.Boleslav";"M";"20-64";"";"6";""
"2020-04-27";"CZ0642";"Brno";"M";"0-19";"";"27";""
"2020-10-06";"CZ0533";"PoliËka";"Z";"20-64";"3";"7";"4"
"2020-03-26";"CZ0423";"LitomÏ¯ice";"Z";"65+";"";"1";""
"2020-10-10";"CZ0316";"Blatn·";"Z";"20-64";"2";"6";"4"
"2020-04-11";"CZ0203";"Kladno";"M";"65+";"";"1";""
"2020-05-08";"CZ0100";"Praha";"Z";"65+";"1";"37";"36"
"2020-09-30";"CZ0523";"JaromÏ¯";"Z";"65+";"";"2";""
"2020-10-10";"CZ0204";"N/A";"M";"20-64";"1";"2";"1"
"2020-03-24";"CZ0426";"Teplice";"M";"0-19";"1";"2";"1"
"2020-06-15";"CZ0712";"Olomouc";"Z";"20-64";"";"4";""
"2020-09-28";"CZ0209";"Brand˝s n.L.- St.Boleslav";"Z";"65+";"1";"3";"2"
"2020-09-17";"CZ0202";"Ho¯ovice";"M";"20-64";"2";"2";"0"
"2020-09-30";"CZ0724";"Otrokovice";"Z";"0-19";"1";"2";"1"
"2020-08-17";"CZ0203";"Slan˝";"M";"20-64";"1";"2";"1"
"2020-05-06";"CZ0533";"Litomyöl";"Z";"20-64";"";"1";""
"2020-04-16";"CZ0201";"Beneöov";"Z";"65+";"";"1";""
"2020-10-12";"CZ0647";"N/A";"M";"20-64";"7";"7";"0"
"2020-09-07";"CZ0413";"Sokolov";"M";"20-64";"1";"1";"0"
"2020-07-13";"";"";"";"";"";"6";""
"2020-05-06";"CZ0209";"ÿÌËany";"Z";"20-64";"";"5";""
"2020-06-13";"CZ0207";"Mlad· Boleslav";"Z";"20-64";"";"2";""
"2020-05-21";"CZ0423";"LitomÏ¯ice";"M";"65+";"";"1";""
"2020-08-28";"CZ0203";"Kladno";"Z";"20-64";"1";"2";"1"
"2020-06-25";"CZ0632";"Jihlava";"Z";"20-64";"";"1";""
"2020-04-16";"CZ020B";"P¯Ìbram";"M";"0-19";"";"1";""
"2020-09-17";"CZ0644";"HustopeËe";"M";"20-64";"3";"11";"8"
"2020-04-19";"CZ0532";"Pardubice";"M";"20-64";"";"5";""
