"datum_vysledku";"okres";"orp";"pohlavi";"vek_kat";"pocet_pozitivni_primarni";"pocet_testu_u_pozitivnich";"pocet_opakovanych"
"2020-10-07";"CZ0313";"DaËice";"M";"20-64";"2";"5";"3"
"2020-08-31";"CZ0521";"N/A";"Z";"20-64";"";"2";""
"2020-08-10";"CZ0645";"Kyjov";"Z";"65+";"";"2";""
"2020-04-18";"CZ0206";"MÏlnÌk";"Z";"20-64";"";"6";""
"2020-08-19";"CZ0313";"Jind¯ich˘v Hradec";"Z";"65+";"1";"3";"2"
"2020-03-11";"CZ0421";"DÏËÌn";"Z";"0-19";"";"1";""
"2020-05-18";"CZ0208";"Lys· nad Labem";"M";"20-64";"1";"2";"1"
"2020-09-28";"CZ0317";"T·bor";"Z";"20-64";"8";"18";"10"
"2020-07-25";"CZ0311";"»eskÈ BudÏjovice";"M";"20-64";"";"2";""
"2020-09-23";"CZ0205";"Kutn· Hora";"M";"0-19";"";"1";""
"2020-10-11";"CZ0325";"Kralovice";"Z";"65+";"2";"4";"2"
"2020-04-20";"CZ0413";"Sokolov";"Z";"20-64";"1";"2";"1"
"2020-10-12";"CZ0524";"Rychnov nad KnÏûnou";"M";"20-64";"3";"6";"3"
"2020-04-18";"CZ0631";"SvÏtl· nad S·zavou";"Z";"65+";"";"4";""
"2020-07-22";"CZ0208";"PodÏbrady";"M";"0-19";"";"2";""
"2020-04-12";"CZ0323";"PlzeÚ";"M";"20-64";"";"5";""
"2020-09-29";"CZ0206";"Kralupy nad Vltavou";"M";"0-19";"1";"2";"1"
"2020-06-16";"CZ020A";"»ernoöice";"M";"20-64";"1";"2";"1"
"2020-04-22";"CZ0206";"MÏlnÌk";"M";"20-64";"";"4";""
"2020-10-04";"CZ020B";"Dob¯Ìö";"M";"20-64";"3";"6";"3"
"2020-10-06";"CZ0714";"P¯erov";"Z";"20-64";"1";"26";"25"
"2020-04-13";"CZ0805";"Opava";"M";"65+";"";"5";""
"2020-09-21";"CZ020B";"N/A";"Z";"20-64";"2";"2";"0"
"2020-05-05";"CZ0643";"älapanice";"Z";"20-64";"";"1";""
"2020-09-12";"CZ0209";"Brand˝s n.L.- St.Boleslav";"Z";"0-19";"4";"6";"2"
"2020-08-28";"CZ0202";"Ho¯ovice";"M";"20-64";"2";"4";"2"
"2020-09-12";"CZ0317";"T·bor";"Z";"20-64";"6";"3";"-3"
"2020-05-05";"CZ0202";"Ho¯ovice";"M";"20-64";"";"9";""
"2020-10-02";"CZ0631";"SvÏtl· nad S·zavou";"Z";"65+";"3";"6";"3"
"2020-10-02";"CZ0315";"Prachatice";"Z";"0-19";"1";"2";"1"
"2020-08-26";"CZ0645";"Kyjov";"Z";"65+";"1";"5";"4"
"2020-04-12";"CZ0311";"»eskÈ BudÏjovice";"Z";"20-64";"1";"11";"10"
"2020-09-29";"CZ0805";"Krava¯e";"M";"20-64";"2";"4";"2"
"2020-04-01";"CZ0426";"Teplice";"M";"65+";"";"2";""
"2020-09-22";"CZ0511";"Nov˝ Bor";"Z";"20-64";"1";"2";"1"
"2020-04-02";"CZ0522";"JiËÌn";"Z";"20-64";"1";"2";"1"
"2020-05-09";"CZ0521";"Hradec Kr·lovÈ";"Z";"65+";"";"1";""
"2020-05-28";"CZ0207";"Mlad· Boleslav";"Z";"20-64";"";"2";""
"2020-10-08";"CZ0802";"Jablunkov";"Z";"20-64";"5";"6";"1"
"2020-09-08";"CZ0100";"Praha";"Z";"20-64";"122";"284";"162"
"2020-04-02";"CZ0531";"Hlinsko";"Z";"0-19";"1";"2";"1"
"2020-06-09";"CZ0327";"Tachov";"M";"65+";"";"2";""
"2020-08-04";"CZ0413";"Sokolov";"M";"20-64";"";"1";""
"2020-04-22";"CZ0712";"äternberk";"M";"0-19";"2";"4";"2"
"2020-03-27";"CZ0100";"Praha";"Z";"0-19";"";"2";""
"2020-09-19";"CZ0513";"Liberec";"M";"0-19";"33";"68";"35"
"2020-09-08";"CZ0803";"HavÌ¯ov";"M";"20-64";"4";"9";"5"
"2020-10-02";"CZ0643";"éidlochovice";"M";"20-64";"2";"2";"0"
"2020-10-02";"CZ0209";"ÿÌËany";"M";"65+";"2";"5";"3"
"2020-06-09";"CZ0523";"N·chod";"Z";"20-64";"";"5";""
"2020-07-20";"CZ0803";"BohumÌn";"Z";"0-19";"";"4";""
"2020-03-15";"CZ0712";"Litovel";"M";"0-19";"1";"3";"2"
"2020-08-28";"CZ0209";"ÿÌËany";"M";"65+";"1";"2";"1"
"2020-08-15";"CZ0643";"Tiönov";"Z";"0-19";"1";"3";"2"
"2020-07-24";"CZ0712";"Olomouc";"M";"20-64";"";"2";""
"2020-03-10";"CZ0521";"Hradec Kr·lovÈ";"Z";"20-64";"";"3";""
"2020-10-06";"CZ0411";"Aö";"Z";"20-64";"3";"6";"3"
"2020-10-13";"CZ0803";"BohumÌn";"Z";"20-64";"8";"14";"6"
"2020-10-05";"CZ0643";"älapanice";"M";"0-19";"";"2";""
"2020-07-24";"CZ0631";"HavlÌËk˘v Brod";"M";"65+";"1";"2";"1"
"2020-05-25";"CZ0803";"HavÌ¯ov";"Z";"20-64";"1";"9";"8"
"2020-05-21";"CZ0208";"Nymburk";"Z";"20-64";"";"2";""
"2020-06-05";"CZ0511";"»esk· LÌpa";"M";"20-64";"";"1";""
"2020-10-10";"CZ0322";"Suöice";"M";"0-19";"2";"4";"2"
"2020-04-12";"CZ0521";"Hradec Kr·lovÈ";"Z";"20-64";"";"2";""
"2020-08-08";"CZ0323";"PlzeÚ";"M";"20-64";"5";"10";"5"
"2020-06-17";"CZ0207";"Mlad· Boleslav";"M";"0-19";"";"1";""
"2020-09-22";"CZ0424";"Louny";"M";"20-64";"2";"2";"0"
"2020-09-23";"CZ0642";"Brno";"Z";"20-64";"20";"84";"64"
"2020-10-08";"CZ0311";"TrhovÈ Sviny";"Z";"0-19";"3";"8";"5"
"2020-10-01";"CZ0312";"»esk˝ Krumlov";"M";"20-64";"2";"3";"1"
"2020-10-05";"CZ0633";"Pelh¯imov";"Z";"20-64";"3";"5";"2"
"2020-07-14";"CZ0100";"Praha";"Z";"65+";"";"3";""
"2020-04-15";"CZ0208";"PodÏbrady";"Z";"65+";"";"1";""
"2020-04-05";"CZ0423";"LitomÏ¯ice";"M";"20-64";"2";"5";"3"
"2020-06-27";"CZ0209";"Brand˝s n.L.- St.Boleslav";"M";"20-64";"";"4";""
"2020-09-23";"CZ0806";"N/A";"Z";"65+";"1";"1";"0"
"2020-05-13";"CZ0712";"UniËov";"M";"65+";"";"6";""
"2020-03-30";"CZ0412";"Karlovy Vary";"M";"20-64";"";"1";""
"2020-10-11";"CZ0412";"Karlovy Vary";"Z";"0-19";"1";"2";"1"
"2020-04-11";"CZ0642";"Brno";"M";"20-64";"";"6";""
"2020-09-10";"CZ020B";"P¯Ìbram";"Z";"0-19";"5";"10";"5"
"2020-09-27";"CZ0426";"BÌlina";"M";"20-64";"";"1";""
"2020-09-18";"CZ0632";"TelË";"Z";"20-64";"1";"3";"2"
"2020-04-09";"CZ0511";"»esk· LÌpa";"Z";"20-64";"";"2";""
"2020-10-07";"CZ0523";"Broumov";"M";"65+";"2";"6";"4"
"2020-09-19";"CZ0643";"Rosice";"M";"0-19";"1";"2";"1"
"2020-06-04";"CZ0712";"Olomouc";"M";"20-64";"1";"8";"7"
"2020-09-23";"CZ0715";"äumperk";"Z";"20-64";"3";"11";"8"
"2020-09-03";"CZ0411";"Cheb";"Z";"0-19";"1";"3";"2"
"2020-05-27";"CZ0644";"B¯eclav";"M";"20-64";"";"1";""
"2020-07-16";"CZ0803";"Karvin·";"M";"20-64";"2";"40";"38"
"2020-06-19";"CZ0802";"T¯inec";"M";"0-19";"1";"3";"2"
"2020-04-01";"CZ0721";"KromÏ¯Ìû";"Z";"20-64";"";"7";""
"2020-10-13";"CZ0631";"N/A";"M";"20-64";"2";"2";"0"
"2020-08-25";"CZ0206";"MÏlnÌk";"Z";"20-64";"";"2";""
"2020-09-11";"CZ0208";"Nymburk";"Z";"20-64";"4";"5";"1"
"2020-06-26";"CZ0801";"Krnov";"M";"20-64";"";"1";""
"2020-03-08";"CZ0713";"Konice";"M";"20-64";"";"2";""
"2020-04-28";"CZ0642";"Brno";"Z";"20-64";"";"23";""
"2020-08-11";"CZ0205";"»·slav";"M";"20-64";"2";"5";"3"
"2020-05-08";"CZ0313";"Jind¯ich˘v Hradec";"Z";"20-64";"";"2";""
"2020-08-19";"CZ0203";"Kladno";"M";"20-64";"";"2";""
"2020-08-26";"CZ0202";"Ho¯ovice";"M";"20-64";"2";"2";"0"
"2020-09-30";"CZ0634";"T¯ebÌË";"M";"65+";"1";"4";"3"
"2020-09-24";"CZ0806";"N/A";"Z";"65+";"4";"5";"1"
"2020-10-05";"CZ0206";"Kralupy nad Vltavou";"Z";"0-19";"2";"4";"2"
"2020-10-12";"CZ020B";"SedlËany";"Z";"0-19";"1";"2";"1"
"2020-09-10";"CZ0209";"N/A";"Z";"0-19";"2";"1";"-1"
"2020-04-18";"CZ0532";"P¯elouË";"M";"65+";"";"2";""
"2020-09-25";"CZ0411";"Cheb";"M";"65+";"3";"4";"1"
"2020-09-13";"CZ0327";"Tachov";"M";"0-19";"";"1";""
"2020-04-30";"CZ0327";"Tachov";"Z";"65+";"";"2";""
"2020-06-10";"CZ0208";"PodÏbrady";"Z";"65+";"";"2";""
"2020-10-07";"CZ0634";"MoravskÈ BudÏjovice";"M";"20-64";"1";"4";"3"
"2020-10-03";"CZ0645";"Kyjov";"Z";"65+";"9";"52";"43"
"2020-09-11";"CZ0642";"Brno";"M";"65+";"1";"3";"2"
"2020-08-07";"CZ0313";"T¯eboÚ";"M";"65+";"";"2";""
"2020-06-01";"CZ0311";"»eskÈ BudÏjovice";"M";"20-64";"";"2";""
"2020-09-18";"CZ0513";"N/A";"M";"0-19";"";"1";""
"2020-05-16";"CZ0426";"Teplice";"M";"20-64";"";"3";""
"2020-07-21";"CZ0204";"KolÌn";"M";"20-64";"";"2";""
"2020-03-14";"CZ0207";"Mlad· Boleslav";"M";"20-64";"";"2";""
"2020-10-08";"CZ099Y";"N/A";"Z";"65+";"2";"1";"-1"
"2020-07-28";"CZ0711";"JesenÌk";"Z";"20-64";"";"1";""
"2020-08-18";"CZ0322";"HoraûÔovice";"Z";"65+";"";"2";""
"2020-04-27";"CZ0635";"éÔ·r nad S·zavou";"M";"20-64";"";"1";""
"2020-10-01";"CZ0803";"BohumÌn";"Z";"20-64";"1";"4";"3"
"2020-09-03";"CZ0805";"HluËÌn";"Z";"20-64";"1";"2";"1"
"2020-06-25";"CZ0324";"Blovice";"M";"20-64";"";"2";""
"2020-07-28";"CZ0311";"»eskÈ BudÏjovice";"M";"20-64";"";"15";""
"2020-05-04";"CZ0323";"PlzeÚ";"M";"65+";"";"1";""
"2020-05-14";"CZ0803";"Orlov·";"M";"20-64";"";"2";""
"2020-10-07";"CZ0201";"Vlaöim";"Z";"0-19";"2";"6";"4"
"2020-10-10";"CZ0422";"KadaÚ";"M";"65+";"";"1";""
"2020-09-20";"CZ0511";"»esk· LÌpa";"Z";"0-19";"1";"2";"1"
"2020-10-14";"CZ0324";"Stod";"M";"20-64";"2";"3";"1"
"2020-04-02";"CZ0203";"Kladno";"Z";"65+";"";"2";""
"2020-10-09";"CZ0805";"Opava";"M";"0-19";"5";"8";"3"
"2020-09-23";"CZ0523";"NovÈ MÏsto nad MetujÌ";"M";"20-64";"1";"2";"1"
"2020-09-05";"CZ0206";"Neratovice";"M";"20-64";"1";"2";"1"
"2020-07-02";"CZ0523";"N·chod";"Z";"20-64";"";"2";""
"2020-09-24";"CZ0208";"Nymburk";"M";"20-64";"2";"7";"5"
"2020-05-06";"CZ0712";"Litovel";"M";"65+";"";"8";""
"2020-04-18";"CZ0523";"JaromÏ¯";"M";"20-64";"";"2";""
"2020-05-04";"CZ0642";"Brno";"M";"20-64";"2";"16";"14"
"2020-05-23";"CZ0805";"Opava";"Z";"20-64";"";"3";""
"2020-10-06";"CZ0522";"Nov· Paka";"M";"20-64";"2";"4";"2"
"2020-09-25";"CZ0208";"Nymburk";"Z";"20-64";"4";"8";"4"
"2020-09-11";"CZ0324";"Stod";"M";"65+";"";"3";""
"2020-05-09";"CZ0712";"UniËov";"Z";"20-64";"";"2";""
"2020-10-07";"CZ020B";"P¯Ìbram";"M";"65+";"3";"4";"1"
"2020-09-06";"CZ0643";"éidlochovice";"Z";"20-64";"1";"2";"1"
"2020-09-18";"CZ0208";"Lys· nad Labem";"M";"0-19";"3";"7";"4"
"2020-09-10";"CZ0712";"UniËov";"M";"20-64";"1";"2";"1"
"2020-10-14";"CZ0317";"T·bor";"M";"65+";"9";"16";"7"
"2020-05-23";"CZ0205";"Kutn· Hora";"Z";"65+";"";"2";""
"2020-08-17";"CZ0524";"Rychnov nad KnÏûnou";"M";"20-64";"1";"2";"1"
"2020-10-14";"CZ020B";"SedlËany";"M";"0-19";"1";"2";"1"
"2020-10-07";"CZ0411";"Mari·nskÈ L·znÏ";"Z";"20-64";"5";"10";"5"
"2020-09-23";"CZ0525";"Trutnov";"Z";"0-19";"1";"2";"1"
"2020-06-06";"CZ0512";"Jablonec nad Nisou";"M";"20-64";"";"2";""
"2020-05-17";"CZ0206";"N/A";"Z";"20-64";"";"1";""
"2020-06-12";"CZ0802";"Fr˝dek-MÌstek";"M";"20-64";"";"10";""
"2020-08-12";"CZ0631";"HavlÌËk˘v Brod";"M";"65+";"1";"3";"2"
"2020-04-21";"CZ0426";"Teplice";"M";"20-64";"";"10";""
"2020-08-04";"CZ0806";"Ostrava";"M";"20-64";"2";"7";"5"
"2020-10-05";"CZ0802";"Fr˝dlant nad OstravicÌ";"M";"20-64";"3";"6";"3"
"2020-05-04";"CZ0425";"Most";"Z";"20-64";"";"2";""
"2020-10-08";"CZ0802";"T¯inec";"Z";"0-19";"3";"4";"1"
"2020-10-09";"CZ0202";"Beroun";"Z";"20-64";"18";"37";"19"
"2020-07-07";"CZ0521";"Hradec Kr·lovÈ";"M";"65+";"";"2";""
"2020-08-20";"CZ0427";"⁄stÌ nad Labem";"M";"20-64";"2";"4";"2"
"2020-10-14";"CZ0723";"N/A";"Z";"20-64";"40";"40";"0"
"2020-07-22";"CZ0803";"HavÌ¯ov";"M";"20-64";"6";"19";"13"
"2020-07-17";"CZ0523";"N·chod";"Z";"20-64";"";"1";""
"2020-09-04";"CZ0521";"Hradec Kr·lovÈ";"M";"65+";"1";"5";"4"
"2020-04-29";"CZ0209";"Brand˝s n.L.- St.Boleslav";"Z";"20-64";"";"1";""
"2020-07-30";"CZ0534";"VysokÈ M˝to";"Z";"20-64";"2";"5";"3"
"2020-07-02";"CZ0513";"Liberec";"M";"20-64";"1";"4";"3"
"2020-10-14";"CZ0315";"Prachatice";"M";"0-19";"1";"1";"0"
"2020-10-10";"CZ0311";"TrhovÈ Sviny";"Z";"20-64";"2";"4";"2"
"2020-10-08";"CZ0644";"B¯eclav";"M";"65+";"1";"2";"1"
"2020-06-03";"CZ0714";"P¯erov";"M";"20-64";"";"2";""
"2020-10-08";"CZ0424";"Louny";"Z";"65+";"5";"10";"5"
"2020-10-09";"CZ0511";"»esk· LÌpa";"M";"0-19";"2";"4";"2"
"2020-04-07";"CZ0421";"Varnsdorf";"Z";"20-64";"";"1";""
"2020-03-21";"CZ0647";"Znojmo";"M";"20-64";"";"1";""
"2020-07-25";"CZ0724";"ZlÌn";"M";"20-64";"";"5";""
"2020-09-27";"CZ0413";"Sokolov";"M";"20-64";"1";"2";"1"
"2020-06-25";"CZ0203";"Kladno";"Z";"20-64";"";"2";""
"2020-10-12";"CZ0327";"Tachov";"M";"20-64";"3";"6";"3"
"2020-09-07";"CZ0100";"Praha";"M";"20-64";"54";"262";"208"
"2020-10-10";"CZ0315";"Vimperk";"Z";"20-64";"3";"6";"3"
"2020-09-03";"CZ0645";"HodonÌn";"M";"0-19";"1";"2";"1"
"2020-10-14";"CZ020B";"N/A";"Z";"0-19";"3";"3";"0"
"2020-04-04";"CZ0724";"ZlÌn";"Z";"0-19";"";"1";""
"2020-04-24";"CZ0204";"KolÌn";"M";"20-64";"";"4";""
"2020-09-26";"CZ0633";"Pelh¯imov";"M";"0-19";"9";"18";"9"
"2020-05-05";"CZ0327";"Tachov";"M";"0-19";"";"2";""
"2020-09-17";"CZ0711";"JesenÌk";"Z";"20-64";"4";"4";"0"
"2020-09-30";"CZ0801";"Brunt·l";"Z";"65+";"1";"3";"2"
"2020-09-10";"CZ0712";"äternberk";"Z";"20-64";"1";"3";"2"
"2020-09-16";"CZ0323";"N/A";"M";"20-64";"";"2";""
"2020-09-06";"CZ0532";"Holice";"M";"20-64";"1";"2";"1"
"2020-10-14";"CZ0525";"Trutnov";"M";"65+";"1";"2";"1"
"2020-09-29";"CZ0100";"Praha";"Z";"65+";"12";"31";"19"
"2020-06-16";"CZ0204";"KolÌn";"Z";"20-64";"";"2";""
"2020-05-11";"CZ0521";"Hradec Kr·lovÈ";"Z";"20-64";"";"3";""
"2020-10-03";"CZ0635";"NovÈ MÏsto na MoravÏ";"M";"20-64";"1";"2";"1"
"2020-09-26";"CZ0534";"Lanökroun";"Z";"65+";"1";"2";"1"
"2020-10-02";"CZ0512";"Jablonec nad Nisou";"M";"65+";"";"2";""
"2020-09-14";"CZ0805";"Krava¯e";"M";"20-64";"1";"5";"4"
"2020-04-17";"CZ0722";"Uhersk˝ Brod";"Z";"65+";"";"2";""
"2020-06-17";"CZ0411";"Cheb";"M";"20-64";"";"8";""
"2020-09-27";"CZ0632";"Jihlava";"Z";"20-64";"8";"17";"9"
"2020-09-11";"CZ020A";"N/A";"Z";"0-19";"1";"1";"0"
"2020-09-25";"CZ0721";"KromÏ¯Ìû";"Z";"65+";"1";"2";"1"
"2020-10-12";"CZ0325";"N˝¯any";"M";"20-64";"5";"13";"8"
"2020-04-23";"CZ0723";"VsetÌn";"Z";"20-64";"";"6";""
"2020-07-28";"CZ0634";"T¯ebÌË";"M";"20-64";"";"6";""
"2020-10-04";"CZ0724";"ValaöskÈ Klobouky";"Z";"20-64";"1";"2";"1"
"2020-05-27";"CZ0521";"Hradec Kr·lovÈ";"M";"65+";"";"1";""
"2020-07-18";"CZ0805";"HluËÌn";"M";"20-64";"";"1";""
"2020-05-12";"CZ0314";"PÌsek";"Z";"20-64";"";"2";""
"2020-08-28";"CZ020A";"»ernoöice";"M";"20-64";"5";"16";"11"
"2020-08-30";"CZ0209";"Brand˝s n.L.- St.Boleslav";"M";"0-19";"2";"1";"-1"
"2020-03-26";"CZ0712";"Olomouc";"M";"20-64";"5";"18";"13"
"2020-08-20";"CZ0204";"KolÌn";"Z";"0-19";"";"2";""
"2020-09-06";"CZ0644";"HustopeËe";"Z";"65+";"1";"2";"1"
"2020-09-18";"CZ0324";"Stod";"M";"20-64";"1";"2";"1"
"2020-07-17";"CZ0209";"N/A";"Z";"20-64";"";"1";""
"2020-09-22";"CZ0806";"N/A";"M";"65+";"1";"1";"0"
"2020-04-30";"CZ0311";"»eskÈ BudÏjovice";"M";"65+";"";"2";""
"2020-10-14";"CZ0201";"Beneöov";"M";"0-19";"6";"12";"6"
"2020-03-19";"CZ0100";"Praha";"M";"0-19";"5";"11";"6"
"2020-06-24";"CZ0712";"Litovel";"Z";"20-64";"";"6";""
"2020-06-02";"CZ0646";"Vyökov";"Z";"20-64";"";"3";""
"2020-09-11";"CZ0805";"HluËÌn";"Z";"20-64";"1";"4";"3"
"2020-09-21";"CZ0202";"N/A";"M";"20-64";"1";"1";"0"
"2020-09-04";"CZ0724";"ZlÌn";"M";"20-64";"1";"3";"2"
"2020-09-05";"CZ0208";"Lys· nad Labem";"Z";"20-64";"";"1";""
"2020-03-18";"CZ0534";"Lanökroun";"Z";"20-64";"1";"2";"1"
"2020-09-03";"CZ0208";"Nymburk";"Z";"20-64";"";"1";""
"2020-04-08";"CZ0805";"VÌtkov";"M";"20-64";"1";"1";"0"
"2020-09-15";"CZ0325";"Kralovice";"M";"20-64";"1";"2";"1"
"2020-09-10";"CZ0204";"KolÌn";"M";"20-64";"1";"7";"6"
"2020-09-26";"CZ0512";"Jablonec nad Nisou";"Z";"0-19";"1";"2";"1"
"2020-09-30";"CZ0647";"Znojmo";"Z";"20-64";"6";"15";"9"
"2020-03-25";"CZ0321";"Horöovsk˝ T˝n";"Z";"20-64";"1";"6";"5"
"2020-09-18";"CZ0534";"⁄stÌ nad OrlicÌ";"M";"20-64";"";"1";""
"2020-09-08";"CZ0722";"UherskÈ HradiötÏ";"Z";"0-19";"1";"5";"4"
"2020-06-05";"CZ0806";"Ostrava";"M";"0-19";"";"1";""
"2020-05-06";"CZ0722";"Uhersk˝ Brod";"M";"65+";"";"1";""
"2020-04-25";"CZ0423";"Roudnice nad Labem";"M";"20-64";"";"1";""
"2020-09-12";"CZ0645";"VeselÌ nad Moravou";"M";"20-64";"2";"4";"2"
"2020-04-28";"CZ0532";"Pardubice";"Z";"0-19";"";"2";""
"2020-05-25";"CZ0324";"P¯eötice";"Z";"20-64";"";"1";""
"2020-09-10";"CZ0534";"»esk· T¯ebov·";"Z";"0-19";"2";"4";"2"
"2020-09-07";"CZ0803";"HavÌ¯ov";"Z";"20-64";"1";"4";"3"
"2020-04-28";"CZ0806";"Ostrava";"Z";"0-19";"";"3";""
"2020-09-20";"CZ0514";"Jilemnice";"Z";"0-19";"";"1";""
"2020-04-01";"CZ0523";"JaromÏ¯";"Z";"20-64";"1";"2";"1"
"2020-08-21";"CZ0633";"Humpolec";"M";"20-64";"2";"5";"3"
"2020-03-31";"CZ0802";"Fr˝dek-MÌstek";"Z";"0-19";"1";"2";"1"
"2020-04-04";"CZ0712";"Olomouc";"Z";"20-64";"17";"41";"24"
"2020-09-28";"CZ0317";"SobÏslav";"Z";"65+";"";"2";""
"2020-07-21";"CZ0802";"Fr˝dlant nad OstravicÌ";"M";"65+";"1";"2";"1"
"2020-09-19";"CZ0427";"⁄stÌ nad Labem";"Z";"0-19";"2";"4";"2"
"2020-09-20";"CZ099Y";"N/A";"Z";"65+";"1";"1";"0"
"2020-08-26";"CZ0311";"»eskÈ BudÏjovice";"Z";"65+";"1";"2";"1"
"2020-09-29";"CZ0327";"St¯Ìbro";"M";"20-64";"1";"3";"2"
"2020-09-11";"CZ0522";"Ho¯ice";"M";"65+";"1";"2";"1"
"2020-09-03";"CZ0802";"Fr˝dlant nad OstravicÌ";"Z";"65+";"";"1";""
"2020-05-01";"CZ0631";"ChotÏbo¯";"M";"20-64";"";"6";""
"2020-09-25";"CZ0317";"SobÏslav";"M";"0-19";"1";"2";"1"
"2020-10-14";"CZ0313";"DaËice";"M";"20-64";"2";"2";"0"
"2020-05-20";"CZ0531";"Hlinsko";"Z";"20-64";"";"2";""
"2020-08-13";"CZ020C";"RakovnÌk";"M";"20-64";"1";"2";"1"
"2020-09-20";"CZ0534";"⁄stÌ nad OrlicÌ";"Z";"0-19";"";"1";""
"2020-08-01";"CZ0802";"Jablunkov";"M";"20-64";"4";"10";"6"
"2020-03-15";"CZ0631";"SvÏtl· nad S·zavou";"Z";"65+";"1";"2";"1"
"2020-09-28";"CZ0642";"Brno";"M";"0-19";"1";"4";"3"
"2020-03-18";"CZ0100";"Praha";"Z";"20-64";"5";"28";"23"
"2020-03-29";"CZ0209";"N/A";"Z";"20-64";"";"1";""
"2020-09-14";"CZ0203";"Kladno";"M";"0-19";"1";"12";"11"
"2020-09-02";"CZ0311";"»eskÈ BudÏjovice";"M";"20-64";"6";"9";"3"
"2020-09-09";"CZ0806";"Ostrava";"M";"20-64";"8";"24";"16"
"2020-08-03";"CZ0413";"Sokolov";"Z";"20-64";"1";"2";"1"
"2020-10-06";"CZ0713";"Konice";"Z";"20-64";"";"4";""
"2020-09-27";"CZ0631";"HavlÌËk˘v Brod";"Z";"0-19";"1";"2";"1"
"2020-07-08";"CZ0643";"éidlochovice";"Z";"0-19";"";"2";""
"2020-09-28";"CZ0723";"VsetÌn";"Z";"20-64";"1";"2";"1"
"2020-09-24";"CZ0805";"HluËÌn";"M";"0-19";"2";"3";"1"
"2020-10-03";"CZ0324";"Nepomuk";"M";"20-64";"2";"4";"2"
"2020-10-05";"CZ0533";"Svitavy";"Z";"0-19";"1";"2";"1"
"2020-07-20";"CZ0533";"Svitavy";"M";"20-64";"";"1";""
"2020-07-27";"CZ0524";"Kostelec nad OrlicÌ";"M";"20-64";"1";"4";"3"
"2020-06-01";"CZ0325";"N˝¯any";"Z";"0-19";"";"2";""
"2020-10-08";"CZ0326";"Rokycany";"M";"0-19";"10";"22";"12"
"2020-08-17";"CZ0201";"Beneöov";"M";"0-19";"";"1";""
"2020-09-09";"CZ0721";"KromÏ¯Ìû";"Z";"20-64";"3";"8";"5"
"2020-10-09";"CZ0317";"SobÏslav";"M";"0-19";"3";"4";"1"
"2020-07-07";"CZ0802";"T¯inec";"Z";"20-64";"1";"3";"2"
"2020-10-02";"CZ0321";"Stod";"Z";"20-64";"1";"3";"2"
"2020-10-13";"CZ0632";"Jihlava";"Z";"65+";"9";"18";"9"
"2020-05-05";"CZ0202";"Ho¯ovice";"Z";"20-64";"";"3";""
"2020-08-13";"CZ0802";"N/A";"M";"20-64";"";"1";""
"2020-07-23";"CZ0512";"Tanvald";"M";"20-64";"";"1";""
"2020-09-25";"CZ0633";"Pelh¯imov";"M";"0-19";"3";"6";"3"
"2020-07-15";"CZ0805";"HluËÌn";"Z";"20-64";"1";"2";"1"
"2020-06-17";"CZ0712";"Olomouc";"M";"20-64";"1";"11";"10"
"2020-04-27";"CZ0712";"äternberk";"M";"20-64";"";"17";""
"2020-03-27";"CZ0100";"Praha";"M";"0-19";"1";"5";"4"
"2020-05-08";"CZ0207";"Mlad· Boleslav";"Z";"20-64";"";"3";""
"2020-10-12";"CZ0425";"Most";"Z";"20-64";"4";"8";"4"
"2020-08-18";"CZ0645";"Kyjov";"M";"0-19";"1";"2";"1"
"2020-05-05";"CZ0646";"Slavkov u Brna";"Z";"20-64";"";"1";""
"2020-10-13";"CZ0325";"N˝¯any";"M";"20-64";"22";"42";"20"
"2020-09-21";"CZ0100";"Praha";"Z";"65+";"7";"32";"25"
"2020-09-11";"CZ0521";"N/A";"Z";"20-64";"1";"1";"0"
"2020-04-22";"CZ0201";"Votice";"M";"65+";"";"1";""
"2020-10-01";"CZ0643";"Rosice";"M";"20-64";"";"4";""
"2020-08-01";"CZ0803";"Karvin·";"M";"65+";"";"1";""
"2020-10-02";"CZ0721";"KromÏ¯Ìû";"M";"65+";"2";"7";"5"
"2020-10-12";"CZ0513";"Fr˝dlant";"M";"20-64";"1";"2";"1"
"2020-03-29";"CZ099Y";"N/A";"M";"20-64";"";"2";""
"2020-04-26";"CZ0324";"P¯eötice";"M";"20-64";"";"3";""
"2020-09-01";"CZ0531";"Chrudim";"Z";"65+";"1";"2";"1"
"2020-09-12";"CZ0313";"T¯eboÚ";"M";"20-64";"1";"1";"0"
"2020-10-14";"CZ0205";"»·slav";"Z";"65+";"1";"1";"0"
"2020-10-09";"CZ0322";"Suöice";"Z";"0-19";"1";"2";"1"
"2020-08-03";"CZ0201";"Vlaöim";"Z";"65+";"";"1";""
"2020-06-12";"CZ0647";"Moravsk˝ Krumlov";"M";"20-64";"";"1";""
"2020-05-03";"CZ0521";"Hradec Kr·lovÈ";"M";"20-64";"";"2";""
"2020-09-29";"CZ0806";"N/A";"M";"0-19";"1";"2";"1"
"2020-09-30";"CZ0202";"Beroun";"Z";"20-64";"10";"19";"9"
"2020-08-22";"CZ0532";"Pardubice";"Z";"20-64";"1";"2";"1"
"2020-09-26";"CZ0202";"Ho¯ovice";"M";"20-64";"2";"8";"6"
"2020-08-26";"CZ0204";"KolÌn";"M";"65+";"1";"2";"1"
