"datum_vysledku";"okres";"orp";"pohlavi";"vek_kat";"pocet_pozitivni_primarni";"pocet_testu_u_pozitivnich";"pocet_opakovanych"
"2020-09-27";"CZ0209";"Brand˝s n.L.- St.Boleslav";"M";"0-19";"5";"7";"2"
"2020-09-27";"CZ020C";"RakovnÌk";"M";"20-64";"3";"6";"3"
"2020-09-27";"CZ0313";"Jind¯ich˘v Hradec";"M";"0-19";"1";"2";"1"
"2020-09-27";"CZ0323";"PlzeÚ";"M";"65+";"1";"2";"1"
"2020-09-27";"CZ0325";"Kralovice";"M";"0-19";"";"1";""
"2020-09-27";"CZ0326";"Rokycany";"M";"20-64";"3";"7";"4"
"2020-09-27";"CZ0412";"Ostrov";"M";"0-19";"1";"1";"0"
"2020-09-27";"CZ0423";"LitomÏ¯ice";"M";"20-64";"4";"10";"6"
"2020-09-27";"CZ0423";"Roudnice nad Labem";"M";"0-19";"2";"4";"2"
"2020-09-27";"CZ0424";"Louny";"M";"0-19";"";"2";""
"2020-09-27";"CZ0426";"Teplice";"Z";"0-19";"2";"5";"3"
"2020-09-27";"CZ0427";"⁄stÌ nad Labem";"M";"20-64";"4";"9";"5"
"2020-09-27";"CZ0513";"Liberec";"M";"20-64";"11";"23";"12"
"2020-09-27";"CZ0521";"Hradec Kr·lovÈ";"Z";"65+";"2";"4";"2"
"2020-09-27";"CZ0524";"Kostelec nad OrlicÌ";"M";"20-64";"2";"5";"3"
"2020-09-27";"CZ0534";"Lanökroun";"M";"0-19";"1";"";""
"2020-09-27";"CZ0631";"HavlÌËk˘v Brod";"M";"0-19";"2";"4";"2"
"2020-09-27";"CZ0631";"SvÏtl· nad S·zavou";"Z";"0-19";"1";"2";"1"
"2020-09-27";"CZ0632";"Jihlava";"M";"0-19";"1";"2";"1"
"2020-09-27";"CZ0635";"NovÈ MÏsto na MoravÏ";"M";"20-64";"1";"3";"2"
"2020-09-27";"CZ0641";"Blansko";"M";"65+";"";"2";""
"2020-09-27";"CZ0642";"Brno";"Z";"65+";"1";"1";"0"
"2020-09-27";"CZ0644";"B¯eclav";"Z";"65+";"1";"2";"1"
"2020-09-27";"CZ0714";"P¯erov";"Z";"20-64";"3";"4";"1"
"2020-09-27";"CZ0715";"Mohelnice";"Z";"65+";"1";"1";"0"
"2020-09-27";"CZ0721";"KromÏ¯Ìû";"M";"20-64";"1";"4";"3"
"2020-09-27";"CZ0722";"Uhersk˝ Brod";"M";"20-64";"7";"11";"4"
"2020-09-27";"CZ0724";"LuhaËovice";"M";"20-64";"1";"4";"3"
"2020-09-27";"CZ0724";"ZlÌn";"M";"20-64";"1";"3";"2"
"2020-09-27";"CZ0803";"»esk˝ TÏöÌn";"M";"0-19";"1";"2";"1"
"2020-09-27";"CZ0803";"HavÌ¯ov";"Z";"20-64";"2";"4";"2"
"2020-09-27";"CZ0803";"Orlov·";"Z";"0-19";"1";"2";"1"
"2020-09-27";"CZ0804";"Nov˝ JiËÌn";"M";"65+";"2";"4";"2"
"2020-09-27";"CZ0806";"Ostrava";"M";"0-19";"3";"7";"4"
"2020-09-28";"CZ0201";"Votice";"Z";"20-64";"";"4";""
"2020-09-28";"CZ0203";"Kladno";"M";"0-19";"7";"16";"9"
"2020-09-28";"CZ0203";"Slan˝";"Z";"65+";"1";"2";"1"
"2020-09-28";"CZ0206";"MÏlnÌk";"M";"0-19";"2";"5";"3"
"2020-09-28";"CZ020A";"»ernoöice";"Z";"20-64";"12";"28";"16"
"2020-09-28";"CZ020C";"RakovnÌk";"M";"0-19";"1";"2";"1"
"2020-09-28";"CZ0311";"T˝n nad Vltavou";"M";"20-64";"2";"4";"2"
"2020-09-28";"CZ0317";"T·bor";"Z";"65+";"";"2";""
"2020-09-28";"CZ0324";"P¯eötice";"M";"20-64";"1";"6";"5"
"2020-09-28";"CZ0413";"Sokolov";"M";"65+";"1";"2";"1"
"2020-09-28";"CZ0513";"Liberec";"M";"0-19";"3";"9";"6"
"2020-09-28";"CZ0521";"N/A";"M";"20-64";"";"1";""
"2020-09-28";"CZ0633";"Humpolec";"M";"20-64";"";"3";""
"2020-09-28";"CZ0633";"Pelh¯imov";"Z";"20-64";"1";"3";"2"
"2020-09-28";"CZ0634";"T¯ebÌË";"M";"20-64";"3";"9";"6"
"2020-09-28";"CZ0635";"Byst¯ice nad Pernötejnem";"M";"0-19";"1";"3";"2"
"2020-09-28";"CZ0635";"NovÈ MÏsto na MoravÏ";"M";"0-19";"2";"4";"2"
"2020-09-28";"CZ0641";"Blansko";"Z";"20-64";"1";"2";"1"
"2020-09-28";"CZ0641";"Boskovice";"M";"20-64";"1";"11";"10"
"2020-09-28";"CZ0642";"Brno";"Z";"20-64";"15";"81";"66"
"2020-09-28";"CZ0643";"älapanice";"M";"20-64";"2";"13";"11"
"2020-09-28";"CZ0647";"Znojmo";"Z";"20-64";"1";"4";"3"
"2020-09-28";"CZ0711";"JesenÌk";"Z";"20-64";"12";"24";"12"
"2020-09-28";"CZ0713";"N/A";"Z";"0-19";"";"2";""
"2020-09-28";"CZ0715";"Mohelnice";"Z";"20-64";"1";"2";"1"
"2020-09-21";"CZ0209";"Brand˝s n.L.- St.Boleslav";"M";"20-64";"2";"6";"4"
"2020-09-21";"CZ0209";"N/A";"M";"0-19";"4";"5";"1"
"2020-09-21";"CZ020A";"N/A";"M";"20-64";"2";"2";"0"
"2020-09-21";"CZ020B";"N/A";"Z";"0-19";"3";"3";"0"
"2020-09-21";"CZ0311";"»eskÈ BudÏjovice";"M";"65+";"1";"2";"1"
"2020-09-21";"CZ0313";"Jind¯ich˘v Hradec";"M";"20-64";"1";"3";"2"
"2020-09-21";"CZ0314";"PÌsek";"M";"20-64";"5";"11";"6"
"2020-09-21";"CZ0321";"Domaûlice";"M";"0-19";"2";"1";"-1"
"2020-09-21";"CZ0323";"N/A";"M";"20-64";"1";"2";"1"
"2020-09-21";"CZ0323";"PlzeÚ";"Z";"0-19";"1";"2";"1"
"2020-09-21";"CZ0324";"Blovice";"Z";"20-64";"1";"2";"1"
"2020-09-21";"CZ0324";"Nepomuk";"Z";"20-64";"2";"4";"2"
"2020-09-21";"CZ0324";"P¯eötice";"M";"20-64";"2";"7";"5"
"2020-09-21";"CZ0423";"Lovosice";"M";"65+";"";"1";""
"2020-09-21";"CZ0511";"Nov˝ Bor";"Z";"20-64";"";"1";""
"2020-09-21";"CZ0512";"Jablonec nad Nisou";"Z";"20-64";"3";"11";"8"
"2020-09-21";"CZ0513";"Fr˝dlant";"Z";"0-19";"1";"2";"1"
"2020-09-21";"CZ0513";"Liberec";"M";"20-64";"6";"16";"10"
"2020-09-21";"CZ0514";"Jilemnice";"Z";"20-64";"1";"2";"1"
"2020-09-21";"CZ0531";"Chrudim";"Z";"65+";"3";"7";"4"
"2020-09-21";"CZ0534";"⁄stÌ nad OrlicÌ";"M";"0-19";"1";"2";"1"
"2020-09-21";"CZ0631";"SvÏtl· nad S·zavou";"Z";"20-64";"";"1";""
"2020-09-21";"CZ0633";"Humpolec";"M";"20-64";"1";"6";"5"
"2020-09-21";"CZ0641";"Blansko";"Z";"20-64";"1";"6";"5"
"2020-09-21";"CZ0641";"Boskovice";"Z";"65+";"1";"2";"1"
"2020-09-21";"CZ0643";"IvanËice";"M";"20-64";"";"2";""
"2020-09-21";"CZ0643";"Tiönov";"M";"20-64";"";"1";""
"2020-09-21";"CZ0644";"B¯eclav";"Z";"65+";"1";"2";"1"
"2020-09-21";"CZ0645";"Kyjov";"Z";"20-64";"5";"13";"8"
"2020-09-21";"CZ0711";"JesenÌk";"Z";"20-64";"1";"3";"2"
"2020-09-21";"CZ0724";"Vizovice";"M";"20-64";"";"1";""
"2020-09-21";"CZ0801";"Brunt·l";"M";"20-64";"2";"3";"1"
"2020-09-21";"CZ0803";"Orlov·";"M";"20-64";"";"2";""
"2020-09-21";"CZ0804";"Nov˝ JiËÌn";"Z";"20-64";"";"2";""
"2020-09-22";"CZ0201";"Beneöov";"M";"20-64";"6";"16";"10"
"2020-09-22";"CZ0201";"Votice";"M";"20-64";"3";"6";"3"
"2020-09-22";"CZ0203";"Kladno";"Z";"65+";"3";"8";"5"
"2020-09-22";"CZ0204";"»esk˝ Brod";"M";"20-64";"";"2";""
"2020-09-22";"CZ0204";"KolÌn";"M";"20-64";"9";"20";"11"
"2020-09-22";"CZ0209";"N/A";"M";"0-19";"7";"7";"0"
"2020-09-22";"CZ0313";"T¯eboÚ";"M";"20-64";"1";"1";"0"
"2020-09-22";"CZ0315";"Prachatice";"M";"20-64";"3";"6";"3"
"2020-09-22";"CZ0317";"SobÏslav";"Z";"65+";"";"2";""
"2020-09-22";"CZ0323";"PlzeÚ";"Z";"0-19";"6";"16";"10"
"2020-09-22";"CZ0324";"Blovice";"Z";"20-64";"1";"3";"2"
"2020-09-22";"CZ0424";"Louny";"M";"20-64";"2";"2";"0"
"2020-09-22";"CZ0427";"⁄stÌ nad Labem";"M";"20-64";"13";"33";"20"
"2020-09-22";"CZ0511";"Nov˝ Bor";"Z";"20-64";"1";"2";"1"
"2020-09-22";"CZ0512";"éelezn˝ Brod";"Z";"0-19";"1";"2";"1"
"2020-09-22";"CZ0513";"Liberec";"M";"20-64";"20";"49";"29"
"2020-09-22";"CZ0521";"N/A";"M";"20-64";"1";"1";"0"
"2020-09-22";"CZ0523";"JaromÏ¯";"Z";"0-19";"";"2";""
"2020-09-22";"CZ0531";"Chrudim";"Z";"65+";"3";"11";"8"
"2020-09-22";"CZ0533";"Litomyöl";"M";"20-64";"3";"6";"3"
"2020-09-22";"CZ0534";"VysokÈ M˝to";"Z";"20-64";"1";"3";"2"
"2020-09-22";"CZ0534";"éamberk";"Z";"20-64";"1";"1";"0"
"2020-09-22";"CZ0633";"Pelh¯imov";"M";"20-64";"3";"7";"4"
"2020-09-22";"CZ0635";"Byst¯ice nad Pernötejnem";"M";"20-64";"4";"8";"4"
"2020-09-22";"CZ0635";"VelkÈ Mezi¯ÌËÌ";"Z";"65+";"";"2";""
"2020-09-22";"CZ0641";"Blansko";"Z";"20-64";"3";"4";"1"
"2020-09-22";"CZ0643";"Tiönov";"M";"20-64";"3";"6";"3"
"2020-09-22";"CZ0712";"Olomouc";"M";"65+";"1";"2";"1"
"2020-09-22";"CZ0712";"äternberk";"M";"20-64";"2";"6";"4"
"2020-09-22";"CZ0723";"ValaöskÈ Mezi¯ÌËÌ";"M";"20-64";"5";"11";"6"
"2020-09-22";"CZ0801";"Brunt·l";"M";"20-64";"";"1";""
"2020-09-22";"CZ0803";"Orlov·";"M";"20-64";"";"2";""
"2020-09-22";"CZ0804";"Nov˝ JiËÌn";"Z";"20-64";"2";"2";"0"
"2020-09-22";"CZ0804";"Odry";"Z";"0-19";"1";"2";"1"
"2020-09-22";"CZ0805";"HluËÌn";"Z";"20-64";"2";"7";"5"
"2020-09-22";"CZ0805";"Opava";"Z";"65+";"1";"2";"1"
"2020-09-22";"CZ0806";"Ostrava";"Z";"65+";"3";"7";"4"
"2020-09-23";"CZ0201";"Beneöov";"M";"20-64";"";"1";""
"2020-09-23";"CZ0203";"Kladno";"Z";"65+";"1";"3";"2"
"2020-09-23";"CZ0204";"»esk˝ Brod";"M";"20-64";"1";"6";"5"
"2020-09-23";"CZ0207";"Mnichovo HradiötÏ";"Z";"20-64";"1";"4";"3"
"2020-09-30";"";"";"";"";"";"1";""
"2020-09-30";"CZ0203";"Kladno";"M";"65+";"2";"6";"4"
"2020-09-30";"CZ0204";"»esk˝ Brod";"Z";"0-19";"1";"";""
"2020-09-30";"CZ0206";"Neratovice";"M";"20-64";"5";"13";"8"
"2020-09-30";"CZ0208";"Lys· nad Labem";"Z";"0-19";"1";"2";"1"
"2020-09-30";"CZ0209";"ÿÌËany";"Z";"0-19";"1";"2";"1"
"2020-09-30";"CZ0311";"TrhovÈ Sviny";"M";"65+";"1";"2";"1"
"2020-09-30";"CZ0312";"»esk˝ Krumlov";"Z";"20-64";"2";"8";"6"
"2020-09-30";"CZ0315";"Prachatice";"Z";"0-19";"1";"2";"1"
"2020-09-30";"CZ0315";"Vimperk";"Z";"20-64";"";"2";""
"2020-09-30";"CZ0316";"Strakonice";"M";"65+";"1";"4";"3"
"2020-09-30";"CZ0325";"Kralovice";"M";"20-64";"1";"4";"3"
"2020-09-30";"CZ0325";"N˝¯any";"Z";"20-64";"7";"14";"7"
"2020-09-30";"CZ0327";"St¯Ìbro";"Z";"20-64";"1";"2";"1"
"2020-09-30";"CZ0327";"Tachov";"M";"20-64";"3";"6";"3"
"2020-09-30";"CZ0411";"Aö";"M";"20-64";"";"1";""
"2020-09-30";"CZ0411";"Cheb";"Z";"65+";"4";"7";"3"
"2020-09-30";"CZ0421";"Varnsdorf";"M";"65+";"1";"2";"1"
"2020-09-30";"CZ0425";"Most";"M";"20-64";"7";"5";"-2"
"2020-09-30";"CZ0426";"Teplice";"Z";"20-64";"4";"10";"6"
"2020-09-30";"CZ0514";"Turnov";"M";"20-64";"3";"10";"7"
"2020-09-30";"CZ0522";"Ho¯ice";"M";"20-64";"";"1";""
"2020-09-30";"CZ0522";"JiËÌn";"Z";"20-64";"3";"6";"3"
"2020-09-30";"CZ0523";"N·chod";"Z";"0-19";"7";"16";"9"
"2020-09-30";"CZ0523";"NovÈ MÏsto nad MetujÌ";"M";"20-64";"1";"3";"2"
"2020-09-30";"CZ0524";"Rychnov nad KnÏûnou";"Z";"20-64";"1";"5";"4"
"2020-09-30";"CZ0533";"Litomyöl";"Z";"0-19";"";"2";""
"2020-09-30";"CZ0533";"PoliËka";"Z";"0-19";"1";"2";"1"
"2020-09-30";"CZ0534";"Lanökroun";"M";"20-64";"";"2";""
"2020-09-30";"CZ0631";"HavlÌËk˘v Brod";"Z";"20-64";"2";"4";"2"
"2020-09-30";"CZ0634";"T¯ebÌË";"M";"65+";"1";"4";"3"
"2020-09-30";"CZ0635";"VelkÈ Mezi¯ÌËÌ";"M";"65+";"1";"3";"2"
"2020-09-30";"CZ0635";"VelkÈ Mezi¯ÌËÌ";"Z";"20-64";"8";"17";"9"
"2020-09-30";"CZ0645";"VeselÌ nad Moravou";"M";"20-64";"4";"8";"4"
"2020-09-30";"CZ0647";"Moravsk˝ Krumlov";"M";"20-64";"";"2";""
"2020-09-30";"CZ0712";"Olomouc";"Z";"20-64";"28";"69";"41"
"2020-09-30";"CZ0715";"äumperk";"M";"65+";"2";"6";"4"
"2020-09-30";"CZ0715";"äumperk";"Z";"20-64";"4";"11";"7"
"2020-09-30";"CZ0721";"Byst¯ice pod Host˝nem";"M";"20-64";"5";"13";"8"
"2020-09-30";"CZ0722";"UherskÈ HradiötÏ";"M";"65+";"5";"10";"5"
"2020-09-30";"CZ0803";"»esk˝ TÏöÌn";"Z";"20-64";"1";"3";"2"
"2020-09-30";"CZ0803";"HavÌ¯ov";"M";"65+";"";"1";""
"2020-09-30";"CZ0803";"Karvin·";"M";"0-19";"";"2";""
"2020-09-30";"CZ0804";"Frenöt·t pod RadhoötÏm";"Z";"20-64";"1";"3";"2"
"2020-09-30";"CZ0804";"Nov˝ JiËÌn";"M";"0-19";"1";"3";"2"
"2020-09-30";"CZ0804";"Odry";"M";"0-19";"";"1";""
"2020-09-30";"CZ0805";"Krava¯e";"Z";"65+";"1";"2";"1"
"2020-09-30";"CZ0805";"VÌtkov";"M";"65+";"2";"4";"2"
"2020-09-30";"CZ0806";"N/A";"M";"65+";"1";"2";"1"
"2020-10-01";"CZ0201";"Votice";"Z";"65+";"1";"2";"1"
"2020-10-01";"CZ0203";"Kladno";"M";"20-64";"15";"36";"21"
"2020-10-01";"CZ0205";"»·slav";"M";"0-19";"1";"2";"1"
"2020-10-01";"CZ0205";"Kutn· Hora";"M";"65+";"";"1";""
"2020-10-01";"CZ0205";"Kutn· Hora";"Z";"20-64";"7";"14";"7"
"2020-10-01";"CZ0208";"PodÏbrady";"M";"65+";"";"1";""
"2020-10-01";"CZ020B";"P¯Ìbram";"Z";"65+";"";"4";""
"2020-10-01";"CZ0311";"TrhovÈ Sviny";"M";"20-64";"1";"2";"1"
"2020-10-01";"CZ0312";"»esk˝ Krumlov";"Z";"0-19";"1";"4";"3"
"2020-10-01";"CZ0313";"DaËice";"Z";"20-64";"1";"2";"1"
"2020-10-01";"CZ0313";"Jind¯ich˘v Hradec";"M";"0-19";"3";"2";"-1"
"2020-10-01";"CZ0315";"Prachatice";"M";"0-19";"1";"2";"1"
"2020-10-01";"CZ0316";"Strakonice";"M";"20-64";"2";"3";"1"
"2020-10-01";"CZ0321";"Stod";"M";"20-64";"1";"2";"1"
"2020-10-01";"CZ0322";"HoraûÔovice";"Z";"20-64";"1";"2";"1"
"2020-10-01";"CZ0322";"Suöice";"Z";"65+";"1";"";""
"2020-10-01";"CZ0323";"PlzeÚ";"M";"65+";"1";"3";"2"
"2020-10-01";"CZ0324";"Stod";"Z";"20-64";"";"1";""
"2020-10-01";"CZ0325";"Kralovice";"M";"0-19";"1";"2";"1"
"2020-10-01";"CZ0327";"Tachov";"M";"0-19";"1";"2";"1"
"2020-10-01";"CZ0411";"Cheb";"Z";"20-64";"5";"17";"12"
"2020-10-01";"CZ0412";"Ostrov";"M";"0-19";"1";"";""
"2020-10-01";"CZ0423";"Lovosice";"M";"20-64";"2";"4";"2"
"2020-10-01";"CZ0423";"Roudnice nad Labem";"Z";"0-19";"2";"4";"2"
"2020-10-01";"CZ0424";"éatec";"M";"20-64";"2";"2";"0"
"2020-10-01";"CZ0425";"Most";"M";"0-19";"";"2";""
"2020-09-24";"CZ020A";"N/A";"Z";"20-64";"6";"5";"-1"
"2020-09-24";"CZ020B";"P¯Ìbram";"M";"20-64";"6";"10";"4"
"2020-09-24";"CZ0311";"»eskÈ BudÏjovice";"Z";"65+";"4";"7";"3"
"2020-09-24";"CZ0314";"PÌsek";"Z";"20-64";"5";"11";"6"
"2020-09-24";"CZ0317";"SobÏslav";"Z";"20-64";"4";"10";"6"
"2020-09-24";"CZ0322";"N/A";"Z";"20-64";"1";"1";"0"
"2020-09-24";"CZ0324";"P¯eötice";"Z";"20-64";"1";"2";"1"
"2020-09-24";"CZ0411";"Cheb";"Z";"65+";"5";"14";"9"
"2020-09-24";"CZ0412";"Karlovy Vary";"M";"20-64";"4";"7";"3"
"2020-09-24";"CZ0421";"Rumburk";"M";"20-64";"2";"4";"2"
"2020-09-24";"CZ0423";"N/A";"Z";"20-64";"3";"3";"0"
"2020-09-24";"CZ0513";"Liberec";"Z";"0-19";"7";"17";"10"
"2020-09-24";"CZ0514";"Semily";"M";"20-64";"1";"2";"1"
"2020-09-24";"CZ0522";"JiËÌn";"M";"65+";"1";"2";"1"
"2020-09-24";"CZ0522";"JiËÌn";"Z";"20-64";"7";"14";"7"
"2020-09-24";"CZ0523";"Broumov";"Z";"65+";"1";"2";"1"
"2020-09-24";"CZ0533";"Svitavy";"M";"20-64";"";"3";""
"2020-09-24";"CZ0534";"⁄stÌ nad OrlicÌ";"M";"65+";"3";"6";"3"
"2020-09-24";"CZ0631";"HavlÌËk˘v Brod";"Z";"20-64";"8";"17";"9"
"2020-09-24";"CZ0631";"ChotÏbo¯";"M";"0-19";"1";"2";"1"
"2020-09-24";"CZ0633";"Humpolec";"M";"65+";"";"3";""
"2020-09-24";"CZ0633";"Humpolec";"Z";"20-64";"1";"6";"5"
"2020-09-24";"CZ0634";"T¯ebÌË";"Z";"20-64";"10";"23";"13"
"2020-09-24";"CZ0635";"Byst¯ice nad Pernötejnem";"Z";"0-19";"1";"1";"0"
"2020-09-24";"CZ0642";"Brno";"Z";"65+";"4";"17";"13"
"2020-09-24";"CZ0643";"IvanËice";"Z";"0-19";"1";"2";"1"
"2020-09-24";"CZ0643";"éidlochovice";"M";"0-19";"1";"";""
"2020-09-24";"CZ0644";"HustopeËe";"M";"20-64";"3";"4";"1"
"2020-09-24";"CZ0645";"HodonÌn";"Z";"20-64";"9";"25";"16"
"2020-09-24";"CZ0645";"VeselÌ nad Moravou";"M";"0-19";"5";"10";"5"
"2020-09-24";"CZ0646";"Slavkov u Brna";"M";"20-64";"1";"2";"1"
"2020-09-24";"CZ0712";"UniËov";"M";"20-64";"2";"4";"2"
"2020-09-24";"CZ0715";"Mohelnice";"Z";"65+";"";"2";""
"2020-09-24";"CZ0715";"äumperk";"M";"0-19";"2";"6";"4"
"2020-09-24";"CZ0721";"Holeöov";"Z";"65+";"1";"";""
"2020-09-24";"CZ0724";"LuhaËovice";"M";"20-64";"5";"7";"2"
"2020-09-24";"CZ0724";"Vizovice";"Z";"0-19";"3";"4";"1"
"2020-09-24";"CZ0802";"Fr˝dek-MÌstek";"M";"20-64";"2";"4";"2"
"2020-09-24";"CZ0803";"N/A";"Z";"20-64";"1";"1";"0"
"2020-09-24";"CZ0805";"N/A";"M";"20-64";"3";"3";"0"
"2020-09-24";"CZ0805";"VÌtkov";"Z";"65+";"1";"2";"1"
"2020-09-24";"CZ0806";"Ostrava";"Z";"20-64";"16";"41";"25"
"2020-09-25";"";"";"";"";"";"2";""
"2020-09-25";"CZ0201";"Beneöov";"Z";"0-19";"1";"";""
"2020-09-25";"CZ0201";"Vlaöim";"M";"0-19";"2";"6";"4"
"2020-09-25";"CZ0201";"Votice";"Z";"20-64";"1";"3";"2"
"2020-09-25";"CZ0202";"Beroun";"M";"65+";"";"1";""
"2020-09-25";"CZ0202";"Beroun";"Z";"20-64";"10";"21";"11"
"2020-09-25";"CZ0202";"Ho¯ovice";"M";"20-64";"1";"4";"3"
"2020-09-25";"CZ0203";"Kladno";"M";"0-19";"2";"5";"3"
"2020-09-25";"CZ0204";"»esk˝ Brod";"Z";"0-19";"";"2";""
"2020-09-25";"CZ0204";"KolÌn";"Z";"20-64";"8";"18";"10"
"2020-09-25";"CZ0207";"Mlad· Boleslav";"M";"65+";"3";"7";"4"
"2020-09-25";"CZ0209";"N/A";"Z";"0-19";"1";"";""
"2020-09-25";"CZ020B";"Dob¯Ìö";"M";"0-19";"1";"2";"1"
"2020-09-25";"CZ020C";"RakovnÌk";"M";"0-19";"";"3";""
"2020-09-25";"CZ0312";"Kaplice";"Z";"20-64";"2";"5";"3"
"2020-09-25";"CZ0313";"T¯eboÚ";"Z";"20-64";"1";"3";"2"
"2020-09-25";"CZ0317";"T·bor";"Z";"65+";"1";"2";"1"
"2020-09-25";"CZ0322";"Suöice";"M";"65+";"2";"4";"2"
"2020-09-25";"CZ0324";"Stod";"M";"20-64";"3";"2";"-1"
"2020-09-25";"CZ0413";"Sokolov";"Z";"20-64";"1";"3";"2"
"2020-09-25";"CZ0421";"DÏËÌn";"M";"0-19";"2";"10";"8"
"2020-09-25";"CZ0421";"Varnsdorf";"M";"65+";"5";"12";"7"
"2020-09-25";"CZ0421";"Varnsdorf";"Z";"20-64";"5";"8";"3"
"2020-09-25";"CZ0424";"Podbo¯any";"M";"20-64";"1";"2";"1"
"2020-09-25";"CZ0424";"éatec";"Z";"20-64";"2";"6";"4"
"2020-09-25";"CZ0425";"Most";"M";"20-64";"4";"10";"6"
"2020-09-25";"CZ0426";"Teplice";"Z";"20-64";"17";"41";"24"
"2020-09-25";"CZ0512";"Jablonec nad Nisou";"M";"65+";"";"1";""
"2020-09-25";"CZ0513";"Liberec";"Z";"20-64";"26";"56";"30"
"2020-09-25";"CZ0514";"Turnov";"M";"20-64";"4";"9";"5"
"2020-09-25";"CZ0521";"Hradec Kr·lovÈ";"M";"0-19";"1";"3";"2"
"2020-09-25";"CZ0523";"N·chod";"M";"65+";"2";"9";"7"
"2020-09-25";"CZ0525";"Dv˘r Kr·lovÈ nad Labem";"M";"0-19";"2";"";""
"2020-09-16";"CZ0534";"VysokÈ M˝to";"Z";"20-64";"1";"";""
"2020-09-16";"CZ0631";"HavlÌËk˘v Brod";"Z";"65+";"1";"";""
"2020-09-16";"CZ0631";"SvÏtl· nad S·zavou";"M";"0-19";"";"2";""
"2020-09-16";"CZ0632";"TelË";"M";"20-64";"";"2";""
"2020-09-16";"CZ0634";"MoravskÈ BudÏjovice";"Z";"20-64";"1";"4";"3"
"2020-09-16";"CZ0634";"T¯ebÌË";"Z";"65+";"10";"22";"12"
"2020-09-16";"CZ0642";"Brno";"M";"0-19";"4";"17";"13"
"2020-09-16";"CZ0643";"Ku¯im";"Z";"20-64";"";"2";""
"2020-09-16";"CZ0643";"Tiönov";"M";"20-64";"1";"4";"3"
"2020-09-16";"CZ0644";"Mikulov";"M";"20-64";"1";"2";"1"
"2020-09-16";"CZ0645";"HodonÌn";"Z";"65+";"2";"6";"4"
"2020-09-16";"CZ0645";"Kyjov";"M";"0-19";"";"5";""
"2020-09-16";"CZ0711";"JesenÌk";"M";"0-19";"";"2";""
"2020-09-16";"CZ0714";"P¯erov";"M";"20-64";"1";"7";"6"
"2020-09-16";"CZ0715";"äumperk";"Z";"20-64";"3";"9";"6"
"2020-09-16";"CZ0721";"Byst¯ice pod Host˝nem";"Z";"0-19";"13";"16";"3"
"2020-09-16";"CZ0723";"Roûnov pod RadhoötÏm";"Z";"20-64";"1";"2";"1"
"2020-09-16";"CZ0723";"ValaöskÈ Mezi¯ÌËÌ";"M";"20-64";"3";"6";"3"
"2020-09-16";"CZ0803";"HavÌ¯ov";"M";"20-64";"2";"18";"16"
"2020-09-16";"CZ0804";"Nov˝ JiËÌn";"Z";"20-64";"1";"3";"2"
"2020-09-16";"CZ0804";"Odry";"Z";"0-19";"1";"2";"1"
"2020-09-16";"CZ0805";"HluËÌn";"Z";"20-64";"2";"3";"1"
"2020-09-16";"CZ0805";"Krava¯e";"M";"65+";"1";"";""
"2020-09-16";"CZ0805";"N/A";"M";"65+";"1";"1";"0"
"2020-09-16";"CZ0806";"Ostrava";"Z";"65+";"4";"10";"6"
"2020-09-17";"CZ0201";"Vlaöim";"Z";"20-64";"5";"6";"1"
"2020-09-17";"CZ0201";"Votice";"Z";"65+";"2";"2";"0"
"2020-09-17";"CZ0204";"KolÌn";"Z";"65+";"2";"4";"2"
"2020-09-17";"CZ0206";"Neratovice";"Z";"0-19";"";"3";""
"2020-09-17";"CZ0207";"Mnichovo HradiötÏ";"Z";"20-64";"2";"5";"3"
"2020-09-17";"CZ0208";"Lys· nad Labem";"Z";"20-64";"4";"9";"5"
"2020-09-17";"CZ0209";"Brand˝s n.L.- St.Boleslav";"Z";"65+";"";"1";""
"2020-09-17";"CZ020A";"»ernoöice";"M";"20-64";"22";"37";"15"
"2020-09-17";"CZ020B";"N/A";"M";"20-64";"2";"3";"1"
"2020-09-17";"CZ020B";"P¯Ìbram";"Z";"20-64";"12";"16";"4"
"2020-09-17";"CZ0311";"TrhovÈ Sviny";"M";"0-19";"2";"8";"6"
"2020-09-17";"CZ0312";"»esk˝ Krumlov";"Z";"20-64";"2";"8";"6"
"2020-09-17";"CZ0313";"T¯eboÚ";"Z";"65+";"2";"2";"0"
"2020-09-17";"CZ0317";"T·bor";"Z";"0-19";"2";"5";"3"
"2020-09-17";"CZ0322";"Klatovy";"Z";"20-64";"3";"14";"11"
"2020-09-17";"CZ0322";"Suöice";"M";"0-19";"";"5";""
"2020-09-17";"CZ0323";"PlzeÚ";"M";"20-64";"29";"44";"15"
"2020-09-17";"CZ0324";"N/A";"Z";"0-19";"1";"";""
"2020-09-17";"CZ0324";"Stod";"M";"65+";"1";"2";"1"
"2020-09-17";"CZ0411";"Cheb";"Z";"20-64";"12";"14";"2"
"2020-09-17";"CZ0422";"Chomutov";"Z";"20-64";"6";"12";"6"
"2020-09-17";"CZ0426";"Teplice";"Z";"65+";"1";"2";"1"
"2020-09-17";"CZ0427";"N/A";"M";"20-64";"1";"1";"0"
"2020-09-17";"CZ0512";"Jablonec nad Nisou";"M";"0-19";"3";"2";"-1"
"2020-09-17";"CZ0514";"Jilemnice";"M";"0-19";"2";"2";"0"
