datum;okres;orp;pohlavi;vek_kat;pocet_pozitivni;pocet_vyleceni;pocet_zemreli;pocet_umrti_hospitalizace;pocet_umrti_komplikovany
2020-10-13;CZ0514;5104;M;20-64;6;1;;;
2020-10-13;CZ0514;5107;M;20-64;10;1;;;
2020-10-13;CZ0521;5212;M;65+;3;;;;
2020-10-12;CZ0512;5109;M;20-64;1;;;;
2020-10-12;CZ0522;5210;M;65+;;1;;;
2020-10-12;CZ0523;5206;Z;20-64;3;1;;;
2020-10-12;CZ0525;5214;Z;20-64;2;6;;;
2020-10-12;CZ0525;5215;Z;65+;;1;;;
2020-10-12;CZ0532;5309;M;65+;5;2;;;
2020-10-12;CZ0533;5307;Z;0-19;3;3;;;
2020-10-12;CZ0534;5305;M;65+;1;;;;
2020-10-12;CZ0534;5313;M;20-64;5;4;;;
2020-10-12;CZ0631;6311;Z;20-64;6;5;;;
2020-10-12;CZ0633;6309;Z;20-64;1;1;;;
2020-10-12;CZ0633;6310;Z;65+;5;;;;
2020-10-12;CZ0634;6306;Z;20-64;5;;;;
2020-10-12;CZ0634;6307;Z;65+;2;;;;
2020-10-12;CZ0635;6301;Z;65+;2;1;;;
2020-10-12;CZ0635;6314;Z;0-19;4;2;;;
2020-10-12;CZ0642;6403;Z;65+;11;7;;;
2020-10-12;CZ0643;6409;Z;20-64;2;3;;;
2020-10-12;CZ0643;6417;Z;0-19;1;;;;
2020-10-12;CZ0644;6411;Z;0-19;;1;;;
2020-10-12;CZ0645;6406;Z;20-64;4;3;;;
2020-10-12;CZ0646;6405;Z;65+;;1;;;
2020-10-12;CZ0646;6419;Z;20-64;5;5;;;
2020-10-12;CZ0712;7105;M;0-19;1;;;;
2020-10-12;CZ0714;7109;Z;20-64;14;13;;;
2020-10-12;CZ0722;7207;M;65+;6;11;;;
2020-10-12;CZ0723;7210;M;20-64;7;6;;;
2020-10-12;CZ0724;7204;M;0-19;1;;;;
2020-10-12;CZ0724;7213;M;0-19;4;3;;;
2020-10-12;CZ0801;8014;Z;65+;1;2;;;
2020-10-12;CZ0802;8006;M;0-19;6;2;;;
2020-10-12;CZ0803;8004;M;0-19;;1;;;
2020-10-12;CZ0803;8018;Z;20-64;1;4;;;
2020-10-12;CZ0804;8001;Z;65+;;2;;;
2020-10-12;CZ0804;8012;Z;20-64;3;2;;;
2020-10-12;CZ0806;8019;M;20-64;36;42;;;
2020-10-13;CZ0201;2001;M;20-64;11;4;;;
2020-10-13;CZ0201;2001;Z;0-19;1;1;;;
2020-10-13;CZ0201;2025;M;0-19;1;;;;
2020-10-13;CZ0204;2010;Z;65+;30;1;;;
2020-10-13;CZ0205;2004;M;65+;1;;;;
2020-10-13;CZ0205;2012;M;20-64;4;2;;;
2020-10-13;CZ0208;2018;Z;0-19;;2;;;
2020-10-13;CZ0208;2019;M;65+;2;;;;
2020-10-13;CZ0209;2022;Z;65+;2;;;;
2020-10-13;CZ020B;2020;Z;65+;9;;;;
2020-10-13;CZ020B;2023;Z;65+;3;;;;
2020-10-13;CZ0311;3113;M;20-64;8;2;;;
2020-10-13;CZ0311;3113;Z;0-19;2;1;;;
2020-10-13;CZ0313;3104;M;0-19;2;;;;
2020-10-13;CZ0313;3114;M;65+;2;;;;
2020-10-13;CZ0313;3114;Z;20-64;5;4;;;
2020-10-13;CZ0315;3116;Z;20-64;1;1;;;
2020-10-13;CZ0316;3101;Z;0-19;1;;;;
2020-10-13;CZ0317;3110;Z;20-64;8;1;;;
2020-10-13;CZ0321;3204;Z;20-64;;1;;;
2020-10-13;CZ0322;3203;M;0-19;1;;;;
2020-10-13;CZ0325;3206;M;20-64;17;8;;;
2020-10-13;CZ0327;3213;Z;20-64;3;;;;
2020-10-13;CZ0327;3215;M;0-19;1;;;;
2020-10-13;CZ0412;4103;M;0-19;2;;;;
2020-10-13;CZ0412;4106;M;0-19;2;;;;
2020-10-13;CZ0423;4205;M;0-19;3;1;;;
2020-10-13;CZ0425;4206;Z;20-64;6;2;;;
2020-10-13;CZ0425;4209;Z;20-64;6;12;;;
2020-10-13;CZ0426;4213;M;65+;2;;;;
2020-10-13;CZ0512;5109;M;0-19;1;;;;
2020-10-13;CZ0512;5110;M;65+;3;;;;
2020-10-13;CZ0514;5109;M;65+;1;;;;
2020-10-13;CZ0514;5109;Z;20-64;8;2;;;
2020-10-13;CZ0523;5201;M;65+;1;1;;;
2020-10-13;CZ0523;5206;Z;0-19;2;;;;
2020-10-13;CZ0523;5209;M;20-64;16;13;;;
2020-10-13;CZ0523;5209;Z;0-19;3;7;;;
2020-10-13;CZ0524;5202;M;20-64;2;2;;;
2020-10-13;CZ0524;5213;Z;65+;2;;;;
2020-10-13;CZ0533;5308;M;20-64;5;;;;
2020-10-13;CZ0534;5315;Z;65+;1;;;;
2020-10-13;CZ0534;9999;M;20-64;1;;;;
2020-10-13;CZ0632;9999;M;20-64;1;;;;
2020-10-13;CZ0635;6315;M;20-64;11;4;;;
2020-10-13;CZ0643;6409;Z;0-19;4;1;;;
2020-10-13;CZ0643;6416;M;65+;2;;;;
2020-10-13;CZ0643;6421;M;20-64;9;2;;;
2020-10-12;CZ0804;8001;M;65+;1;;;;
2020-10-12;CZ0804;8015;Z;0-19;2;;;;
2020-10-12;CZ0805;8013;Z;20-64;8;6;;;
2020-10-13;CZ0203;2009;Z;0-19;9;;;;
2020-10-13;CZ0204;2010;M;0-19;2;3;;;
2020-10-13;CZ0205;2012;Z;20-64;12;5;;;
2020-10-13;CZ0208;2019;Z;65+;1;;;;
2020-10-13;CZ0209;2022;M;0-19;;3;;;
2020-10-13;CZ020B;2023;Z;20-64;21;4;;;
2020-10-13;CZ0312;3106;Z;0-19;2;;;;
2020-10-13;CZ0314;3108;M;0-19;1;;;;
2020-10-13;CZ0316;3117;M;20-64;1;;;;
2020-10-13;CZ0321;3202;Z;20-64;5;5;;;
2020-10-13;CZ0322;3203;Z;65+;2;;;;
2020-10-13;CZ0322;3205;Z;20-64;8;2;;;
2020-10-13;CZ0324;3201;M;20-64;5;;;;
2020-10-13;CZ0324;3207;M;20-64;2;2;;;
2020-10-13;CZ0324;3210;M;20-64;8;4;;;
2020-10-13;CZ0327;3215;Z;65+;10;1;;;
2020-10-13;CZ0411;9999;M;20-64;1;;;;
2020-10-13;CZ0421;4202;M;20-64;7;1;;;
2020-10-13;CZ0423;4205;M;20-64;21;6;;;
2020-10-13;CZ0423;4208;M;20-64;18;2;;;
2020-10-13;CZ0423;4211;M;20-64;4;6;;;
2020-10-13;CZ0425;4209;M;65+;2;1;;;
2020-10-13;CZ0426;4213;Z;65+;7;2;;;
2020-10-13;CZ0427;4214;Z;20-64;39;8;;;
2020-10-13;CZ0512;5108;M;0-19;5;;;;
2020-10-13;CZ0513;5102;Z;65+;2;1;;;
2020-10-13;CZ0514;5104;M;0-19;2;;;;
2020-10-13;CZ0514;5107;M;0-19;3;;;;
2020-10-13;CZ0522;5204;M;20-64;2;;;;
2020-10-13;CZ0522;5207;M;20-64;4;1;;;
2020-10-13;CZ0522;5210;M;20-64;1;1;;;
2020-10-13;CZ0524;5213;M;0-19;3;3;;;
2020-10-13;CZ0525;5203;Z;20-64;10;2;;;
2020-10-13;CZ0532;5303;M;20-64;2;;;;
2020-10-13;CZ0533;5307;M;65+;;1;;;
2020-10-13;CZ0533;5312;M;20-64;11;2;;;
2020-10-13;CZ0534;5313;Z;65+;2;1;;;
2020-10-13;CZ0534;5315;M;0-19;3;4;;;
2020-10-13;CZ0635;6314;M;65+;2;;;;
2020-10-13;CZ0643;6414;M;65+;;1;;;
2020-10-13;CZ0643;6417;M;65+;4;;;;
2020-10-13;CZ0644;6411;M;65+;1;;;;
2020-10-13;CZ0645;6406;M;0-19;3;1;;;
2020-10-13;CZ0646;6405;Z;20-64;3;;;;
2020-10-13;CZ0646;6419;M;0-19;2;1;;;
2020-10-13;CZ0712;7107;M;65+;5;3;;;
2020-10-13;CZ0712;7110;M;65+;1;1;;;
2020-10-13;CZ0712;7112;M;20-64;6;1;;;
2020-10-13;CZ0713;7108;M;65+;4;;;;
2020-10-13;CZ0715;7106;Z;20-64;3;1;;;
2020-10-13;CZ0721;7203;M;20-64;26;10;;;
2020-10-13;CZ0722;7207;Z;0-19;6;7;;;
2020-10-13;CZ0724;7211;M;20-64;8;;;;
2020-10-13;CZ0802;8006;Z;20-64;29;7;;;
2020-10-13;CZ0803;8004;Z;20-64;3;2;;;
2020-10-13;CZ0804;8005;Z;0-19;;2;;;
2020-10-13;CZ0805;8017;M;0-19;4;;;;
2020-10-13;CZ099Y;9999;M;65+;1;;;;
2020-10-13;CZ099Y;9999;Z;20-64;5;;;;
2020-10-14;CZ0201;2025;M;65+;5;;;;
2020-10-14;CZ0202;2002;M;0-19;7;1;;;
2020-10-14;CZ0202;2008;M;0-19;3;;;;
2020-10-14;CZ0203;2009;Z;20-64;34;18;;;
2020-10-14;CZ0204;2006;M;0-19;;1;;;
2020-10-14;CZ0204;2010;M;20-64;23;6;;;
2020-10-14;CZ0206;2011;Z;65+;3;;;;
2020-10-14;CZ0206;2014;Z;65+;6;;;;
2020-10-14;CZ0207;2015;M;0-19;10;2;;;
2020-10-14;CZ0209;2003;M;0-19;8;;;;
2020-10-14;CZ0209;2022;M;20-64;23;5;;;
2020-10-14;CZ020A;2005;Z;0-19;10;5;;;
2020-10-14;CZ0311;3102;Z;65+;12;;;;
2020-10-14;CZ0311;3113;M;20-64;11;;;;
2020-10-14;CZ0312;3103;M;0-19;1;;;;
2020-10-14;CZ0313;3105;M;65+;;1;;;
2020-10-14;CZ0313;3105;Z;20-64;13;;;;
2020-10-14;CZ0314;3107;M;65+;3;;;;
2020-10-14;CZ0314;3107;Z;20-64;11;1;;;
2020-10-14;CZ0316;3101;M;20-64;3;3;;;
2020-10-14;CZ0317;3112;M;0-19;2;;;;
2020-10-14;CZ0322;3214;M;65+;3;;;;
2020-10-14;CZ0323;3209;Z;65+;17;2;;;
2020-10-14;CZ0323;9999;Z;20-64;2;;;;
2020-10-14;CZ0325;3206;Z;0-19;2;;;;
2020-10-20;CZ0204;2006;M;20-64;7;4;;;
2020-10-20;CZ0206;2011;Z;0-19;3;14;;;
2020-10-20;CZ0206;2014;Z;0-19;5;13;;;
2020-10-20;CZ0206;2017;Z;0-19;1;7;;;
2020-10-20;CZ0207;2015;M;20-64;42;25;;;
2020-10-20;CZ0208;2018;Z;0-19;;2;;;
2020-10-20;CZ020A;9999;Z;20-64;1;;;;
2020-10-20;CZ020B;2007;M;20-64;10;1;;;
2020-10-20;CZ0311;3102;M;65+;15;3;;;
2020-10-20;CZ0311;3102;Z;20-64;125;25;;;
2020-10-20;CZ0311;3113;Z;0-19;;2;;;
2020-10-20;CZ0315;3109;M;0-19;2;;;;
2020-10-20;CZ0316;3101;Z;0-19;1;1;;;
2020-10-20;CZ0322;3214;Z;20-64;9;2;;;
2020-10-20;CZ0324;3207;M;20-64;7;;;;
2020-10-20;CZ0324;3210;M;20-64;16;5;;;
2020-10-20;CZ0325;3208;M;65+;9;3;;;
2020-10-20;CZ0326;3211;Z;20-64;20;2;;;
2020-10-20;CZ0327;3215;M;0-19;3;;;;
2020-10-20;CZ0412;4103;M;0-19;7;2;;;
2020-10-20;CZ0413;4104;M;65+;1;;;;
2020-10-20;CZ0413;4104;Z;20-64;6;;;;
2020-10-20;CZ0413;4107;Z;20-64;34;2;;;
2020-10-20;CZ0421;4202;Z;65+;8;1;;;
2020-10-20;CZ0421;4212;Z;0-19;1;;;;
2020-10-20;CZ0422;4204;M;20-64;13;5;;;
2020-10-20;CZ0423;4205;Z;65+;6;3;;;
2020-10-20;CZ0423;4208;Z;65+;3;;;;
2020-10-20;CZ0423;4211;Z;65+;1;2;;;
2020-10-20;CZ0424;4210;Z;20-64;6;3;;;
2020-10-20;CZ0424;4216;Z;20-64;8;1;;;
2020-10-20;CZ0426;4201;Z;20-64;;2;;;
2020-10-20;CZ0511;5101;M;20-64;17;9;;;
2020-10-20;CZ0513;5102;Z;65+;2;2;;;
2020-10-20;CZ0513;5105;Z;65+;7;7;;;
2020-10-20;CZ0523;5206;Z;0-19;1;1;;;
2020-10-20;CZ0525;5214;Z;0-19;6;;;;
2020-10-20;CZ0525;5215;Z;20-64;14;2;;;
2020-10-20;CZ0531;5304;M;65+;5;3;;;
2020-10-20;CZ0532;5309;M;20-64;40;7;;;
2020-10-20;CZ0534;5305;M;20-64;1;1;;;
2020-10-20;CZ0534;5313;M;0-19;5;1;;;
2020-10-20;CZ0631;6311;Z;0-19;1;;;;
2020-10-20;CZ0633;6309;Z;0-19;2;;;;
2020-10-20;CZ0634;6306;Z;0-19;1;;;;
2020-10-20;CZ0635;6301;Z;20-64;8;3;;;
2020-10-20;CZ0642;6403;Z;20-64;195;69;;;
2020-10-20;CZ0643;6409;Z;0-19;2;;;;
2020-10-20;CZ0645;6406;Z;0-19;2;1;;;
2020-10-20;CZ0646;6405;Z;20-64;3;;;;
2020-10-20;CZ0646;6419;Z;0-19;1;;;;
2020-10-20;CZ0712;7112;Z;65+;5;;;;
2020-10-20;CZ0714;7101;Z;20-64;11;1;;;
2020-10-20;CZ0714;7104;Z;20-64;9;4;;;
2020-10-20;CZ0721;7203;Z;65+;14;3;;;
2020-10-20;CZ0722;7207;M;20-64;46;31;;;
2020-10-20;CZ0723;7210;M;0-19;1;3;;;
2020-10-20;CZ0724;7205;M;0-19;3;2;;;
2020-10-20;CZ0724;7211;Z;65+;4;1;;;
2020-10-20;CZ0802;8007;Z;65+;2;2;;;
2020-10-20;CZ0802;8010;Z;65+;;1;;;
2020-10-20;CZ0803;8002;Z;65+;1;;;;
2020-10-20;CZ0803;8008;Z;65+;1;;;;
2020-10-20;CZ0804;8001;Z;20-64;2;6;;;
2020-10-20;CZ0804;8012;Z;0-19;2;1;;;
2020-10-20;CZ0806;8019;M;0-19;10;12;;;
2020-10-21;CZ0201;2026;M;0-19;3;;;;
2020-10-21;CZ0202;2008;M;0-19;4;;;;
2020-10-21;CZ0204;2010;Z;20-64;39;15;;;
2020-10-21;CZ0204;9999;M;20-64;1;;;;
2020-10-21;CZ0205;2004;M;20-64;20;2;;;
2020-10-21;CZ0205;2004;Z;0-19;13;;;;
2020-10-21;CZ0207;2015;M;0-19;11;4;;;
2020-10-21;CZ0208;2013;M;20-64;19;3;;;
2020-10-21;CZ0208;2013;Z;0-19;5;2;;;
2020-10-21;CZ0208;2019;M;20-64;8;5;;;
2020-10-21;CZ0209;2022;Z;20-64;33;10;;;
2020-10-21;CZ020A;2005;Z;65+;11;3;;;
2020-10-21;CZ020B;2007;M;0-19;;1;;;
2020-10-21;CZ020B;2020;Z;20-64;47;4;;;
2020-10-21;CZ0311;3102;Z;0-19;20;1;;;
2020-10-15;CZ0534;5314;M;20-64;14;10;;;
2020-10-15;CZ0631;6311;M;0-19;2;;;;
2020-10-15;CZ0631;6311;M;65+;;2;;;
2020-10-15;CZ0632;6305;M;0-19;6;2;;;
2020-10-15;CZ0632;6305;M;65+;3;2;;;
2020-10-15;CZ0633;6303;M;0-19;1;;;;
2020-10-15;CZ0633;6303;M;65+;1;;;;
2020-10-15;CZ0634;6306;M;0-19;;5;;;
2020-10-15;CZ0635;6308;M;20-64;2;3;;;
2020-10-15;CZ0641;6402;M;0-19;1;;;;
2020-10-15;CZ0641;6402;M;65+;5;6;;;
2020-10-15;CZ0643;6408;M;20-64;4;;;;
2020-10-15;CZ0643;6414;M;20-64;5;4;;;
2020-10-15;CZ0644;6411;M;20-64;1;;;;
2020-10-15;CZ0646;6415;M;20-64;8;1;;;
2020-10-15;CZ0722;7207;Z;65+;15;2;;;
2020-10-15;CZ0722;7208;M;0-19;6;2;;;
2020-10-15;CZ0723;7206;M;0-19;1;;;;
2020-10-15;CZ0723;7210;Z;20-64;21;1;;;
2020-10-15;CZ0723;7212;M;0-19;5;;;;
2020-10-15;CZ0801;8014;Z;20-64;11;1;;;
2020-10-15;CZ0801;8020;Z;20-64;4;;;;
2020-10-15;CZ0802;8021;Z;20-64;29;12;;;
2020-10-15;CZ0803;8008;Z;65+;5;3;;;
2020-10-15;CZ0803;8018;M;0-19;1;1;;;
2020-10-15;CZ0804;8005;Z;65+;;1;;;
2020-10-15;CZ0804;9999;Z;20-64;1;;;;
2020-10-15;CZ0805;8013;M;20-64;9;1;;;
2020-10-16;CZ0202;2008;Z;20-64;12;7;;;
2020-10-16;CZ0203;2009;M;0-19;2;6;;;
2020-10-16;CZ0203;2024;Z;65+;3;1;;;
2020-10-16;CZ0204;2006;Z;20-64;5;4;;;
2020-10-16;CZ0206;2011;M;20-64;10;10;;;
2020-10-16;CZ0206;2014;M;20-64;17;2;;;
2020-10-16;CZ0206;2017;M;20-64;6;1;;;
2020-10-16;CZ0207;2015;Z;20-64;40;24;;;
2020-10-16;CZ020A;2005;M;65+;10;;;;
2020-10-16;CZ020C;2021;M;65+;3;2;;;
2020-10-16;CZ0311;3102;Z;65+;7;1;;;
2020-10-16;CZ0311;3115;M;0-19;1;1;;;
2020-10-16;CZ0314;3107;Z;20-64;19;7;;;
2020-10-16;CZ0315;3109;Z;0-19;;2;;;
2020-10-16;CZ0316;3101;M;20-64;5;4;;;
2020-10-16;CZ0322;3203;Z;0-19;2;1;;;
2020-10-16;CZ0323;3209;Z;65+;20;5;;;
2020-10-16;CZ0324;3210;Z;20-64;21;7;;;
2020-10-16;CZ0325;3208;Z;65+;9;;;;
2020-10-16;CZ0327;3215;Z;0-19;1;1;;;
2020-10-16;CZ0422;4203;M;65+;4;1;;;
2020-10-16;CZ0425;4206;M;0-19;2;;;;
2020-10-16;CZ0425;4209;M;0-19;;1;;;
2020-10-16;CZ0426;4213;Z;0-19;3;1;;;
2020-10-16;CZ0427;4214;M;65+;2;1;;;
2020-10-16;CZ0511;5101;M;65+;5;2;;;
2020-10-16;CZ0511;5101;Z;20-64;31;6;;;
2020-10-16;CZ0511;5106;Z;0-19;6;1;;;
2020-10-16;CZ0521;5205;Z;65+;10;5;;;
2020-10-16;CZ0523;5211;M;0-19;;2;;;
2020-10-16;CZ0525;5203;M;65+;1;;;;
2020-10-16;CZ0525;5214;M;20-64;29;6;;;
2020-10-16;CZ0531;5304;Z;65+;5;4;;;
2020-10-16;CZ0532;5309;Z;20-64;54;12;;;
2020-10-16;CZ0533;5307;M;0-19;5;2;;;
2020-10-16;CZ0534;5305;Z;20-64;1;;;;
2020-10-16;CZ0534;5313;Z;0-19;;2;;;
2020-10-16;CZ0631;6302;Z;65+;5;2;;;
2020-10-16;CZ0632;6305;Z;65+;11;4;;;
2020-10-16;CZ0634;6313;Z;0-19;2;1;;;
2020-10-16;CZ0641;6401;Z;20-64;22;7;;;
2020-10-16;CZ0641;6402;Z;65+;3;2;;;
2020-10-16;CZ0643;6408;Z;20-64;4;;;;
2020-10-16;CZ0643;6416;Z;0-19;5;1;;;
2020-10-16;CZ0644;6407;Z;0-19;1;;;;
2020-10-16;CZ0645;6410;Z;0-19;1;3;;;
2020-10-16;CZ0646;6415;Z;20-64;11;3;;;
2020-10-16;CZ0646;9999;M;20-64;1;;;;
2020-10-16;CZ0647;6412;M;65+;1;;;;
2020-10-16;CZ0712;7107;M;0-19;10;6;;;
2020-10-26;CZ0641;6401;M;65+;2;1;;;
2020-10-26;CZ0642;6403;M;20-64;78;106;;;
2020-10-26;CZ0643;6409;M;0-19;;1;;;
2020-10-26;CZ0643;6421;Z;65+;5;;;;
2020-10-26;CZ0645;6406;M;0-19;;2;;;
2020-10-26;CZ0645;6418;Z;65+;6;7;;;
2020-10-26;CZ0646;6405;M;20-64;5;3;;;
2020-10-26;CZ0646;6419;M;0-19;4;2;;;
2020-10-26;CZ0647;6412;Z;65+;;1;;;
2020-10-26;CZ0647;6420;Z;20-64;19;26;;;
2020-10-26;CZ0712;7105;M;0-19;;5;;;
2020-10-26;CZ0713;7103;M;0-19;;1;;;
2020-10-26;CZ0714;7101;Z;65+;;3;;;
2020-10-26;CZ0714;7104;Z;65+;;1;;;
2020-10-26;CZ0714;7109;Z;20-64;39;41;;;
2020-10-26;CZ0715;7113;M;65+;1;2;;;
2020-10-26;CZ0721;7202;Z;65+;5;1;;;
2020-10-26;CZ0722;7208;M;0-19;2;3;;;
2020-10-26;CZ0723;7210;M;20-64;10;29;;;
2020-10-26;CZ0723;7212;M;0-19;7;7;;;
2020-10-26;CZ0724;7204;M;0-19;1;3;;;
2020-10-26;CZ0801;8003;M;65+;2;2;;;
2020-10-26;CZ0801;8014;M;20-64;6;13;;;
2020-10-26;CZ0802;8007;M;65+;2;1;;;
2020-10-26;CZ0802;8010;M;65+;3;;;;
2020-10-26;CZ0803;8002;M;65+;3;2;;;
2020-10-26;CZ0803;8008;M;65+;1;1;;;
2020-10-26;CZ0803;8011;M;65+;2;4;;;
2020-10-26;CZ0803;8018;M;0-19;;2;;;
2020-10-26;CZ0804;8001;M;20-64;7;17;;;
2020-10-26;CZ0804;8012;M;0-19;3;;;;
2020-10-26;CZ0804;8015;M;0-19;;5;;;
2020-10-26;CZ0805;8013;Z;0-19;;2;;;
2020-10-26;CZ099Y;9999;Z;20-64;10;1;;;
2020-10-27;CZ0100;0;Z;20-64;548;414;;;
2020-10-27;CZ0201;2001;M;20-64;35;32;;;
2020-10-27;CZ0201;2026;Z;20-64;9;7;;;
2020-10-27;CZ0204;2010;Z;0-19;4;3;;;
2020-10-27;CZ0205;2004;M;0-19;7;4;;;
2020-10-27;CZ0205;2004;M;65+;1;;;;
2020-10-27;CZ0205;2012;M;20-64;23;15;;;
2020-10-27;CZ0206;2014;M;20-64;21;7;;;
2020-10-27;CZ0206;2017;M;20-64;13;7;;;
2020-10-27;CZ0207;2016;Z;0-19;3;;;;
2020-10-27;CZ0207;2016;Z;65+;1;;;;
2020-10-27;CZ0208;2013;M;0-19;2;1;;;
2020-10-27;CZ0208;2013;M;65+;;1;;;
2020-10-27;CZ0208;2018;M;20-64;13;10;;;
2020-10-27;CZ020B;2020;M;20-64;28;14;;;
2020-10-27;CZ020B;2023;M;20-64;36;9;;;
2020-10-27;CZ0311;3113;M;20-64;10;;;;
2020-10-27;CZ0313;3104;M;0-19;1;1;;;
2020-10-27;CZ0313;3105;Z;20-64;47;14;;;
2020-10-27;CZ0314;3107;M;65+;5;1;;;
2020-10-27;CZ0314;3107;Z;20-64;11;4;;;
2020-10-27;CZ0315;3109;M;0-19;3;2;;;
2020-10-27;CZ0315;3116;Z;20-64;3;6;;;
2020-10-27;CZ0316;3101;M;20-64;4;2;;;
2020-10-27;CZ0316;3101;Z;0-19;;2;;;
2020-10-27;CZ0323;9999;Z;20-64;1;;;;
2020-10-27;CZ0326;3211;M;65+;5;;;;
2020-10-27;CZ0327;3213;Z;20-64;11;4;;;
2020-10-27;CZ0411;4102;M;65+;2;;;;
2020-10-27;CZ0411;4102;Z;20-64;15;4;;;
2020-10-27;CZ0411;4105;M;65+;1;1;;;
2020-10-27;CZ0411;4105;Z;20-64;13;7;;;
2020-10-27;CZ0413;4107;M;0-19;6;1;;;
2020-10-27;CZ0424;4216;M;0-19;1;;;;
2020-10-27;CZ0511;5101;M;65+;10;1;;;
2020-10-27;CZ0511;5106;M;0-19;2;2;;;
2020-10-27;CZ0512;5103;M;0-19;8;3;;;
2020-10-27;CZ0512;5110;Z;20-64;4;1;;;
2020-10-27;CZ0514;5109;Z;20-64;10;6;;;
2020-10-27;CZ0521;5212;M;0-19;1;2;;;
2020-09-06;CZ0202;2008;M;20-64;1;;;;
2020-09-06;CZ0207;2015;M;20-64;3;;;;
2020-09-06;CZ020A;2005;M;0-19;4;;;;
2020-09-06;CZ020B;2007;M;20-64;1;1;;;
2020-09-06;CZ0322;3205;M;20-64;1;;;;
2020-09-06;CZ0424;4210;M;20-64;2;;;;
2020-09-06;CZ0513;5105;Z;20-64;;1;;;
2020-09-06;CZ0523;5211;Z;20-64;;1;;;
2020-09-06;CZ0533;5307;Z;20-64;1;;;;
2020-09-06;CZ0533;5310;Z;20-64;1;;;;
2020-09-06;CZ0631;6302;Z;0-19;;2;;;
2020-09-06;CZ0633;6310;Z;20-64;3;;;;
2020-09-06;CZ0634;6307;Z;20-64;;1;;;
2020-09-06;CZ0642;6403;Z;20-64;7;1;;;
2020-09-06;CZ0714;7101;M;20-64;1;;;;
2020-09-06;CZ0724;7213;M;20-64;;1;;;
2020-09-06;CZ0802;8006;M;20-64;2;;;;
2020-09-06;CZ0804;8012;Z;65+;;3;;;
2020-09-07;CZ0100;0;M;20-64;53;32;;;
2020-09-07;CZ0201;2025;Z;20-64;1;;;;
2020-09-07;CZ0202;9999;M;20-64;1;;;;
2020-09-07;CZ0203;2009;M;20-64;3;2;;;
2020-09-07;CZ0203;9999;Z;20-64;1;;;;
2020-09-07;CZ0208;2013;Z;0-19;1;;;;
2020-09-07;CZ0321;3202;M;20-64;1;;;;
2020-09-07;CZ0322;3214;M;20-64;;1;;;
2020-09-07;CZ0325;3208;Z;20-64;2;1;;;
2020-09-07;CZ0423;4205;M;65+;1;;;;
2020-09-07;CZ0513;5102;Z;20-64;3;;;;
2020-09-07;CZ0513;5105;M;65+;1;;;;
2020-09-07;CZ0513;5105;Z;20-64;8;2;;;
2020-09-07;CZ0521;5205;Z;0-19;;1;;;
2020-09-07;CZ0521;5205;Z;20-64;1;;;;
2020-09-07;CZ0525;5203;M;20-64;;1;;;
2020-09-07;CZ0533;5310;Z;20-64;1;1;;;
2020-09-07;CZ0632;6305;M;65+;;1;;;
2020-09-07;CZ0634;6313;Z;0-19;4;;;;
2020-09-07;CZ0635;6308;M;20-64;2;;;;
2020-09-07;CZ0646;6415;M;20-64;;1;;;
2020-09-07;CZ0715;7106;Z;65+;;1;;;
2020-09-07;CZ0724;7213;M;0-19;1;;;;
2020-09-07;CZ0802;8006;M;20-64;1;3;;;
2020-09-07;CZ0803;8002;M;65+;;1;;;
2020-09-07;CZ0803;8004;M;20-64;1;;;;
2020-09-07;CZ099Y;9999;M;20-64;2;;;;
2020-09-08;CZ0203;2009;M;0-19;8;1;;;
2020-09-08;CZ0209;2003;M;65+;1;;;;
2020-09-08;CZ020A;2005;M;20-64;9;;;;
2020-09-08;CZ020B;2023;Z;65+;1;;;;
2020-09-08;CZ020C;2021;M;20-64;1;;;;
2020-09-08;CZ0311;3102;M;0-19;4;;;;
2020-09-08;CZ0311;3115;M;20-64;;1;;;
2020-09-08;CZ0315;3109;Z;20-64;;1;;;
2020-09-08;CZ0323;3209;Z;0-19;1;1;;;
2020-09-08;CZ0325;3208;Z;0-19;1;;;;
2020-09-08;CZ0411;4102;M;20-64;9;1;;;
2020-09-08;CZ0411;4105;M;20-64;2;;;;
2020-09-08;CZ0412;4103;M;65+;1;;;;
2020-09-08;CZ0412;4103;Z;20-64;4;;;;
2020-09-08;CZ0413;4107;M;0-19;2;;;;
2020-09-08;CZ0513;5105;Z;0-19;1;;;;
2020-09-08;CZ0531;5304;Z;0-19;1;;;;
2020-09-08;CZ0532;5309;Z;65+;1;;;;
2020-09-08;CZ0631;6302;Z;20-64;2;;;;
2020-09-08;CZ0633;6303;Z;20-64;;2;;;
2020-09-08;CZ0641;6402;Z;20-64;6;;;;
2020-09-08;CZ0643;6421;M;20-64;3;;;;
2020-09-08;CZ0645;6410;M;65+;2;;;;
2020-09-08;CZ0722;7207;Z;65+;1;1;;;
2020-09-08;CZ0805;9999;Z;65+;1;;;;
2020-09-08;CZ0806;8019;Z;20-64;3;3;;;
2020-09-09;CZ0206;2011;Z;0-19;2;;;;
2020-09-09;CZ020A;2005;M;20-64;13;2;;;
2020-09-09;CZ020C;2021;M;20-64;;1;;;
2020-09-09;CZ0313;3105;M;20-64;1;1;;;
2020-09-09;CZ0316;3111;Z;20-64;1;1;;;
2020-09-09;CZ0411;4101;Z;20-64;2;;;;
