"datum";"okres";"orp";"pohlavi";"vek_kat";"pocet_pozitivni";"pocet_vyleceni";"pocet_zemreli";"pocet_umrti_hospitalizace";"pocet_umrti_komplikovany"
"2020-10-11";"CZ0412";"4106";"M";"65+";"1";"";"";"";""
"2020-10-11";"CZ0412";"4106";"Z";"20-64";"3";"1";"";"";""
"2020-10-11";"CZ0413";"4107";"Z";"0-19";"1";"";"";"";""
"2020-10-11";"CZ0421";"4215";"M";"65+";"";"1";"";"";""
"2020-10-11";"CZ0422";"4204";"M";"0-19";"1";"";"";"";""
"2020-10-11";"CZ0423";"4205";"Z";"20-64";"4";"6";"";"";""
"2020-10-11";"CZ0423";"4208";"Z";"20-64";"";"2";"";"";""
"2020-10-11";"CZ0423";"4211";"Z";"20-64";"";"6";"";"";""
"2020-10-11";"CZ0425";"4206";"Z";"65+";"1";"";"";"";""
"2020-10-11";"CZ0425";"4209";"Z";"65+";"";"1";"";"";""
"2020-10-11";"CZ0513";"5102";"M";"20-64";"2";"1";"";"";""
"2020-10-11";"CZ0513";"5105";"M";"20-64";"34";"16";"";"";""
"2020-10-11";"CZ0521";"5205";"M";"20-64";"20";"7";"";"";""
"2020-10-11";"CZ0523";"5206";"M";"65+";"1";"1";"";"";""
"2020-10-11";"CZ0523";"5211";"M";"20-64";"1";"";"";"";""
"2020-10-11";"CZ0531";"9999";"M";"20-64";"1";"";"";"";""
"2020-10-11";"CZ0532";"5309";"M";"0-19";"";"3";"";"";""
"2020-10-11";"CZ0532";"9999";"M";"20-64";"1";"";"";"";""
"2020-10-11";"CZ0533";"5307";"M";"20-64";"2";"";"";"";""
"2020-10-11";"CZ0533";"5310";"M";"20-64";"";"1";"";"";""
"2020-10-11";"CZ0534";"5314";"Z";"65+";"3";"2";"";"";""
"2020-10-11";"CZ0631";"6304";"M";"65+";"1";"1";"";"";""
"2020-10-11";"CZ0632";"6312";"M";"20-64";"1";"";"";"";""
"2020-10-11";"CZ0633";"6310";"M";"20-64";"3";"";"";"";""
"2020-10-10";"CZ0633";"6309";"M";"0-19";"1";"";"";"";""
"2020-10-10";"CZ0634";"6313";"M";"20-64";"9";"13";"";"";""
"2020-10-10";"CZ0641";"6402";"M";"0-19";"1";"";"";"";""
"2020-10-10";"CZ0643";"6413";"M";"20-64";"3";"3";"";"";""
"2020-10-10";"CZ0643";"6416";"M";"20-64";"22";"5";"";"";""
"2020-10-10";"CZ0644";"6407";"M";"20-64";"1";"1";"";"";""
"2020-10-10";"CZ0645";"6410";"M";"20-64";"8";"6";"";"";""
"2020-10-10";"CZ0712";"7105";"Z";"20-64";"2";"";"";"";""
"2020-10-10";"CZ0713";"7103";"Z";"20-64";"2";"";"";"";""
"2020-10-10";"CZ0722";"7207";"Z";"0-19";"7";"4";"";"";""
"2020-10-10";"CZ0723";"7210";"Z";"65+";"1";"";"";"";""
"2020-10-10";"CZ0724";"7204";"Z";"20-64";"5";"3";"";"";""
"2020-10-10";"CZ0724";"9999";"M";"65+";"1";"";"";"";""
"2020-10-10";"CZ0801";"8020";"M";"20-64";"2";"2";"";"";""
"2020-10-10";"CZ0804";"8016";"M";"20-64";"1";"1";"";"";""
"2020-10-10";"CZ0805";"8017";"Z";"20-64";"10";"6";"";"";""
"2020-10-10";"CZ0806";"8019";"Z";"65+";"4";"5";"";"";""
"2020-10-11";"CZ0100";"0";"Z";"20-64";"141";"236";"";"";""
"2020-10-11";"CZ0202";"2002";"M";"0-19";"";"2";"";"";""
"2020-10-11";"CZ0202";"9999";"Z";"20-64";"2";"";"";"";""
"2020-10-11";"CZ0204";"2010";"M";"20-64";"21";"";"";"";""
"2020-10-11";"CZ0206";"9999";"M";"20-64";"1";"";"";"";""
"2020-10-11";"CZ0207";"2016";"M";"20-64";"2";"4";"";"";""
"2020-10-11";"CZ0209";"2003";"M";"0-19";"6";"7";"";"";""
"2020-10-11";"CZ0209";"2022";"Z";"0-19";"2";"3";"";"";""
"2020-10-11";"CZ020A";"2005";"M";"65+";"2";"4";"";"";""
"2020-10-11";"CZ020B";"2020";"Z";"0-19";"";"2";"";"";""
"2020-10-11";"CZ020C";"2021";"M";"65+";"";"1";"";"";""
"2020-10-11";"CZ0312";"3103";"M";"65+";"1";"";"";"";""
"2020-10-11";"CZ0312";"3103";"Z";"20-64";"2";"3";"";"";""
"2020-10-11";"CZ0312";"3106";"M";"65+";"2";"";"";"";""
"2020-10-11";"CZ0321";"3202";"Z";"0-19";"1";"";"";"";""
"2020-10-11";"CZ0321";"3204";"Z";"65+";"1";"";"";"";""
"2020-10-11";"CZ0322";"3205";"Z";"0-19";"2";"1";"";"";""
"2020-10-11";"CZ0323";"3209";"M";"20-64";"21";"24";"";"";""
"2020-10-11";"CZ0325";"3206";"M";"65+";"1";"";"";"";""
"2020-10-11";"CZ0421";"4202";"Z";"20-64";"1";"6";"";"";""
"2020-10-11";"CZ0427";"4214";"M";"65+";"3";"1";"";"";""
"2020-10-11";"CZ0531";"5304";"M";"20-64";"4";"11";"";"";""
"2020-10-11";"CZ0532";"5303";"M";"0-19";"1";"";"";"";""
"2020-10-11";"CZ0534";"5306";"M";"20-64";"1";"1";"";"";""
"2020-10-11";"CZ0631";"6302";"Z";"65+";"";"1";"";"";""
"2020-10-11";"CZ0631";"6304";"Z";"20-64";"2";"";"";"";""
"2020-10-11";"CZ0641";"6401";"Z";"20-64";"";"6";"";"";""
"2020-10-11";"CZ0643";"6416";"M";"0-19";"";"2";"";"";""
"2020-10-11";"CZ0643";"6421";"M";"65+";"1";"";"";"";""
"2020-10-11";"CZ0645";"6410";"M";"0-19";"1";"5";"";"";""
"2020-10-11";"CZ0646";"6415";"Z";"20-64";"";"4";"";"";""
"2020-10-11";"CZ0712";"7110";"Z";"65+";"";"1";"";"";""
"2020-10-11";"CZ0721";"7201";"Z";"65+";"2";"";"";"";""
"2020-10-11";"CZ0721";"7202";"Z";"0-19";"";"1";"";"";""
"2020-10-11";"CZ0722";"7208";"M";"20-64";"10";"9";"";"";""
"2020-10-11";"CZ0723";"7206";"M";"20-64";"5";"1";"";"";""
"2020-10-11";"CZ0723";"7212";"M";"20-64";"22";"7";"";"";""
"2020-10-11";"CZ0724";"7213";"Z";"0-19";"1";"";"";"";""
"2020-10-11";"CZ0802";"8006";"Z";"0-19";"1";"1";"";"";""
"2020-10-11";"CZ0803";"8004";"Z";"0-19";"";"1";"";"";""
"2020-10-11";"CZ0803";"8008";"Z";"20-64";"4";"3";"";"";""
"2020-10-11";"CZ0803";"8011";"Z";"20-64";"3";"3";"";"";""
"2020-10-11";"CZ0804";"8005";"Z";"20-64";"3";"3";"";"";""
"2020-10-11";"CZ0804";"8016";"M";"0-19";"";"3";"";"";""
"2020-10-11";"CZ0806";"9999";"M";"65+";"3";"";"";"";""
"2020-10-12";"CZ0100";"0";"Z";"0-19";"32";"35";"";"";""
"2020-10-12";"CZ0201";"2001";"Z";"20-64";"24";"8";"";"";""
"2020-10-12";"CZ0201";"2026";"M";"65+";"2";"";"";"";""
"2020-10-12";"CZ0202";"9999";"Z";"0-19";"1";"";"";"";""
"2020-10-12";"CZ0203";"2009";"Z";"0-19";"1";"5";"";"";""
"2020-10-12";"CZ0204";"2010";"M";"0-19";"4";"2";"";"";""
"2020-10-12";"CZ0205";"2004";"Z";"65+";"2";"";"";"";""
"2020-10-12";"CZ0205";"2012";"Z";"20-64";"5";"8";"";"";""
"2020-10-12";"CZ0208";"2013";"Z";"65+";"";"3";"";"";""
"2020-10-12";"CZ0208";"2019";"Z";"65+";"";"1";"";"";""
"2020-10-12";"CZ0311";"3113";"Z";"20-64";"";"5";"";"";""
"2020-10-12";"CZ0317";"3112";"M";"20-64";"21";"9";"";"";""
"2020-10-12";"CZ0322";"3203";"M";"20-64";"1";"2";"";"";""
"2020-10-12";"CZ0323";"9999";"Z";"65+";"1";"";"";"";""
"2020-10-12";"CZ0325";"3206";"Z";"20-64";"3";"4";"";"";""
"2020-10-12";"CZ0327";"3213";"M";"65+";"1";"";"";"";""
"2020-10-12";"CZ0411";"4102";"Z";"0-19";"1";"2";"";"";""
"2020-10-12";"CZ0412";"4106";"M";"20-64";"3";"1";"";"";""
"2020-10-12";"CZ0423";"4205";"M";"20-64";"2";"6";"";"";""
"2020-10-12";"CZ0643";"6416";"M";"0-19";"2";"2";"";"";""
"2020-10-12";"CZ0645";"6418";"M";"65+";"";"1";"";"";""
"2020-10-12";"CZ0646";"6415";"Z";"20-64";"";"2";"";"";""
"2020-10-12";"CZ0712";"7105";"Z";"0-19";"2";"1";"";"";""
"2020-10-12";"CZ0712";"7110";"Z";"65+";"";"1";"";"";""
"2020-10-12";"CZ0714";"7101";"Z";"0-19";"1";"";"";"";""
"2020-10-12";"CZ0714";"7109";"Z";"65+";"3";"1";"";"";""
"2020-10-12";"CZ0715";"7113";"M";"0-19";"";"4";"";"";""
"2020-10-12";"CZ0721";"7201";"Z";"65+";"";"1";"";"";""
"2020-10-12";"CZ0721";"7202";"Z";"0-19";"";"1";"";"";""
"2020-10-12";"CZ0722";"7208";"M";"20-64";"13";"18";"";"";""
"2020-10-12";"CZ0722";"9999";"M";"0-19";"";"1";"";"";""
"2020-10-12";"CZ0723";"7206";"M";"20-64";"3";"4";"";"";""
"2020-10-12";"CZ0723";"7212";"M";"20-64";"7";"";"";"";""
"2020-10-12";"CZ0724";"7213";"Z";"0-19";"4";"4";"";"";""
"2020-10-12";"CZ0802";"9999";"M";"0-19";"1";"";"";"";""
"2020-10-12";"CZ0803";"8008";"M";"0-19";"4";"1";"";"";""
"2020-10-12";"CZ0803";"8018";"M";"20-64";"1";"5";"";"";""
"2020-10-12";"CZ0803";"9999";"M";"65+";"2";"";"";"";""
"2020-10-12";"CZ0804";"8001";"M";"65+";"1";"";"";"";""
"2020-10-12";"CZ0804";"8015";"Z";"0-19";"2";"";"";"";""
"2020-10-12";"CZ0805";"8013";"Z";"20-64";"7";"6";"";"";""
"2020-10-12";"CZ0805";"9999";"Z";"20-64";"";"1";"";"";""
"2020-10-13";"CZ0203";"2009";"Z";"0-19";"8";"";"";"";""
"2020-10-13";"CZ0204";"2010";"M";"0-19";"2";"3";"";"";""
"2020-10-13";"CZ0205";"2012";"Z";"20-64";"13";"5";"";"";""
"2020-10-13";"CZ0208";"2019";"Z";"65+";"1";"";"";"";""
"2020-10-13";"CZ0209";"2022";"M";"0-19";"";"3";"";"";""
"2020-10-13";"CZ020B";"2023";"Z";"20-64";"19";"4";"";"";""
"2020-10-13";"CZ0311";"9999";"M";"20-64";"5";"1";"";"";""
"2020-10-13";"CZ0312";"3106";"Z";"0-19";"2";"";"";"";""
"2020-10-13";"CZ0312";"9999";"M";"20-64";"1";"";"";"";""
"2020-10-13";"CZ0314";"3108";"M";"0-19";"1";"";"";"";""
"2020-10-13";"CZ0316";"3117";"M";"20-64";"1";"";"";"";""
"2020-10-13";"CZ0321";"3202";"Z";"20-64";"5";"5";"";"";""
"2020-10-13";"CZ0322";"3203";"Z";"65+";"2";"";"";"";""
"2020-10-13";"CZ0322";"3205";"Z";"20-64";"6";"2";"";"";""
"2020-10-13";"CZ0324";"3201";"M";"20-64";"5";"";"";"";""
"2020-10-13";"CZ0324";"3207";"M";"20-64";"2";"2";"";"";""
"2020-10-13";"CZ0324";"3210";"M";"20-64";"7";"4";"";"";""
"2020-10-13";"CZ0327";"3215";"Z";"65+";"10";"1";"";"";""
"2020-10-13";"CZ0421";"4202";"M";"20-64";"5";"1";"";"";""
"2020-10-13";"CZ0423";"4205";"M";"20-64";"19";"6";"";"";""
"2020-10-13";"CZ0423";"4208";"M";"20-64";"17";"2";"";"";""
"2020-10-13";"CZ0423";"4211";"M";"20-64";"5";"6";"";"";""
"2020-10-13";"CZ0425";"4209";"M";"65+";"2";"1";"";"";""
"2020-10-13";"CZ0426";"4213";"Z";"65+";"7";"2";"";"";""
"2020-10-13";"CZ0427";"4214";"Z";"20-64";"39";"4";"";"";""
"2020-10-13";"CZ0512";"5108";"M";"0-19";"5";"";"";"";""
"2020-10-13";"CZ0513";"5102";"Z";"65+";"2";"1";"";"";""
"2020-10-13";"CZ0514";"5104";"M";"0-19";"2";"";"";"";""
"2020-10-13";"CZ0514";"5107";"M";"0-19";"3";"";"";"";""
"2020-10-13";"CZ0522";"5204";"M";"20-64";"3";"";"";"";""
"2020-10-13";"CZ0522";"5207";"M";"20-64";"4";"1";"";"";""
"2020-10-13";"CZ0522";"5210";"M";"20-64";"1";"1";"";"";""
"2020-10-13";"CZ0524";"5213";"M";"0-19";"3";"3";"";"";""
"2020-10-13";"CZ0525";"5203";"Z";"20-64";"9";"2";"";"";""
"2020-10-13";"CZ0531";"9999";"M";"65+";"1";"";"";"";""
"2020-10-13";"CZ0532";"5303";"M";"20-64";"1";"";"";"";""
"2020-10-13";"CZ0532";"9999";"M";"65+";"1";"";"";"";""
"2020-10-13";"CZ0533";"5307";"M";"65+";"";"1";"";"";""
"2020-10-13";"CZ0533";"5312";"M";"20-64";"11";"2";"";"";""
"2020-10-13";"CZ0534";"5313";"Z";"65+";"1";"1";"";"";""
"2020-10-13";"CZ0534";"5315";"M";"0-19";"3";"1";"";"";""
"2020-10-13";"CZ0635";"6314";"M";"65+";"2";"";"";"";""
"2020-10-13";"CZ0643";"6414";"M";"65+";"";"1";"";"";""
"2020-10-13";"CZ0643";"6417";"M";"65+";"4";"";"";"";""
"2020-10-13";"CZ0644";"6411";"M";"65+";"1";"";"";"";""
"2020-10-13";"CZ0645";"6406";"M";"0-19";"3";"1";"";"";""
"2020-10-13";"CZ0646";"6405";"Z";"20-64";"3";"";"";"";""
"2020-10-13";"CZ0646";"6419";"M";"0-19";"2";"1";"";"";""
"2020-10-13";"CZ0712";"7107";"M";"65+";"4";"3";"";"";""
"2020-10-13";"CZ0712";"7110";"M";"65+";"2";"1";"";"";""
"2020-10-13";"CZ0712";"7112";"M";"20-64";"5";"1";"";"";""
"2020-10-13";"CZ0713";"7108";"M";"65+";"4";"";"";"";""
"2020-10-13";"CZ0715";"7106";"Z";"20-64";"3";"1";"";"";""
"2020-10-13";"CZ0721";"7203";"M";"20-64";"25";"9";"";"";""
"2020-10-13";"CZ0722";"7207";"Z";"0-19";"6";"7";"";"";""
"2020-10-13";"CZ0723";"9999";"Z";"20-64";"2";"";"";"";""
"2020-10-13";"CZ0724";"7211";"M";"20-64";"7";"";"";"";""
"2020-10-13";"CZ0802";"8006";"Z";"20-64";"29";"3";"";"";""
"2020-10-13";"CZ0803";"8004";"Z";"20-64";"3";"2";"";"";""
"2020-10-13";"CZ0804";"8005";"Z";"0-19";"";"2";"";"";""
"2020-10-13";"CZ0805";"8017";"M";"0-19";"4";"";"";"";""
"2020-10-13";"CZ099Y";"9999";"M";"65+";"1";"";"";"";""
"2020-10-11";"CZ0325";"3208";"M";"0-19";"4";"";"";"";""
"2020-10-11";"CZ0413";"4104";"Z";"20-64";"1";"2";"";"";""
"2020-10-11";"CZ0421";"4202";"Z";"65+";"1";"12";"";"";""
"2020-10-11";"CZ0422";"4204";"M";"20-64";"2";"4";"";"";""
"2020-10-11";"CZ0423";"4208";"Z";"65+";"1";"";"";"";""
"2020-10-11";"CZ0424";"4207";"Z";"20-64";"3";"";"";"";""
"2020-10-11";"CZ0424";"4216";"Z";"20-64";"6";"2";"";"";""
"2020-10-11";"CZ0426";"4201";"Z";"20-64";"4";"";"";"";""
"2020-10-11";"CZ0513";"5102";"M";"0-19";"2";"1";"";"";""
"2020-10-11";"CZ0513";"5105";"M";"0-19";"6";"3";"";"";""
"2020-10-11";"CZ0521";"5205";"M";"0-19";"13";"";"";"";""
"2020-10-11";"CZ0521";"5212";"Z";"20-64";"3";"";"";"";""
"2020-10-11";"CZ0522";"5207";"Z";"65+";"1";"";"";"";""
"2020-10-11";"CZ0524";"5202";"Z";"20-64";"2";"";"";"";""
"2020-10-11";"CZ0524";"5208";"Z";"20-64";"1";"5";"";"";""
"2020-10-11";"CZ0531";"5302";"Z";"20-64";"2";"4";"";"";""
"2020-10-11";"CZ0531";"5304";"M";"0-19";"";"1";"";"";""
"2020-10-11";"CZ0532";"5303";"Z";"65+";"";"1";"";"";""
"2020-10-11";"CZ0532";"5311";"Z";"20-64";"4";"";"";"";""
"2020-10-11";"CZ0534";"5301";"Z";"20-64";"";"2";"";"";""
"2020-10-11";"CZ0635";"6301";"Z";"20-64";"10";"1";"";"";""
"2020-10-11";"CZ0643";"6417";"M";"0-19";"1";"";"";"";""
"2020-10-11";"CZ0643";"6417";"M";"65+";"";"1";"";"";""
"2020-10-11";"CZ0646";"6405";"Z";"20-64";"1";"";"";"";""
"2020-10-11";"CZ0712";"7110";"M";"0-19";"4";"";"";"";""
"2020-10-11";"CZ0712";"7112";"Z";"65+";"";"2";"";"";""
"2020-10-11";"CZ0714";"7101";"Z";"20-64";"";"5";"";"";""
"2020-10-11";"CZ0714";"7104";"Z";"20-64";"1";"1";"";"";""
"2020-10-11";"CZ0715";"7111";"M";"65+";"1";"1";"";"";""
"2020-10-11";"CZ0715";"7113";"M";"20-64";"1";"4";"";"";""
"2020-10-11";"CZ0715";"7113";"Z";"0-19";"";"1";"";"";""
"2020-10-11";"CZ0721";"7201";"M";"0-19";"";"1";"";"";""
"2020-10-11";"CZ0721";"7202";"Z";"20-64";"4";"1";"";"";""
"2020-10-11";"CZ0721";"7203";"Z";"65+";"9";"1";"";"";""
"2020-10-11";"CZ0722";"9999";"M";"20-64";"";"1";"";"";""
"2020-10-11";"CZ0724";"7209";"M";"0-19";"2";"2";"";"";""
"2020-10-11";"CZ0724";"7213";"Z";"20-64";"4";"7";"";"";""
"2020-10-11";"CZ0801";"8003";"M";"20-64";"2";"6";"";"";""
"2020-10-11";"CZ0802";"8010";"M";"20-64";"";"3";"";"";""
"2020-10-11";"CZ0802";"8010";"Z";"0-19";"1";"";"";"";""
"2020-10-11";"CZ0802";"9999";"M";"20-64";"3";"";"";"";""
"2020-10-11";"CZ0802";"9999";"Z";"0-19";"1";"";"";"";""
"2020-10-11";"CZ0803";"8008";"M";"20-64";"5";"3";"";"";""
"2020-10-11";"CZ0803";"8008";"Z";"0-19";"2";"";"";"";""
"2020-10-11";"CZ0803";"8011";"M";"20-64";"4";"3";"";"";""
"2020-10-11";"CZ0804";"8016";"Z";"65+";"1";"";"";"";""
"2020-10-11";"CZ0805";"8009";"Z";"20-64";"7";"4";"";"";""
"2020-10-11";"CZ0806";"9999";"Z";"20-64";"18";"4";"";"";""
"2020-10-12";"CZ0100";"0";"M";"0-19";"41";"36";"";"";""
"2020-10-12";"CZ0100";"0";"Z";"";"2";"";"";"";""
"2020-10-12";"CZ0201";"2001";"M";"65+";"1";"1";"";"";""
"2020-10-12";"CZ0201";"9999";"Z";"20-64";"2";"";"";"";""
"2020-10-12";"CZ0202";"2008";"M";"0-19";"";"2";"";"";""
"2020-10-12";"CZ0203";"2024";"M";"20-64";"3";"3";"";"";""
"2020-10-12";"CZ0205";"2012";"M";"65+";"3";"2";"";"";""
"2020-10-12";"CZ0207";"2015";"M";"0-19";"2";"1";"";"";""
"2020-10-12";"CZ0208";"2013";"Z";"0-19";"1";"1";"";"";""
"2020-10-12";"CZ0208";"2018";"M";"65+";"1";"";"";"";""
"2020-10-12";"CZ0209";"9999";"Z";"0-19";"2";"";"";"";""
"2020-10-12";"CZ020A";"2005";"Z";"0-19";"5";"6";"";"";""
"2020-10-12";"CZ020B";"2020";"M";"65+";"5";"2";"";"";""
"2020-10-12";"CZ020B";"2023";"M";"65+";"1";"";"";"";""
"2020-10-12";"CZ0311";"3102";"Z";"0-19";"";"4";"";"";""
"2020-10-12";"CZ0314";"3107";"M";"0-19";"1";"1";"";"";""
"2020-10-12";"CZ0317";"3112";"Z";"20-64";"23";"5";"";"";""
"2020-10-12";"CZ0322";"3203";"Z";"20-64";"";"1";"";"";""
"2020-10-12";"CZ0324";"3210";"M";"0-19";"2";"1";"";"";""
"2020-10-12";"CZ0325";"3206";"M";"65+";"1";"1";"";"";""
"2020-10-12";"CZ0325";"3208";"M";"20-64";"8";"5";"";"";""
"2020-10-12";"CZ0326";"3211";"Z";"0-19";"3";"1";"";"";""
"2020-10-12";"CZ0423";"9999";"Z";"0-19";"1";"";"";"";""
"2020-10-12";"CZ0424";"9999";"Z";"0-19";"1";"";"";"";""
"2020-10-12";"CZ0427";"4214";"Z";"0-19";"3";"2";"";"";""
"2020-10-12";"CZ0427";"9999";"M";"20-64";"1";"";"";"";""
"2020-10-12";"CZ0511";"5101";"M";"0-19";"1";"";"";"";""
"2020-10-12";"CZ0511";"9999";"Z";"20-64";"1";"";"";"";""
"2020-10-12";"CZ0513";"5102";"M";"20-64";"2";"2";"";"";""
"2020-10-12";"CZ0513";"5105";"M";"20-64";"27";"18";"";"";""
"2020-10-12";"CZ0521";"5205";"M";"20-64";"22";"21";"";"";""
"2020-10-12";"CZ0523";"5201";"Z";"0-19";"";"1";"";"";""
"2020-10-12";"CZ0523";"5206";"M";"65+";"";"2";"";"";""
"2020-10-12";"CZ0523";"5209";"M";"65+";"3";"5";"";"";""
"2020-10-12";"CZ0531";"5304";"M";"20-64";"12";"3";"";"";""
"2020-10-12";"CZ0532";"5309";"M";"0-19";"2";"4";"";"";""
"2020-10-12";"CZ0533";"5308";"M";"65+";"1";"";"";"";""
"2020-10-12";"CZ0533";"5310";"M";"20-64";"5";"1";"";"";""
"2020-10-12";"CZ0201";"2026";"Z";"20-64";"6";"2";"";"";""
"2020-10-12";"CZ0203";"2024";"M";"0-19";"1";"2";"";"";""
"2020-10-12";"CZ0205";"2004";"M";"65+";"1";"";"";"";""
"2020-10-12";"CZ0205";"2012";"M";"20-64";"7";"5";"";"";""
"2020-10-12";"CZ0207";"2016";"M";"0-19";"1";"";"";"";""
"2020-10-12";"CZ0208";"2013";"M";"65+";"1";"2";"";"";""
"2020-10-12";"CZ0208";"2018";"M";"20-64";"3";"2";"";"";""
"2020-10-12";"CZ0209";"2022";"Z";"65+";"4";"1";"";"";""
"2020-10-12";"CZ020B";"2007";"Z";"0-19";"2";"2";"";"";""
"2020-10-12";"CZ020B";"2020";"M";"20-64";"14";"10";"";"";""
"2020-10-12";"CZ020B";"2023";"M";"20-64";"20";"1";"";"";""
"2020-10-12";"CZ0311";"3102";"M";"65+";"";"3";"";"";""
"2020-10-12";"CZ0311";"3102";"Z";"20-64";"2";"26";"";"";""
"2020-10-12";"CZ0311";"9999";"M";"20-64";"1";"";"";"";""
"2020-10-12";"CZ0315";"9999";"Z";"20-64";"";"1";"";"";""
"2020-10-12";"CZ0322";"3214";"Z";"20-64";"1";"3";"";"";""
"2020-10-12";"CZ0324";"3210";"M";"20-64";"2";"4";"";"";""
"2020-10-12";"CZ0325";"3208";"M";"65+";"3";"";"";"";""
"2020-10-12";"CZ0326";"3211";"Z";"20-64";"13";"5";"";"";""
"2020-10-12";"CZ0411";"9999";"M";"20-64";"1";"";"";"";""
"2020-10-12";"CZ0421";"4202";"M";"20-64";"4";"9";"";"";""
"2020-10-12";"CZ0422";"4203";"Z";"20-64";"2";"3";"";"";""
"2020-10-12";"CZ0423";"9999";"Z";"20-64";"1";"";"";"";""
"2020-10-12";"CZ0426";"4213";"M";"0-19";"1";"3";"";"";""
"2020-10-12";"CZ0427";"4214";"Z";"20-64";"22";"8";"";"";""
"2020-10-12";"CZ0511";"5101";"M";"20-64";"8";"";"";"";""
"2020-10-12";"CZ0521";"5205";"M";"65+";"11";"6";"";"";""
"2020-10-12";"CZ0522";"5210";"M";"20-64";"";"2";"";"";""
"2020-10-12";"CZ0523";"5206";"Z";"0-19";"2";"";"";"";""
"2020-10-12";"CZ0525";"5215";"Z";"20-64";"1";"4";"";"";""
"2020-10-12";"CZ0531";"5304";"M";"65+";"1";"2";"";"";""
"2020-10-12";"CZ0531";"9999";"M";"65+";"1";"";"";"";""
"2020-10-12";"CZ0532";"5309";"M";"20-64";"9";"12";"";"";""
"2020-10-12";"CZ0534";"5313";"M";"0-19";"";"1";"";"";""
"2020-10-12";"CZ0631";"6302";"M";"0-19";"1";"";"";"";""
"2020-10-12";"CZ0631";"6311";"Z";"65+";"2";"2";"";"";""
"2020-10-12";"CZ0632";"6305";"M";"0-19";"1";"1";"";"";""
"2020-10-12";"CZ0633";"6303";"M";"0-19";"1";"";"";"";""
"2020-10-12";"CZ0634";"9999";"Z";"20-64";"2";"";"";"";""
"2020-10-12";"CZ0635";"6308";"Z";"20-64";"5";"2";"";"";""
"2020-10-12";"CZ0635";"6314";"Z";"20-64";"23";"8";"";"";""
"2020-10-12";"CZ0641";"6402";"M";"0-19";"3";"2";"";"";""
"2020-10-12";"CZ0643";"6414";"Z";"20-64";"3";"2";"";"";""
"2020-10-12";"CZ0643";"6417";"Z";"20-64";"1";"5";"";"";""
"2020-10-12";"CZ0644";"6411";"Z";"20-64";"2";"1";"";"";""
"2020-10-12";"CZ0645";"6406";"Z";"65+";"";"5";"";"";""
"2020-10-12";"CZ0646";"6419";"Z";"65+";"1";"";"";"";""
"2020-10-12";"CZ0711";"7102";"M";"0-19";"";"1";"";"";""
"2020-10-12";"CZ0712";"7110";"M";"65+";"";"2";"";"";""
"2020-10-12";"CZ0721";"7201";"M";"65+";"1";"1";"";"";""
"2020-10-12";"CZ0722";"7208";"Z";"0-19";"3";"3";"";"";""
"2020-10-12";"CZ0723";"7212";"Z";"0-19";"2";"1";"";"";""
"2020-10-12";"CZ0724";"7204";"Z";"0-19";"";"2";"";"";""
"2020-10-12";"CZ0724";"7209";"M";"65+";"2";"";"";"";""
"2020-10-12";"CZ0724";"9999";"Z";"0-19";"1";"";"";"";""
"2020-10-12";"CZ0801";"8003";"Z";"65+";"1";"";"";"";""
"2020-10-12";"CZ0801";"8014";"Z";"20-64";"2";"3";"";"";""
"2020-10-12";"CZ0803";"8002";"Z";"65+";"1";"";"";"";""
"2020-10-12";"CZ0803";"8008";"Z";"65+";"1";"1";"";"";""
"2020-10-12";"CZ0803";"8018";"Z";"0-19";"1";"";"";"";""
"2020-10-12";"CZ0803";"9999";"Z";"20-64";"3";"1";"";"";""
"2020-10-12";"CZ0804";"8001";"Z";"20-64";"2";"3";"";"";""
"2020-10-12";"CZ0804";"8012";"Z";"0-19";"1";"";"";"";""
"2020-10-12";"CZ0805";"8013";"M";"20-64";"4";"3";"";"";""
"2020-10-12";"CZ0805";"9999";"M";"20-64";"2";"1";"";"";""
"2020-10-13";"CZ0201";"2001";"Z";"20-64";"18";"2";"";"";""
"2020-10-13";"CZ0201";"2025";"M";"20-64";"7";"5";"";"";""
"2020-10-13";"CZ0201";"2026";"M";"65+";"3";"1";"";"";""
"2020-10-13";"CZ0202";"2008";"M";"65+";"3";"";"";"";""
"2020-10-13";"CZ0203";"2024";"Z";"0-19";"8";"";"";"";""
"2020-10-13";"CZ0203";"9999";"M";"20-64";"2";"";"";"";""
"2020-10-13";"CZ0204";"2006";"M";"65+";"4";"";"";"";""
"2020-10-13";"CZ0204";"9999";"Z";"65+";"1";"";"";"";""
"2020-10-13";"CZ0205";"2004";"Z";"65+";"1";"";"";"";""
"2020-10-13";"CZ0206";"2014";"Z";"20-64";"14";"1";"";"";""
"2020-10-13";"CZ0206";"2017";"Z";"20-64";"9";"";"";"";""
"2020-10-13";"CZ0207";"2015";"M";"65+";"8";"";"";"";""
"2020-10-13";"CZ0208";"2013";"Z";"65+";"2";"";"";"";""
"2020-10-13";"CZ0208";"2018";"Z";"20-64";"13";"2";"";"";""
"2020-10-13";"CZ0209";"9999";"Z";"65+";"1";"";"";"";""
"2020-10-13";"CZ020B";"2020";"Z";"20-64";"26";"5";"";"";""
"2020-10-12";"CZ0806";"9999";"M";"20-64";"9";"7";"";"";""
"2020-10-13";"CZ0100";"0";"Z";"65+";"80";"26";"";"";""
