"datum";"okres";"orp";"pohlavi";"vek_kat";"pocet_pozitivni";"pocet_vyleceni";"pocet_zemreli";"pocet_umrti_hospitalizace";"pocet_umrti_komplikovany"
"2020-09-27";"CZ0643";"6416";"M";"20-64";"4";"4";"";"";""
"2020-09-27";"CZ0644";"6407";"M";"20-64";"2";"4";"";"";""
"2020-09-27";"CZ0714";"7109";"M";"20-64";"2";"";"";"";""
"2020-09-27";"CZ0721";"7202";"M";"65+";"1";"";"";"";""
"2020-09-27";"CZ0722";"7207";"M";"0-19";"8";"9";"";"";""
"2020-09-27";"CZ0724";"7213";"M";"65+";"";"1";"";"";""
"2020-09-27";"CZ0801";"8014";"Z";"0-19";"";"1";"";"";""
"2020-09-27";"CZ0802";"8006";"M";"65+";"";"1";"";"";""
"2020-09-27";"CZ0802";"8021";"Z";"0-19";"";"1";"";"";""
"2020-09-27";"CZ0803";"8004";"M";"65+";"1";"";"";"";""
"2020-09-27";"CZ0804";"8001";"Z";"0-19";"";"1";"";"";""
"2020-09-28";"CZ0100";"0";"M";"20-64";"79";"127";"";"";""
"2020-09-28";"CZ0201";"2025";"Z";"20-64";"4";"5";"";"";""
"2020-09-27";"CZ0805";"8013";"Z";"0-19";"1";"";"";"";""
"2020-09-27";"CZ099Y";"9999";"Z";"20-64";"2";"";"";"";""
"2020-09-28";"CZ0100";"0";"Z";"20-64";"64";"115";"";"";""
"2020-09-28";"CZ0201";"2025";"M";"65+";"3";"";"";"";""
"2020-09-28";"CZ0202";"2002";"M";"0-19";"1";"1";"";"";""
"2020-09-28";"CZ0203";"2009";"Z";"20-64";"3";"5";"";"";""
"2020-09-28";"CZ0207";"2015";"M";"0-19";"2";"2";"";"";""
"2020-09-28";"CZ0208";"2006";"Z";"65+";"1";"";"";"";""
"2020-09-28";"CZ0209";"2003";"M";"0-19";"6";"2";"";"";""
"2020-09-28";"CZ0209";"2022";"M";"20-64";"5";"";"";"";""
"2020-09-28";"CZ020B";"2007";"M";"0-19";"3";"";"";"";""
"2020-09-28";"CZ020B";"2020";"M";"20-64";"5";"4";"";"";""
"2020-09-28";"CZ020B";"2023";"M";"20-64";"";"1";"";"";""
"2020-09-28";"CZ0311";"3102";"Z";"0-19";"";"6";"";"";""
"2020-09-28";"CZ0312";"3106";"M";"65+";"1";"";"";"";""
"2020-09-28";"CZ0314";"3108";"M";"20-64";"1";"";"";"";""
"2020-09-28";"CZ0322";"3214";"Z";"0-19";"";"1";"";"";""
"2020-09-28";"CZ0324";"3210";"M";"0-19";"";"2";"";"";""
"2020-09-28";"CZ0411";"4102";"M";"65+";"3";"";"";"";""
"2020-09-28";"CZ0411";"4102";"Z";"20-64";"2";"3";"";"";""
"2020-09-28";"CZ0411";"4105";"Z";"20-64";"1";"";"";"";""
"2020-09-28";"CZ0413";"4107";"Z";"0-19";"1";"1";"";"";""
"2020-09-28";"CZ0511";"5101";"M";"0-19";"";"1";"";"";""
"2020-09-28";"CZ0512";"5109";"Z";"65+";"2";"";"";"";""
"2020-09-28";"CZ0514";"5104";"M";"20-64";"";"3";"";"";""
"2020-09-28";"CZ0514";"5107";"M";"20-64";"";"1";"";"";""
"2020-09-28";"CZ0522";"5207";"M";"0-19";"";"2";"";"";""
"2020-09-28";"CZ0522";"5210";"M";"0-19";"";"2";"";"";""
"2020-09-28";"CZ0532";"5309";"M";"0-19";"3";"3";"";"";""
"2020-09-28";"CZ0631";"6311";"Z";"65+";"";"1";"";"";""
"2020-09-28";"CZ0632";"6305";"Z";"65+";"1";"";"";"";""
"2020-09-28";"CZ0633";"6303";"Z";"65+";"1";"";"";"";""
"2020-09-28";"CZ0635";"6301";"Z";"0-19";"1";"";"";"";""
"2020-09-28";"CZ0635";"6314";"Z";"20-64";"2";"3";"";"";""
"2020-09-28";"CZ0641";"6402";"Z";"65+";"2";"";"";"";""
"2020-09-28";"CZ0642";"6403";"Z";"0-19";"3";"1";"";"";""
"2020-09-28";"CZ0643";"6408";"Z";"20-64";"1";"2";"";"";""
"2020-09-28";"CZ0643";"6414";"Z";"20-64";"";"1";"";"";""
"2020-09-28";"CZ0644";"6411";"Z";"20-64";"";"1";"";"";""
"2020-09-28";"CZ0712";"7105";"M";"20-64";"1";"4";"";"";""
"2020-09-28";"CZ0713";"7103";"M";"20-64";"1";"";"";"";""
"2020-09-28";"CZ0714";"7101";"Z";"0-19";"";"1";"";"";""
"2020-09-28";"CZ0715";"7113";"M";"0-19";"2";"";"";"";""
"2020-09-28";"CZ0722";"7207";"M";"0-19";"6";"2";"";"";""
"2020-09-28";"CZ0723";"7210";"M";"65+";"1";"";"";"";""
"2020-09-28";"CZ0723";"7212";"M";"20-64";"1";"1";"";"";""
"2020-09-28";"CZ0724";"7204";"M";"20-64";"1";"";"";"";""
"2020-09-28";"CZ0724";"7213";"Z";"0-19";"4";"";"";"";""
"2020-09-28";"CZ0804";"8001";"Z";"0-19";"1";"";"";"";""
"2020-09-28";"CZ0805";"8009";"M";"65+";"2";"";"";"";""
"2020-09-28";"CZ0805";"8017";"M";"20-64";"6";"3";"";"";""
"2020-09-28";"CZ0806";"8019";"M";"65+";"";"1";"";"";""
"2020-09-28";"CZ099Y";"9999";"Z";"0-19";"1";"";"";"";""
"2020-09-29";"CZ0209";"2003";"Z";"65+";"2";"";"";"";""
"2020-09-29";"CZ0209";"2022";"M";"0-19";"3";"4";"";"";""
"2020-09-29";"CZ020A";"2005";"Z";"20-64";"13";"8";"";"";""
"2020-09-29";"CZ020B";"2020";"M";"0-19";"1";"2";"";"";""
"2020-09-29";"CZ020B";"2023";"M";"0-19";"1";"1";"";"";""
"2020-09-29";"CZ020C";"2021";"Z";"20-64";"1";"2";"";"";""
"2020-09-29";"CZ0312";"3103";"M";"20-64";"1";"2";"";"";""
"2020-09-29";"CZ0317";"3110";"Z";"65+";"1";"";"";"";""
"2020-09-29";"CZ0317";"3112";"M";"20-64";"1";"";"";"";""
"2020-09-29";"CZ0324";"3212";"Z";"20-64";"1";"";"";"";""
"2020-09-29";"CZ0421";"4202";"M";"20-64";"2";"1";"";"";""
"2020-09-29";"CZ0422";"4203";"Z";"20-64";"2";"4";"";"";""
"2020-09-29";"CZ0427";"4214";"Z";"20-64";"6";"11";"";"";""
"2020-09-29";"CZ0512";"5103";"Z";"20-64";"1";"4";"";"";""
"2020-09-29";"CZ0513";"9999";"Z";"";"1";"";"";"";""
"2020-09-29";"CZ0523";"5211";"Z";"0-19";"2";"";"";"";""
"2020-09-29";"CZ0524";"5208";"Z";"20-64";"";"1";"";"";""
"2020-09-29";"CZ0525";"5203";"M";"0-19";"2";"";"";"";""
"2020-09-29";"CZ0532";"5311";"Z";"20-64";"1";"1";"";"";""
"2020-09-29";"CZ0534";"5301";"Z";"20-64";"1";"";"";"";""
"2020-09-29";"CZ0631";"6302";"M";"65+";"1";"";"";"";""
"2020-09-29";"CZ0631";"6304";"M";"20-64";"1";"1";"";"";""
"2020-09-29";"CZ0635";"6314";"Z";"0-19";"";"2";"";"";""
"2020-09-29";"CZ0641";"6401";"M";"20-64";"2";"2";"";"";""
"2020-09-29";"CZ0643";"6414";"Z";"0-19";"1";"";"";"";""
"2020-09-29";"CZ0643";"6416";"Z";"65+";"2";"";"";"";""
"2020-09-29";"CZ0645";"6418";"Z";"20-64";"4";"";"";"";""
"2020-09-29";"CZ0647";"6412";"Z";"20-64";"";"1";"";"";""
"2020-09-29";"CZ0712";"7105";"M";"0-19";"1";"";"";"";""
"2020-09-29";"CZ0712";"7107";"M";"65+";"3";"1";"";"";""
"2020-09-29";"CZ0712";"7110";"M";"65+";"";"1";"";"";""
"2020-09-29";"CZ0715";"7113";"Z";"65+";"";"1";"";"";""
"2020-09-29";"CZ0721";"7201";"M";"65+";"1";"1";"";"";""
"2020-09-29";"CZ0721";"7203";"M";"20-64";"7";"4";"";"";""
"2020-09-29";"CZ0724";"7204";"M";"0-19";"1";"1";"";"";""
"2020-09-29";"CZ0802";"8006";"M";"0-19";"";"2";"";"";""
"2020-09-27";"CZ0631";"6304";"Z";"65+";"";"2";"";"";""
"2020-09-27";"CZ0631";"6311";"M";"0-19";"";"1";"";"";""
"2020-09-27";"CZ0632";"6305";"M";"0-19";"1";"";"";"";""
"2020-09-27";"CZ0633";"6309";"M";"0-19";"1";"";"";"";""
"2020-09-27";"CZ0633";"6310";"Z";"20-64";"2";"6";"";"";""
"2020-09-27";"CZ0635";"6301";"Z";"20-64";"";"1";"";"";""
"2020-09-27";"CZ0641";"6401";"Z";"65+";"";"3";"";"";""
"2020-09-27";"CZ0641";"6402";"M";"0-19";"";"1";"";"";""
"2020-09-27";"CZ0642";"6403";"Z";"20-64";"15";"25";"";"";""
"2020-09-27";"CZ0644";"6404";"Z";"20-64";"1";"3";"";"";""
"2020-09-27";"CZ0647";"6420";"M";"65+";"1";"1";"";"";""
"2020-09-27";"CZ0711";"7102";"Z";"20-64";"2";"1";"";"";""
"2020-09-27";"CZ0721";"7203";"Z";"65+";"";"1";"";"";""
"2020-09-27";"CZ0722";"7207";"M";"20-64";"5";"4";"";"";""
"2020-09-27";"CZ0801";"8003";"Z";"65+";"";"1";"";"";""
"2020-09-27";"CZ0801";"8014";"Z";"20-64";"2";"2";"";"";""
"2020-09-27";"CZ0802";"8021";"Z";"20-64";"2";"1";"";"";""
"2020-09-27";"CZ0803";"8008";"Z";"65+";"1";"";"";"";""
"2020-09-27";"CZ0803";"8011";"Z";"65+";"1";"1";"";"";""
"2020-09-27";"CZ0804";"8001";"Z";"20-64";"1";"2";"";"";""
"2020-09-27";"CZ0805";"8013";"M";"20-64";"2";"1";"";"";""
"2020-09-28";"CZ0201";"2026";"M";"0-19";"";"1";"";"";""
"2020-09-28";"CZ0204";"2010";"M";"20-64";"8";"6";"";"";""
"2020-09-28";"CZ0207";"2016";"M";"20-64";"";"2";"";"";""
"2020-09-28";"CZ0208";"2019";"Z";"0-19";"1";"";"";"";""
"2020-09-28";"CZ020C";"2021";"M";"65+";"1";"1";"";"";""
"2020-09-28";"CZ0312";"3103";"Z";"20-64";"1";"1";"";"";""
"2020-09-28";"CZ0314";"3107";"M";"0-19";"";"1";"";"";""
"2020-09-28";"CZ0315";"3116";"M";"0-19";"";"1";"";"";""
"2020-09-28";"CZ0317";"3112";"M";"65+";"3";"";"";"";""
"2020-09-28";"CZ0317";"3112";"Z";"20-64";"8";"1";"";"";""
"2020-09-28";"CZ0323";"3209";"M";"20-64";"11";"18";"";"";""
"2020-09-28";"CZ0421";"4202";"Z";"20-64";"";"6";"";"";""
"2020-09-28";"CZ0426";"4213";"Z";"0-19";"";"1";"";"";""
"2020-09-28";"CZ0427";"4214";"M";"65+";"1";"2";"";"";""
"2020-09-28";"CZ0512";"5110";"M";"0-19";"";"1";"";"";""
"2020-09-28";"CZ0514";"5109";"M";"0-19";"";"2";"";"";""
"2020-09-28";"CZ0524";"5213";"M";"20-64";"1";"5";"";"";""
"2020-09-28";"CZ0525";"5215";"Z";"0-19";"";"1";"";"";""
"2020-09-28";"CZ0531";"5304";"M";"20-64";"5";"5";"";"";""
"2020-09-28";"CZ0534";"5314";"M";"0-19";"2";"1";"";"";""
"2020-09-28";"CZ0631";"6304";"Z";"20-64";"1";"7";"";"";""
"2020-09-28";"CZ0633";"6310";"Z";"0-19";"18";"1";"";"";""
"2020-09-28";"CZ0634";"6307";"Z";"0-19";"1";"";"";"";""
"2020-09-28";"CZ0634";"6313";"Z";"0-19";"2";"";"";"";""
"2020-09-28";"CZ0641";"6401";"Z";"20-64";"1";"2";"";"";""
"2020-09-28";"CZ0644";"6407";"Z";"0-19";"";"2";"";"";""
"2020-09-28";"CZ0647";"6420";"M";"20-64";"";"5";"";"";""
"2020-09-28";"CZ0711";"7102";"Z";"0-19";"1";"";"";"";""
"2020-09-28";"CZ0712";"7107";"Z";"65+";"2";"";"";"";""
"2020-09-28";"CZ0721";"7203";"Z";"20-64";"16";"";"";"";""
"2020-09-28";"CZ0722";"7208";"M";"20-64";"7";"5";"";"";""
"2020-09-28";"CZ0723";"7206";"M";"20-64";"2";"2";"";"";""
"2020-09-28";"CZ0801";"8003";"Z";"20-64";"";"2";"";"";""
"2020-09-28";"CZ0802";"8021";"Z";"0-19";"1";"";"";"";""
"2020-09-28";"CZ0803";"8008";"Z";"20-64";"";"2";"";"";""
"2020-09-28";"CZ0803";"8011";"Z";"20-64";"";"3";"";"";""
"2020-09-28";"CZ0805";"8013";"M";"0-19";"";"1";"";"";""
"2020-09-28";"CZ099Y";"9999";"M";"20-64";"1";"";"";"";""
"2020-09-29";"CZ0100";"0";"M";"20-64";"130";"129";"";"";""
"2020-09-29";"CZ0100";"0";"Z";"0-19";"30";"35";"";"";""
"2020-09-29";"CZ0201";"2025";"Z";"20-64";"5";"2";"";"";""
"2020-09-29";"CZ0203";"2009";"M";"20-64";"7";"12";"";"";""
"2020-09-29";"CZ0203";"2009";"Z";"0-19";"1";"3";"";"";""
"2020-09-29";"CZ0204";"2010";"M";"0-19";"1";"1";"";"";""
"2020-09-29";"CZ0206";"2014";"M";"65+";"1";"";"";"";""
"2020-09-29";"CZ0207";"2016";"M";"0-19";"1";"1";"";"";""
"2020-09-29";"CZ0311";"3115";"M";"20-64";"1";"";"";"";""
"2020-09-29";"CZ0313";"3104";"Z";"20-64";"1";"";"";"";""
"2020-09-29";"CZ0314";"3108";"M";"0-19";"1";"1";"";"";""
"2020-09-29";"CZ0315";"3109";"Z";"20-64";"1";"2";"";"";""
"2020-09-29";"CZ0323";"3209";"M";"0-19";"3";"1";"";"";""
"2020-09-29";"CZ0411";"4102";"M";"20-64";"";"5";"";"";""
"2020-09-29";"CZ0411";"4102";"Z";"0-19";"";"1";"";"";""
"2020-09-29";"CZ0411";"4105";"M";"20-64";"3";"1";"";"";""
"2020-09-29";"CZ0412";"4103";"M";"65+";"1";"";"";"";""
"2020-09-29";"CZ0412";"4103";"Z";"20-64";"2";"";"";"";""
"2020-09-29";"CZ0421";"4212";"M";"65+";"2";"";"";"";""
"2020-09-29";"CZ0421";"4215";"M";"65+";"1";"";"";"";""
"2020-09-29";"CZ0511";"5106";"Z";"20-64";"";"2";"";"";""
"2020-09-29";"CZ0512";"5103";"M";"65+";"1";"";"";"";""
"2020-09-29";"CZ0512";"5108";"M";"0-19";"1";"";"";"";""
"2020-09-29";"CZ0513";"9999";"Z";"20-64";"1";"";"";"";""
"2020-09-29";"CZ0514";"5104";"M";"0-19";"";"1";"";"";""
"2020-09-29";"CZ0524";"5213";"M";"0-19";"";"1";"";"";""
"2020-09-29";"CZ0525";"5214";"M";"65+";"2";"";"";"";""
"2020-09-29";"CZ0532";"5309";"Z";"65+";"1";"1";"";"";""
"2020-09-29";"CZ0534";"5313";"Z";"20-64";"7";"3";"";"";""
"2020-09-29";"CZ0632";"6305";"M";"65+";"2";"1";"";"";""
"2020-09-18";"CZ0311";"3113";"M";"0-19";"8";"";"";"";""
"2020-09-18";"CZ0311";"3115";"Z";"65+";"1";"";"";"";""
"2020-09-18";"CZ0313";"3105";"Z";"0-19";"1";"";"";"";""
"2020-09-18";"CZ0316";"3117";"M";"20-64";"2";"";"";"";""
"2020-09-18";"CZ0322";"3205";"Z";"20-64";"";"3";"";"";""
"2020-09-18";"CZ0324";"3207";"M";"20-64";"1";"";"";"";""
"2020-09-18";"CZ0324";"3210";"M";"20-64";"4";"2";"";"";""
"2020-09-18";"CZ0421";"4212";"M";"0-19";"1";"";"";"";""
"2020-09-18";"CZ0421";"4215";"M";"0-19";"1";"";"";"";""
"2020-09-18";"CZ0424";"4207";"Z";"20-64";"2";"";"";"";""
"2020-09-18";"CZ0424";"4210";"Z";"20-64";"1";"";"";"";""
"2020-09-18";"CZ0512";"5110";"Z";"0-19";"1";"";"";"";""
"2020-09-18";"CZ0522";"5207";"M";"20-64";"2";"";"";"";""
"2020-09-18";"CZ0522";"5210";"M";"20-64";"";"1";"";"";""
"2020-09-18";"CZ0523";"5206";"M";"0-19";"1";"";"";"";""
"2020-09-18";"CZ0523";"5209";"M";"0-19";"1";"";"";"";""
"2020-09-18";"CZ0525";"5203";"Z";"20-64";"1";"";"";"";""
"2020-09-18";"CZ0532";"5303";"M";"20-64";"2";"3";"";"";""
"2020-09-18";"CZ0533";"5307";"M";"65+";"";"1";"";"";""
"2020-09-18";"CZ0533";"5310";"M";"65+";"1";"";"";"";""
"2020-09-18";"CZ0533";"5312";"M";"20-64";"3";"2";"";"";""
"2020-09-18";"CZ0631";"6304";"M";"0-19";"2";"";"";"";""
"2020-09-18";"CZ0631";"6311";"M";"20-64";"1";"";"";"";""
"2020-09-18";"CZ0641";"6401";"M";"0-19";"1";"";"";"";""
"2020-09-18";"CZ0642";"6403";"M";"65+";"3";"";"";"";""
"2020-09-18";"CZ0643";"6409";"M";"20-64";"2";"";"";"";""
"2020-09-18";"CZ0643";"6421";"Z";"0-19";"1";"1";"";"";""
"2020-09-18";"CZ0645";"6406";"M";"20-64";"5";"";"";"";""
"2020-09-18";"CZ0645";"6418";"Z";"0-19";"1";"";"";"";""
"2020-09-18";"CZ0646";"6419";"M";"20-64";"2";"";"";"";""
"2020-09-18";"CZ0647";"6420";"Z";"65+";"1";"1";"";"";""
"2020-09-18";"CZ0712";"7105";"Z";"20-64";"3";"";"";"";""
"2020-09-18";"CZ0714";"7101";"Z";"20-64";"3";"1";"";"";""
"2020-09-18";"CZ0715";"7113";"M";"20-64";"3";"1";"";"";""
"2020-09-18";"CZ0721";"7202";"Z";"20-64";"1";"";"";"";""
"2020-09-18";"CZ0722";"7207";"Z";"0-19";"4";"1";"";"";""
"2020-09-18";"CZ0724";"7213";"Z";"20-64";"2";"2";"";"";""
"2020-09-18";"CZ0802";"8006";"Z";"20-64";"2";"1";"";"";""
"2020-09-18";"CZ0803";"8018";"M";"0-19";"1";"";"";"";""
"2020-09-19";"CZ0100";"0";"Z";"20-64";"172";"99";"";"";""
"2020-09-19";"CZ0201";"2001";"M";"0-19";"3";"";"";"";""
"2020-09-19";"CZ0201";"2025";"M";"65+";"1";"";"";"";""
"2020-09-19";"CZ0203";"2009";"Z";"20-64";"5";"13";"";"";""
"2020-09-19";"CZ0204";"2010";"M";"20-64";"4";"3";"";"";""
"2020-09-19";"CZ0205";"2012";"M";"0-19";"7";"";"";"";""
"2020-09-19";"CZ0206";"2017";"M";"0-19";"1";"1";"";"";""
"2020-09-19";"CZ0208";"2018";"M";"0-19";"";"1";"";"";""
"2020-09-19";"CZ0209";"2022";"M";"20-64";"6";"1";"";"";""
"2020-09-19";"CZ020B";"2020";"M";"20-64";"1";"1";"";"";""
"2020-09-19";"CZ020B";"2023";"M";"20-64";"";"1";"";"";""
"2020-09-19";"CZ0324";"3210";"M";"20-64";"1";"1";"";"";""
"2020-09-19";"CZ0423";"4205";"Z";"65+";"";"1";"";"";""
"2020-09-19";"CZ0424";"4207";"Z";"20-64";"1";"";"";"";""
"2020-09-19";"CZ0424";"4216";"Z";"0-19";"1";"";"";"";""
"2020-09-19";"CZ0522";"5207";"M";"0-19";"4";"";"";"";""
"2020-09-19";"CZ0522";"5207";"M";"20-64";"8";"1";"";"";""
"2020-09-19";"CZ0522";"5210";"M";"20-64";"2";"1";"";"";""
"2020-09-19";"CZ0523";"5211";"M";"65+";"";"1";"";"";""
"2020-09-19";"CZ0525";"5203";"Z";"0-19";"1";"";"";"";""
"2020-09-19";"CZ0525";"5203";"Z";"20-64";"1";"";"";"";""
"2020-09-19";"CZ0532";"5303";"M";"20-64";"";"2";"";"";""
"2020-09-19";"CZ0532";"5309";"M";"0-19";"";"1";"";"";""
"2020-09-19";"CZ0532";"5309";"M";"20-64";"12";"3";"";"";""
"2020-09-19";"CZ0533";"5307";"M";"65+";"";"2";"";"";""
"2020-09-19";"CZ0533";"5310";"M";"65+";"";"1";"";"";""
"2020-09-19";"CZ0533";"5312";"M";"0-19";"";"2";"";"";""
"2020-09-19";"CZ0533";"5312";"M";"20-64";"1";"";"";"";""
"2020-09-19";"CZ0633";"6309";"Z";"65+";"1";"";"";"";""
"2020-09-19";"CZ0635";"6315";"M";"0-19";"1";"";"";"";""
"2020-09-19";"CZ0643";"6408";"Z";"20-64";"4";"";"";"";""
"2020-09-19";"CZ0643";"6409";"M";"0-19";"1";"";"";"";""
"2020-09-19";"CZ0643";"6414";"Z";"20-64";"1";"";"";"";""
"2020-09-19";"CZ0646";"6415";"Z";"20-64";"1";"";"";"";""
"2020-09-19";"CZ0646";"6419";"M";"0-19";"";"1";"";"";""
"2020-09-19";"CZ0714";"7101";"Z";"20-64";"1";"";"";"";""
"2020-09-19";"CZ0714";"7104";"Z";"20-64";"1";"";"";"";""
"2020-09-19";"CZ0721";"7202";"Z";"20-64";"1";"";"";"";""
"2020-09-19";"CZ0724";"7213";"Z";"0-19";"2";"1";"";"";""
"2020-09-19";"CZ0724";"7213";"Z";"20-64";"2";"2";"";"";""
"2020-09-19";"CZ0802";"8006";"Z";"0-19";"5";"1";"";"";""
"2020-09-19";"CZ0802";"8006";"Z";"20-64";"5";"5";"";"";""
"2020-09-19";"CZ0803";"8004";"Z";"20-64";"";"1";"";"";""
"2020-09-19";"CZ0804";"8001";"Z";"0-19";"1";"";"";"";""
"2020-09-19";"CZ099Y";"9999";"M";"65+";"1";"";"";"";""
"2020-09-20";"CZ0202";"2002";"Z";"65+";"1";"";"";"";""
"2020-09-20";"CZ0203";"2009";"Z";"0-19";"3";"5";"";"";""
"2020-09-20";"CZ0209";"2003";"Z";"65+";"1";"";"";"";""
"2020-09-20";"CZ0209";"2022";"M";"0-19";"2";"1";"";"";""
"2020-09-20";"CZ020A";"2005";"Z";"20-64";"8";"7";"";"";""
"2020-09-20";"CZ020B";"2020";"M";"0-19";"";"1";"";"";""
"2020-09-20";"CZ020C";"2021";"Z";"20-64";"1";"1";"";"";""
"2020-09-20";"CZ0311";"3102";"Z";"0-19";"";"1";"";"";""
"2020-09-29";"CZ0635";"6308";"M";"20-64";"3";"";"";"";""
"2020-09-29";"CZ0635";"6308";"Z";"0-19";"";"1";"";"";""
"2020-09-29";"CZ0635";"6314";"M";"20-64";"3";"1";"";"";""
"2020-09-29";"CZ0641";"6402";"M";"65+";"2";"";"";"";""
"2020-09-29";"CZ0643";"6414";"M";"20-64";"1";"";"";"";""
"2020-09-29";"CZ0644";"6411";"M";"20-64";"1";"";"";"";""
"2020-09-29";"CZ0646";"6415";"M";"20-64";"2";"1";"";"";""
"2020-09-29";"CZ0714";"7109";"M";"65+";"1";"1";"";"";""
"2020-09-29";"CZ0722";"7207";"Z";"65+";"3";"1";"";"";""
"2020-09-29";"CZ0722";"7208";"M";"0-19";"3";"4";"";"";""
"2020-09-29";"CZ0723";"7206";"M";"0-19";"";"1";"";"";""
"2020-09-29";"CZ0723";"7210";"Z";"20-64";"";"3";"";"";""
"2020-09-29";"CZ0723";"7212";"M";"0-19";"";"1";"";"";""
"2020-09-29";"CZ0724";"7205";"Z";"20-64";"3";"";"";"";""
"2020-09-29";"CZ0803";"8011";"Z";"0-19";"1";"1";"";"";""
"2020-09-29";"CZ0805";"8017";"M";"0-19";"1";"";"";"";""
"2020-09-29";"CZ0806";"8019";"Z";"20-64";"8";"14";"";"";""
"2020-09-30";"CZ0201";"2026";"Z";"20-64";"1";"";"";"";""
"2020-09-30";"CZ0202";"2008";"Z";"20-64";"2";"2";"";"";""
"2020-09-30";"CZ0203";"2024";"Z";"65+";"";"1";"";"";""
"2020-09-30";"CZ0204";"2006";"Z";"20-64";"2";"1";"";"";""
"2020-09-30";"CZ0206";"2011";"M";"20-64";"2";"3";"";"";""
"2020-09-30";"CZ0206";"2014";"M";"20-64";"8";"";"";"";""
"2020-09-30";"CZ0206";"2017";"M";"20-64";"5";"2";"";"";""
"2020-09-30";"CZ0207";"2015";"Z";"20-64";"7";"9";"";"";""
"2020-09-30";"CZ0208";"2018";"M";"20-64";"3";"2";"";"";""
"2020-09-30";"CZ020B";"2007";"Z";"20-64";"4";"";"";"";""
"2020-09-30";"CZ0311";"3102";"Z";"65+";"18";"";"";"";""
"2020-09-30";"CZ0313";"3105";"Z";"20-64";"3";"";"";"";""
"2020-09-30";"CZ0314";"3107";"M";"65+";"1";"";"";"";""
"2020-09-30";"CZ0314";"3107";"Z";"20-64";"2";"";"";"";""
"2020-09-30";"CZ0316";"3101";"M";"20-64";"3";"";"";"";""
"2020-09-30";"CZ0322";"3203";"Z";"0-19";"1";"";"";"";""
"2020-09-30";"CZ0322";"3214";"M";"65+";"1";"";"";"";""
"2020-09-30";"CZ0323";"3209";"Z";"65+";"2";"2";"";"";""
"2020-09-30";"CZ0325";"3208";"Z";"65+";"3";"";"";"";""
"2020-09-30";"CZ0412";"4103";"Z";"0-19";"2";"2";"";"";""
"2020-09-30";"CZ0413";"4107";"Z";"65+";"1";"";"";"";""
"2020-09-30";"CZ0421";"4212";"M";"20-64";"1";"";"";"";""
"2020-09-30";"CZ0421";"4215";"M";"20-64";"2";"";"";"";""
"2020-09-30";"CZ0422";"4204";"Z";"20-64";"";"1";"";"";""
"2020-09-30";"CZ0423";"4205";"Z";"0-19";"1";"";"";"";""
"2020-09-30";"CZ0511";"5101";"Z";"20-64";"2";"";"";"";""
"2020-09-30";"CZ0512";"5110";"Z";"20-64";"";"1";"";"";""
"2020-09-30";"CZ0521";"5205";"Z";"65+";"7";"5";"";"";""
"2020-09-30";"CZ0525";"5214";"M";"20-64";"5";"1";"";"";""
"2020-09-30";"CZ0531";"5304";"Z";"65+";"1";"";"";"";""
"2020-09-30";"CZ0532";"5309";"Z";"20-64";"10";"7";"";"";""
"2020-09-30";"CZ0533";"5310";"M";"0-19";"1";"";"";"";""
"2020-09-30";"CZ0534";"5314";"Z";"20-64";"5";"";"";"";""
"2020-09-30";"CZ0631";"6311";"M";"20-64";"2";"";"";"";""
"2020-09-30";"CZ0633";"6309";"M";"20-64";"";"1";"";"";""
"2020-09-30";"CZ0634";"6306";"M";"20-64";"1";"1";"";"";""
"2020-09-30";"CZ0635";"6301";"M";"65+";"2";"";"";"";""
"2020-09-30";"CZ0635";"6314";"M";"0-19";"2";"";"";"";""
"2020-09-30";"CZ0641";"9999";"Z";"20-64";"1";"";"";"";""
"2020-09-30";"CZ0642";"6403";"M";"65+";"9";"";"";"";""
"2020-09-30";"CZ0643";"6409";"M";"20-64";"4";"";"";"";""
"2020-09-30";"CZ0646";"6419";"M";"20-64";"7";"";"";"";""
"2020-09-30";"CZ0714";"7109";"M";"20-64";"3";"3";"";"";""
"2020-09-30";"CZ0722";"7207";"Z";"20-64";"15";"8";"";"";""
"2020-09-30";"CZ0724";"7205";"Z";"0-19";"1";"";"";"";""
"2020-09-30";"CZ0803";"8018";"M";"20-64";"1";"";"";"";""
"2020-09-30";"CZ0805";"8013";"Z";"20-64";"1";"1";"";"";""
"2020-10-01";"CZ0201";"2001";"M";"0-19";"5";"";"";"";""
"2020-10-01";"CZ0203";"2009";"Z";"65+";"2";"5";"";"";""
"2020-10-01";"CZ0204";"2010";"M";"65+";"2";"1";"";"";""
"2020-10-01";"CZ0206";"2014";"M";"0-19";"2";"1";"";"";""
"2020-10-01";"CZ0206";"2017";"M";"0-19";"";"1";"";"";""
"2020-10-01";"CZ0208";"2019";"Z";"20-64";"6";"1";"";"";""
"2020-10-01";"CZ020B";"2020";"M";"65+";"3";"1";"";"";""
"2020-10-01";"CZ0311";"3113";"M";"0-19";"2";"3";"";"";""
"2020-10-01";"CZ0313";"3105";"Z";"0-19";"1";"";"";"";""
"2020-10-01";"CZ0313";"3114";"M";"20-64";"1";"";"";"";""
"2020-10-01";"CZ0314";"3108";"Z";"65+";"1";"";"";"";""
"2020-10-01";"CZ0315";"3116";"M";"20-64";"2";"";"";"";""
"2020-10-01";"CZ0316";"3111";"Z";"20-64";"4";"3";"";"";""
